Story Heading,Story Excerpt,Timestamp,Section
Pakistan,You need snacks to enjoy PSL 2020. Try these recipes,"Chai, cricket, chaat, cake... it all goes together!","01 Mar, 2020 01:00pm"
World,"New Malaysia PM sworn in amid crisis, Mahathir fights on","""The rule of law no longer applies,"" says Mahathir.","01 Mar, 2020 12:22pm"
Pakistan,Atiqa Odho and Fouzia Saeed discuss women empowerment at KLF Day 2,The two sit in conversation for Saeed's book On Their Own Terms: Early Twenty-First Century Women’s Movements.,"01 Mar, 2020 11:02am"
Pakistan,These two artists turned memories into art in latest exhibition,Marium Habib and Rabia Ali share their personal journeys for art show called Body Memories.,"01 Mar, 2020 11:30am"
Pakistan,Smokers' Corner: Whose history is it anyway?,Politicians are known to adjust and readjust their words according to political and cultural orientation of audiences.,"01 Mar, 2020 10:19am"
Pakistan,How can Pakistan prepare its response to coronavirus?,"While we too can buy a few days through containment and sealed borders, our real test is of preparation.","03 Mar, 2020 08:24pm"
Pakistan,"Uncle, brother jailed for assaulting girl in Peshawar","Judge also hands 20-year imprisonment and Rs100,000 fine to the victim's mother for forcing her into prostitution.","01 Mar, 2020 09:35am"
Pakistan,Several insurance firms eye Sehat Sahulat Programme contract,Free healthcare initiative to be extended to entire KP province in next fiscal.,"01 Mar, 2020 09:32am"
World,"Editorial: While it is too early to celebrate the US-Taliban withdrawal deal, one should remain optimistic","If everything goes according to plan, Afghanistan’s long nightmare may indeed soon give way to a more peaceful future.","01 Mar, 2020 07:38am"
Pakistan,PHCBA converts road outside high court into parking lot,"Motorists complain of traffic jams, officials insist they’re helpless.","01 Mar, 2020 09:30am"
Newspaper,Happy IMF news but only just,Continued IMF support must be seen against the backdrop of regional political developments rather than economic.,"01 Mar, 2020 07:49am"
World,"Abhinandan, India, Pakistan and the ongoing war of narratives","A year after the Balakot strikes, both India and Pakistan are still pitching their version of events to the world.","02 Mar, 2020 03:05pm"
Newspaper,NON-FICTION: THE UNKNOWN EXODUS,"Hindus have been living in Balochistan since time immemorial, and ruled some parts of it too, before...","01 Mar, 2020 07:05am"
Newspaper,FICTION: ISMAT'S POLITICAL ALLEGORY,"A superb English translation of Ismat Chughtai’s take on India’s Emergency in 1975, which is as prescient now...","01 Mar, 2020 07:05am"
Newspaper,FESTIVAL: PAMUK AND PERSEVERANCE,Despite being forced to close early on all three days and the organisers’ efforts to keep the agenda apolitical...,"01 Mar, 2020 07:05am"
Newspaper,POETRY: PIRZADA'S POETIC PROWESS,"Dr Pirzada Qasim’s third collection of poetry has arrived after a span of many years. 
And the wait has been worth...","01 Mar, 2020 07:05am"
Pakistan,Tree cutting continues with impunity in F-9 Park,"Mafia involved in chopping trees and taking out logs from park, citizens say.","01 Mar, 2020 09:25am"
Newspaper,Punjab officials review security for PSL matches,Three control rooms established to monitor the stadium and nearby areas.,"01 Mar, 2020 09:28am"
Pakistan,Punjab releases Rs226m to check coronavirus spread: minister,Says last week 35 suspected patients were reported across province but all of them tested negative.,"01 Mar, 2020 09:23am"
Pakistan,Task force set up for prevention of genetic diseases,Rashid regrets that there is no private or public sector facility for genetic testing in Pakistan.,"01 Mar, 2020 09:22am"
Pakistan,Punjab IGP transfers two DPOs for ‘failure’ to check crime,An official says the chief minister was unhappy with the reports of a sharp increase in crime in his home district.,"01 Mar, 2020 09:20am"
Pakistan,Eight passengers of Rohri bus-train crash still unidentified,Death toll rises to 20.,"01 Mar, 2020 09:43am"
Pakistan,Families returning from Iran asked to not send their kids to school for 14 days in Sindh,"CM chairs coronavirus task force meeting and orders purchase of testing kits, 25 ventilators.","01 Mar, 2020 09:42am"
Newspaper,Trump allies hope to ride anti-socialist rhetoric to election win,"Senior Republican leaders decry socialism, hoping the message will resonate with voters.","01 Mar, 2020 09:03am"
Newspaper,Biden seeks decisive South Carolina win to revive presidential bid,Sanders aims to cement his status as front-runner for party’s nomination.,"01 Mar, 2020 08:56am"
Newspaper,Austria hints at border closures in echo of Europe’s last migration crisis,Ankara says it will no longer contain hundreds of thousands of asylum seekers.,"01 Mar, 2020 08:53am"
Newspaper,Turkey asks Russia to step aside in Syria,Iran says innocent people in Idlib should be protected.,"01 Mar, 2020 08:53am"
Newspaper,UN chief stresses need to sustain reduction in violence,UN Secretary-General Antonio Guterres says the agreement signed between US and Taliban is an important development.,"01 Mar, 2020 09:01am"
Newspaper,"PSL teams face travel problems during Multan, Rawalpindi games",Franchise official says rain in Rawalpindi and Multan created problems for his team as well as for others.,"01 Mar, 2020 10:09am"
Newspaper,I miss PSL which is very competitive: Mickey Arthur,"“Pakistan Super League is a fantastic competition, I love the PSL,"" he says in a video message.","01 Mar, 2020 10:03am"
Newspaper,Mani contradicts Ganguly’s claim on Asia Cup venue,The PCB holds the hosting rights for this year’s continental tournament; Mani says no final decision has been taken yet.,"01 Mar, 2020 09:54am"
Newspaper,Five-star Jamieson gives NZ early advantage against India,New Zealand’s opener Tom Latham was 27 not out and Tom Blundell 29 not out at stumps.,"01 Mar, 2020 10:05am"
Newspaper,Meeting on Huawei curbs delayed,The cabinet-level meeting had been set for Friday but was postponed.,"01 Mar, 2020 08:35am"
Newspaper,Tech Talk: An online tutor to help you ace exams,"Currently, the startup is catering to Sindh and Punjab board students.","01 Mar, 2020 08:34am"
Newspaper,Stocks post highest weekly losses in 20 months,"The Pakistan stock market plunges 2,266 points (5.6 per cent) and closes at 37,984.","01 Mar, 2020 08:33am"
Newspaper,"Gold price declines by Rs2,150",The gold prices hit their highest in seven years last week.,"01 Mar, 2020 08:32am"
Newspaper,Virus slows China’s major projects in Asia,China’s trillion-dollar Belt and Road plan is stuttering under the effects of the deadly coronavirus.,"01 Mar, 2020 08:29am"
Newspaper,"Govt cuts petrol, diesel prices by Rs5 per litre",Prices of petrol and diesel have been cut to Rs111.60 and Rs122.26 respectively.,"01 Mar, 2020 07:56am"
Pakistan,"APNS slams denial of govt ads to Dawn, Jang groups",Urges federal and provincial governments to immediately review their policy.,"01 Mar, 2020 08:13am"
Pakistan,Former army chief’s brother rejects NAB charges,Last year an accountability court declared Kamran Kayani a proclaimed offender in the DHA City land scam.,"01 Mar, 2020 08:05am"
Pakistan,"Army has major role in advancing democratic process, says Rashid","Provincial govts are responsible for manning unmanned railway crossings, claims railways minister.","01 Mar, 2020 08:08am"
Pakistan,"BBA may also file contempt plea against law minister, ex-AG",Balochistan Bar Association president says Anwar Mansoor Khan’s statement exposed the conspiracy against the judiciary.,"01 Mar, 2020 08:11am"
Newspaper,Pakistan hails Doha Accord as harbinger of peace in Afghanistan,"""Now all stakeholders have to ensure that spoilers are kept at bay,"" says PM Imran.","01 Mar, 2020 07:37am"
Newspaper,Footprints: Bernie barrels towards Super Tuesday,Senator Bernie Sanders appears to be dominating the polls.,"01 Mar, 2020 10:12am"
Newspaper,July-Feb tax collection target missed by Rs484bn,FBR has collected Rs2.725 trillion during this period against the target of Rs3.209tr.,"01 Mar, 2020 07:33am"
Pakistan,"Saudi deputy defence minister calls on PM Imran; bilateral ties, Kashmir issue discussed",PM stresses importance of international community's role in promoting a peaceful solution of the Kashmir dispute.,"03 Mar, 2020 12:24am"
World,Iranians fearful and struggling to cope as virus spreads,"The coronavirus has claimed 66 lives out of more than 1,500 cases in Iran.","02 Mar, 2020 09:25pm"
Pakistan,Karachi court summons police officer over action taken about Keamari toxic gas leak,Citizen seeks registration of FIR against Karachi Port officials over deaths caused by alleged toxic gas leakage.,"02 Mar, 2020 09:07pm"
World,Hanging of 2012 Delhi bus rapists postponed indefinitely,One of the accused has filed a mercy plea — the last remedy for death row convicts in India — to the president.,"02 Mar, 2020 08:26pm"
Sport,Karachi Kings cruise to 6-wicket victory over Peshawar Zalmi in PSL clash,Kings successfully chase target of 152 runs set by Zalmi with 11 balls to spare.,"03 Mar, 2020 11:15am"
World,Taliban rule out taking part in Afghan talks until prisoners released,"“If our 5,000 prisoners do not get released, there will be no intra-Afghan talks,” says Taliban spokesman.","02 Mar, 2020 08:20pm"
Business,"KSE-100 index rises 1,313 points as inflation eases in February","Stocks settle in the green at 39,296.30 on the first trading day of the week as bulls take back charge.","02 Mar, 2020 08:13pm"
Pakistan,Is it double roti or dabba roti? Desi Twitter debates bread,"First of all, how dare you?","02 Mar, 2020 05:01pm"
Pakistan,"Empowering and uplifting our youth will ultimately benefit Pakistan, says PM Imran","Around 200,000 students will be given scholarships over the next four years under the Ehsaas Graduate Programme.","02 Mar, 2020 07:46pm"
Pakistan,Umair Jaswal is out to revamp fitness apparel in Pakistan,"The singer has launched his own line of athletic wear with the aim of ""good quality at affordable prices"".","02 Mar, 2020 04:02pm"
World,New Delhi violence death toll rises to 46 as capital remains on edge,Congress demands that Home Minister Amit Shah resign; many party supporters detained by police during protest.,"02 Mar, 2020 04:24pm"
Pakistan,"NAB files fresh reference against Nawaz, Zardari and Gilani in fake accounts case","According to the reference, ex-PM Gilani relaxed rules to allow Zardari, Nawaz to retain vehicles gifted by dignitaries.","02 Mar, 2020 11:40pm"
Pakistan,Shireen Mazari condemns 'calls by political leaders to forcibly stop' Aurat March,"Says women, like other segments of society, have a right to peacefully protest and demand their rights.","02 Mar, 2020 02:48pm"
Pakistan,Remembering my grandfather Shaikh Ayaz on his 97th birth anniversary,"Stubborn at heart, it was his non-conformist nature that helped him engrave his own eccentric identity as a Sindhi poet.","02 Mar, 2020 02:40pm"
Sport,Real Madrid defeat Barcelona in Clasico to regain top spot in Spanish league,From the start Barcelona seemed keener to kill the game than win it.,"02 Mar, 2020 02:12pm"
Pakistan,Licenses of 25 Karachi educational institutions suspended for not following govt order,The institutions were open despite Sindh govt's order to remain closed till March 13 in light of coronavirus.,"02 Mar, 2020 02:05pm"
,"Nighat Dad, Pakistan’s digital warrior battling the patriarchy","Dad formed the Digital Rights Foundation, a think tank tackling digital rights through a gender lens, in 2012.","02 Mar, 2020 01:56pm"
World,France shuts down Louvre Museum amidst coronavirus outbreak,"“We are very worried because we have visitors from everywhere,” said a Louvre employee.","02 Mar, 2020 01:45pm"
World,Media faces challenges in covering coronavirus outbreak,"“It’s a 24-hour-a-day, seven-day-a-week, around-the-world story.”","03 Mar, 2020 08:25pm"
Business,Annual inflation slows to 12.4pc in year on year comparison from last February: PSB,Pakistanis have lately been under a tough squeeze on their household budgets.,"02 Mar, 2020 05:28pm"
World,"No need to involve US to resolve bilateral issues, Pakistan tells Afghanistan",A clause of US-Taliban agreement states it will mediate between Pakistan and Afghanistan to ensure both sides' security.,"02 Mar, 2020 03:43pm"
World,Indian police remove 'mistakenly used' photo of Pakistani train from new safety app,"Senior Gujrat police official, Gautam Parmar, says it was an unintentional error.","02 Mar, 2020 12:13pm"
Business,Oil prices fall as coronavirus spreads outside China,Oil industry analysts fear that the virus spread may lead to more travel restrictions and even less oil consumed.,"02 Mar, 2020 12:09pm"
Pakistan,Karachi Literature Festival 2020 wraps up with a lively musical performance,"Readings, book launches and sessions ranging from student activism to Urdu literature took over the third and final day.","02 Mar, 2020 11:45am"
,The little app from China with global aspirations,What lies behind TikTok’s success?,"02 Mar, 2020 11:17am"
World,Where the linear progression of Hindutva will take India,"Hidden beneath layers of political exigencies for close to a century, the project is now out on full display.","02 Mar, 2020 11:10am"
Sport,Kohli angry as India 'completely outplayed' in New Zealand Test clean-sweep,"“We were completely outplayed in this series, and obviously did not play the kind of cricket we play,"" says skipper.","02 Mar, 2020 01:23pm"
World,Attacks on Indian journalists highlight growing intolerance,Authorities are yet to address journalists' allegations that they were singled out by Hindu mobs.,"02 Mar, 2020 11:26am"
World,'Mayor Pete' Buttigieg ends improbable US presidential bid,"""We got into this race in order to defeat the current president and in order to usher in a new kind of politics.""","02 Mar, 2020 09:16am"
Pakistan,"Fawad, Urwa and Mikaal are going behind the camera. But why?","Why do actors choose to become producers? In a nascent industry where good scripts are few and far between, why not?","02 Mar, 2020 08:30am"
Business,The government's efforts to control food prices remain futile,The sole reason for the declining price of vegetables is the arrival of new crops and not a fear of crackdown.,"02 Mar, 2020 10:06am"
Business,Enabling exports: Cluster development of small scale manufacturers is the way forward,"""The purpose of Punjab’s Cluster Development Initiative is to create an environment for growth and prosperity.""","02 Mar, 2020 08:24am"
Pakistan,Will Pakistan ever recognise women’s non-financial contributions in marriage?,"In several Muslim countries, mata’a is paid to the wife in addition to dower and maintenance.","02 Mar, 2020 08:15am"
World,"Delhi violence: Murder, he wrote",Last week we witnessed the Gujarat model for the modern era.,"02 Mar, 2020 07:59am"
Pakistan,"Editorial: With Aurat March approaching fast, the citadel of patriarchy is in turmoil again",Maulana Fazlur Rehman has openly threatened participants of the upcoming event.,"02 Mar, 2020 07:48am"
Newspaper,"Greece blocks nearly 10,000 migrants at Turkey border","Officials say 73 migrants from Pakistan, Afghanistan and Somalia have been arrested.","02 Mar, 2020 07:31am"
Newspaper,Turkey downs two Syrian aircraft,"Ankara has ramped up its attacks, including drone strikes, against the Russian-backed Syrian forces since Thursday.","02 Mar, 2020 09:05am"
Newspaper,Petroleum levy increased by up to 106pc,The step will collect Rs40bn additional revenue by June 30.,"02 Mar, 2020 07:21am"
Pakistan,KP govt fails to implement law on compulsory education,Official says govt wants to amend the law for removal of certain flaws.,"02 Mar, 2020 08:54am"
Pakistan,Automatic thermal scanners installed at four airports,"Medical teams deployed at airports have so far scanned more than 600,000 passengers arriving by international flights.","02 Mar, 2020 09:09am"
Pakistan,"Blue Area project will create jobs, attract investment: PM",Receipts from auctioning of commercial plots will be utilised for rehabilitation of Islamabad.,"02 Mar, 2020 09:08am"
Pakistan,"Workers convention demands Rs30,000 monthly ‘living wages’ for labourers",Convention demands early and effective legislation for protecting rights of home-based workers.,"02 Mar, 2020 09:07am"
Pakistan,Slow utilisation of funds: LDA engineering staff asked to burn the midnight oil to complete projects,The LDA has been executing Rs3 billion Orange Line’s works.,"02 Mar, 2020 09:12am"
Pakistan,Protest against bloodshed after youth’s murder in Kandhkot,"On Sunday, a state of mourning prevailed in the localities dominated by the Bajkani community.","02 Mar, 2020 08:45am"
Pakistan,Teenage boy killed in hit-and-run accident in Karachi's DHA,"The boy sustained critical injuries and was taken to JPMC, where doctors pronounced him dead on arrival.","02 Mar, 2020 08:40am"
Pakistan,PSP chief launches LG poll campaign at big women-only rally,"Slams MQM-P, PPP; urges women to stand up again for Karachi’s rights.","02 Mar, 2020 08:38am"
Newspaper,"Rain, art and winter wonderlands at Paris fashion show",Valentino’s designer Pierpaolo Piccioli has been in an experimental mood of late.,"02 Mar, 2020 09:01am"
Newspaper,14 US states to vote on ‘super Tuesday’,Four of the country’s 50 states have already voted.,"02 Mar, 2020 09:01am"
Newspaper,Opposition sidelined as Tajikistan votes in parliamentary polls,The elections are the first in the country’s post-Soviet history without the Islamic Renaissance Party of Tajiki­stan.,"02 Mar, 2020 09:00am"
Newspaper,South African police evict migrant squatters from Cape Town’s busy square,The eviction ended months of tension between the city and the migrants.,"02 Mar, 2020 09:00am"
Newspaper,Biden revives White House hopes with big win in S. Carolina,Sanders congratulates ex-vice president on his victory.,"02 Mar, 2020 08:59am"
Newspaper,‘Immortal piano’ set for auction,"The piano's 221-year journey began in Turin, has included stops in Paris, a world war battlefield, New York, Tel Aviv.","02 Mar, 2020 08:59am"
Newspaper,"US, Taliban pledged to accommodate each other","The move will be synchronised with the start of intra-Afghan negotiations, expected in the next 10 days.","02 Mar, 2020 08:57am"
Newspaper,Pope skips Lent retreat for first time in his papacy,Pope Francis has been suffering from a prolonged cold.,"02 Mar, 2020 08:55am"
Newspaper,Netanyahu vows to annex parts of West Bank if re-elected,Final polls point to tight race between Israeli PM’s right-wing Likud and centrist Blue and White party.,"02 Mar, 2020 08:41am"
Newspaper,Ruling party loses Slovakia vote haunted by journalist’s murder,OLaNO leader Igor Matovic galvanised voter outrage over the murder of journalist Jan Kuciak and his fiancée.,"02 Mar, 2020 08:40am"
Newspaper,Afghan women fear Taliban return,"Across the country, women remain wary of militants, desperate end the violence, but fearful of paying a heavy price.","02 Mar, 2020 08:37am"
Newspaper,Zalmi in need of victory against Kings,Zalmi must get their act together if they aspire to maintain their tradition of finishing at the top of the league.,"02 Mar, 2020 09:18am"
Newspaper,Shoaib beats Turkey’s Ayar to win another ITF title,"Shoaib, who won the previous ITF Juniors title as well won 5-7, 6-4, 6-4 in a thriller against Ayar.","02 Mar, 2020 09:11am"
Newspaper,SL edge West Indies to sweep ODI series,The hosts restricted the West Indies to 301 for nine despite a late cameo from number seven Fabian Allen.,"02 Mar, 2020 09:13am"
Newspaper,"Liton, Saifuddin star in record Bangladesh win",Liton hit 126 off 105 balls with 13 fours and two sixes as Bangladesh posted 321-6.,"02 Mar, 2020 09:10am"
Newspaper,Ethiopia’s Legese wins virus-hit Tokyo Marathon,Locals were strongly discouraged from lining the route because of the coronavirus outbreak.,"02 Mar, 2020 09:09am"
Newspaper,"Central banks may mount a rescue, it may not be enough","US says, the virus ‘poses an evolving risk’ and the Fed stands ready to take action if needed.","02 Mar, 2020 08:34am"
Newspaper,Let mutual funds subscribe to energy sukuk,Asset management companies should be allowed to participate in primary issues of Islamic bonds.,"02 Mar, 2020 08:29am"
Newspaper,The silent olive revolution,"By 2024, the country will have about 3m fruit-bearing plants producing roughly 1,415 tonnes of oil.","02 Mar, 2020 08:28am"
Newspaper,Cement cartel lives on,An audit firm would count the number of dispatches from each manufacturer to keep the industry-wide collusion intact.,"03 Mar, 2020 08:15am"
Newspaper,Banks should not forget consumer finance,Making credit cards more user-friendly can help financial institutions ensure a steady source of interest income.,"02 Mar, 2020 08:27am"
Newspaper,KSE 100-share index fluctuations,The week at PSX at a glance.,"02 Mar, 2020 08:27am"
Newspaper,Weekly rupee-dollar parity,How did the rupee fair against the dollar this week.,"02 Mar, 2020 08:26am"
Newspaper,It’s time to double down on economic diplomacy,Peace in Afghanistan can be a trigger for development and trade in the region.,"02 Mar, 2020 07:29am"
Newspaper,Our messed-up power sector,Net receivables of energy companies increased by 27pc in 18 months.,"02 Mar, 2020 07:30am"
Pakistan,PTM welcomes Afghan peace deal,Manzoor Pashteen expresses the hope that it will prove to be durable.,"02 Mar, 2020 08:42am"
Pakistan,Polish team calls off Karakoram expedition,The climbers along with 40 local porters will start descending from the base camp today.,"02 Mar, 2020 08:26am"
Pakistan,Rights groups to boycott talks with govt over online rules,Object to selection of committee members; call for withdrawal of rules approved by cabinet.,"02 Mar, 2020 07:55am"
Pakistan,KP police ask Fazlur Rehman to curb activities over security fears,"The police advise the JUI-F chief to keep all his functions, plans, programmes and movements secret.","02 Mar, 2020 07:35am"
Pakistan,PML-N accuses govt of pursuing ‘anti-state’ policies,Ahsan Iqbal says Prime Minister Imran Khan has destroyed the economy.,"02 Mar, 2020 08:23am"
Pakistan,PPP seeks protection for women’s march,Says it will participate in Women’s Day events; Farhatullah Babar says party is committed to upholding women's rights.,"02 Mar, 2020 08:02am"
Newspaper,Planning Commission fails to utilise WB’s $5m technical aid,The assistance is now expected to be allocated to the Naya Pakistan Housing Programme.,"02 Mar, 2020 08:15am"
Pakistan,"50,000 to get scholarships under Ehsaas programme",PM to launch scheme for undergraduates today.,"02 Mar, 2020 07:42am"
Pakistan,Govt to lobby UK for Nawaz’s deportation,PML-N says Nawaz will move the LHC against the Punjab govt's refusal to grant him an extension in his stay abroad.,"02 Mar, 2020 07:13am"
Newspaper,Nepra urges prime minister to declare power emergency,Regulator reports that circular debt has increased by about Rs492bn during the fiscal year 2018-19.,"02 Mar, 2020 08:10am"
Pakistan,Over 800 people with travel history to Iran quarantined in homes in Sindh,Spokesperson for Sindh health minister says policemen deployed outside homes; police deny any such move.,"03 Mar, 2020 11:09pm"
World,"Tornadoes rip Tennessee, leaving at least 19 dead, many missing","The death toll is expected to rise given the number of people who remain missing, says Tennessee governor.","03 Mar, 2020 09:47pm"
World,Iran virus deaths now 77 as emergency services chief infected,The country now has the highest death toll for any country outside China.,"03 Mar, 2020 09:27pm"
Pakistan,CPJ calls on government to lift suspension of ads to Dawn and Jang media groups,“Using govt advertising as a cudgel to punish and reward news outlets based on their editorial stance” must end: CPJ.,"03 Mar, 2020 11:12pm"
Pakistan,Pakistan approaches British govt seeking Nawaz's deportation,"""Attempting to stop Nawaz's medical treatment is equivalent to murdering him,"" says PML-N President Shehbaz Sharif.","03 Mar, 2020 08:29pm"
Pakistan,"Kashmir and Palestine foremost on OIC's agenda, says special envoy",FM Qureshi says  Pakistanis have certain expectations from the OIC; hopes it will not disappoint them.,"04 Mar, 2020 07:47am"
Sport,"Lahore Qalandars end losing streak, hammer Quetta Gladiators by 37 runs",Gladiators manage 172 runs while chasing a 210-run target set by Qalandars.,"03 Mar, 2020 11:49pm"
Pakistan,AKUH dispels rumours regarding number of coronavirus cases reported at facility,"""To date, only one person has been confirmed to have COVID-19 at the facility,"" says official statement.","03 Mar, 2020 05:07pm"
Pakistan,Ayyan Ali is back on social media,The model resurfaced on Instagram to talk about her 2015 track Earthquake and it looks like she's here to stay.,"03 Mar, 2020 03:45pm"
World,UN body moves Indian Supreme Court against contentious citizenship law,"Indian external affairs ministry terms the law an ""internal matter"", says court expected to uphold govt's perspective.","05 Mar, 2020 11:05pm"
World,"Ask US for explanation on prisoner swap clause in Taliban deal, FM Qureshi to Ghani","Qureshi urges for ""flexibility"", says US envoy had been apprising Afghanistan president on talks.","03 Mar, 2020 09:34pm"
Pakistan,'March toh ho ga': Sherry Rehman defends Aurat March in Senate like a boss,"""In a democratic society, asking for your rights is not only valid but also extremely important,"" she said.","03 Mar, 2020 03:56pm"
World,"How to protect yourself from coronavirus, according to this Vietnamese pop song",Song Ghen Co Vy is going viral for being a bop and reminding you to wash your hands at the same time.,"03 Mar, 2020 02:04pm"
Business,Asia markets mostly up as central banks prepare virus response,The positive sentiment filters through to oil markets.,"03 Mar, 2020 01:47pm"
Pakistan,‘Aurat March can’t be stopped under Constitution’: LHC directs govt to speed up decision on clearance,Police says will provide foolproof security; court directs marchers to “refrain from hate speech and immorality”.,"03 Mar, 2020 10:48pm"
,Media Ad Spend 2018-19,"TV ad revenue decreased by 26%, while OOH increased by 20%","03 Mar, 2020 12:56pm"
Pakistan,"Before you get all worked up about Aurat March, read what it stands for",The A-Z of Aurat March politics for those struggling to understand why women march.,"03 Mar, 2020 12:36pm"
Pakistan,Are Pakistani literature festivals like KLF directed towards an imagined outsider?,Audiences who attend the literature festival could be understood as background actors in a staged performance.,"04 Mar, 2020 11:44am"
Sport,Coronavirus casts potential cloud over Euro 2020 with 100 days to go,Decision to stage the second 24-team Euros in 12 different cities in 12 different nations was already an ambitious move.,"03 Mar, 2020 10:57am"
World,South Asia has been ignoring menstrual pain for too long. But a revolution is coming,Did you know there is five times more research into erectile dysfunction than Premenstrual Syndrome?,"03 Mar, 2020 10:40am"
World,Saudi Arabia announces first case of coronavirus,Kingdom's health ministry says it has prepared 25 hospitals to handle any coronavirus infections.,"03 Mar, 2020 10:16am"
World,Revived Joe Biden earns endorsement from 3 ex-rivals in bid to halt Bernie Sanders,"Former Texas congressman Beto O'Rourke, Senator Amy Klobuchar and Pete Buttigieg endorse the former vice president.","03 Mar, 2020 10:12am"
World,Handshake? No thanks: Coronavirus changes global habits,"Globally people are changing their habits at work, home and in worship to reduce the risk of contracting coronavirus.","03 Mar, 2020 08:26pm"
Sport,"No high-fives with fans, only fist-bumps, NBA players given virus precaution","“The health and safety of NBA players, coaches, staff, and fans is paramount,” says a memo from the league.","03 Mar, 2020 10:41am"
World,Indicted Netanyahu claims victory in Israel vote,Exit polls give Netanyahu's Likud party between 36 and 37 seats while ballots are still being counted.,"03 Mar, 2020 11:15am"
World,Editorial: Time will tell if the follies of the past will be repeated in the current US policy on Afghanistan,The Americans tried and failed miserably to remake Afghanistan in their own image.,"03 Mar, 2020 07:53am"
World,Bigotry — A handy state asset in India,It is preposterous to believe that the mighty Indian state could not prevent or stop the carnage.,"03 Mar, 2020 08:17am"
Pakistan,GB government announces school closures till March 7 after coronavirus case emerges,The new patient was identified as a 45-year-old female resident of Gilgit.,"03 Mar, 2020 09:24am"
Newspaper,Pakistan women aim to end T20 World Cup campaign on a high,England and South Africa have already booked the two semi-final spots from the group.,"03 Mar, 2020 08:43am"
Newspaper,Dembele double gives Lyon derby honours,The result lifted Lyon five places to fifth in the standings on 40 points from 27 games.,"03 Mar, 2020 08:42am"
Newspaper,Vinicius helps Real end winless run against Barca,Substitute Mariano Diaz also scored for Real.,"03 Mar, 2020 08:41am"
Newspaper,Budapest to stage 2022 Europa League final,It is the first time the Hungarian capital will stage a single-leg final of a men’s European club competition.,"03 Mar, 2020 08:41am"
