Story Heading,Story Excerpt,Timestamp,Section
Pakistan,All tehsils of tribal districts to get Rescue 1122 service,CM orders completion of projects in region on time.,"01 Jul, 2020 10:39am"
Pakistan,Five more killed as clashes in Kurram continue,"35 receive injuries, while deceased include a paramilitary soldier.","01 Jul, 2020 11:36am"
Pakistan,Tracing contacts of Covid-19 patients a daunting challenge,People fear their area will be locked down if more cases are reported.,"01 Jul, 2020 11:11am"
Pakistan,Police to audit security measures in place around capital,"DIG (Operations) says security should be on red-alert in their respective areas, which increased patrolling and vigilance.","01 Jul, 2020 10:10am"
Pakistan,Traders warn of protest if relief package not announced,Demands include increase in business hours and reduction in the weekly holiday to one.,"01 Jul, 2020 10:07am"
Pakistan,District admin rejects traders’ demand to postpone lockdown until after Eidul Azha,"22 areas have been unsealed after two weeks, eight others locked down in Pindi.","01 Jul, 2020 10:06am"
Pakistan,Body to probe into harassment allegations at Lahore school,Three-member committee has been asked to “dig out facts” and probe into sexual harassment allegations by multiple girls of LGS.,"01 Jul, 2020 11:15am"
Pakistan,‘Smart lockdown’ extended in Lahore,The “15-day smart lockdown” in seven cities of Punjab has ended.,"01 Jul, 2020 10:00am"
Pakistan,Cases of children suffering from rare disease alarm experts,Ailment like Kawasaki Disease is believed to be a post-infection complication among the children infected with Covid-19.,"01 Jul, 2020 09:52am"
Pakistan,Massive power breakdown hits lower Sindh,"Fire erupted in the 500kV grid station of the NTDC on Indus Highway, spokesperson says ""no major damage"".","01 Jul, 2020 10:15am"
Pakistan,Wali Babar murder convict remanded in illicit arms case,IO says suspect required to be further interrogated; remand extended till July 4.,"01 Jul, 2020 10:19am"
Pakistan,"Sugar probe body report issue is before SC, SHC told",SHC had earlier restrained federal authorities from taking action against around 20 sugar mills of Sindh.,"01 Jul, 2020 10:11am"
Pakistan,Balochistan govt in touch with Sindh investigators in PSX attack case,"A formal case has been registered under antiterror law; CM visits CPO, announces compensation.","01 Jul, 2020 01:22pm"
Newspaper,Belgian king expresses deep regret for colonial past,The letter to the Congolese president is the first such expression of regret for Belgium’s colonial past by a reigning monarch.,"01 Jul, 2020 09:29am"
Newspaper,Nepal offers locust bounty as swarms threaten crops,Spokesman says decision aimed at encouraging people to catch insects instead of using possibly harmful pesticides.,"01 Jul, 2020 09:23am"
Newspaper,Facebook says will give priority to original news reporting,Moves come as Facebook tries to diffuse an advertiser boycott that has morphed into a global digital activist campaig.,"01 Jul, 2020 09:38am"
Newspaper,Microsoft to teach 25m people digital work skills,US technology titan says it will back the effort with $20 million in cash grants to nonprofit organisations.,"01 Jul, 2020 09:20am"
Newspaper,Iran journalist who fuelled 2017 protests sentenced to death,Zam had run a website called AmadNews that posted embarrassing videos and information about Iranian officials.,"01 Jul, 2020 09:16am"
Newspaper,UN blames Afghan forces for deadly market shelling,"UN mission calls on Afghan govt to launch independent probe, urges Taliban, govt forces to stop fighting in civilian areas.","01 Jul, 2020 09:12am"
Newspaper,Goodbye Dubai: Photographer captures laid-off expat families as they leave,Paula Hainey has done 60 free shoots and plans another 100.,"01 Jul, 2020 09:34am"
Newspaper,Europe restricts visitors from US amid virus resurgence,"Visitors from China and from countries such as Russia, Brazil and India that are seeing rapidly rising caseloads are also banned.","01 Jul, 2020 09:04am"
Newspaper,"Global employment crisis deepening, equivalent of 400m jobs lost, says UN",ILO report states 93 per cent of world’s workers live in countries still affected by some sort of workplace closures.,"01 Jul, 2020 08:57am"
Newspaper,Inexperienced Pakistan may face whitewash in England Tests: Aaqib,Former cricketer says most Pakistani fast bowlers will struggle after saliva ban.,"01 Jul, 2020 09:43am"
Newspaper,FIFA bans former top ex-official for 10 years,It has also fined him one million Swiss francs ($1.06 million) after a probe into bonus payments.,"01 Jul, 2020 09:52am"
Newspaper,"Root to miss first  WI Test, Stokes to captain England","Stokes, who has served as England’s test vice-captain since July last year, will become England’s 81st test captain.","01 Jul, 2020 09:55am"
Newspaper,"Barca, Juve confirm Arthur, Pjanic swap deal",Barcelona said they had paid 60m euros ($67.4m) plus a potential five million euros more in bonuses for Bosnian playmaker Pjanic.,"01 Jul, 2020 10:02am"
Newspaper,PSB doles out Rs21.5mn for 16 sports federations,Board advises sports federations to spend amount on training and coaching of sportspersons instead of on administrative matters.,"01 Jul, 2020 09:48am"
Newspaper,Assessment of regional coaches begins today,"Grant Bradburn, Saqlain Mushtaq will have separate sessions of about 30 minutes each with coaches at all levels in every region.","01 Jul, 2020 09:58am"
Newspaper,Shanghai Electric renews intention to buy KE,The public offer would be for 4.640bn shares or 16.80pc of the equity.,"01 Jul, 2020 08:23am"
Newspaper,Stocks see off FY20 with 240-point rally,Market remained generally bullish in line with the trend in global equities.,"01 Jul, 2020 08:07am"
Newspaper,Rozgar scheme deadline extended,"SBP extends deadline till September, introduces RIsk-Sharing Facility for the scheme.","01 Jul, 2020 08:29am"
Newspaper,Institutions barred from investing in savings schemes,Move aims to discourage financial institutions across the country from parking funds in NSS products.,"01 Jul, 2020 08:19am"
Newspaper,Axe falls on secretary power amid dispute over net hydel profit payments,"Secretary commerce also replaced by Muhammad Sualeh Ahmed Farooqi, who was currently working as special secretary commerce.","01 Jul, 2020 08:15am"
Newspaper,Revenue collection up 3.9pc in 2019-20,FBR estimates that revenue collection fell by Rs223bn per month after the outbreak of coronavirus.,"01 Jul, 2020 08:02am"
Pakistan,Govt extends permission for operating domestic flights till Aug 31,Domestic operations will continue at six airports according to CAA's NOTAM.,"01 Jul, 2020 08:48am"
Pakistan,Chinese company allowed exploration in Saindak area,NoC issued for exploration and development of East Ore Body in Saindak lease area.,"01 Jul, 2020 08:41am"
Pakistan,Committee set up to probe petrol shortage,Government is also re-examining the impact of 27-66 per cent increase in petroleum prices.,"01 Jul, 2020 09:00am"
Pakistan,ATC can transfer case to ordinary criminal court: SC,Authority to transfer case remains with the ATC during trial proceedings till judgement was announced.,"01 Jul, 2020 09:40am"
Pakistan,FIA given custody of Rawalpindi cleric for seven days,"Video in which threats and abuses are being hurled against judges was recorded without consent, Iftikharuddin tells SC.","01 Jul, 2020 09:34am"
Newspaper,Rumpus in NA as minister attacks PPP leadership,Opposition protests outside Parliament House; challenges PM to seek vote of confidence.,"01 Jul, 2020 10:05am"
Pakistan,"Covid-19 hampers polio campaigns, world body told","Another polio case reported in KP, taking national tally to 56.","16 Jul, 2020 04:39pm"
Pakistan,Former PM Ashraf acquitted in another RPP reference,This is the second time in less than a week in which all the accused persons have been acquitted in an RPP reference.,"01 Jul, 2020 08:34am"
Pakistan,NAB summons Mandviwala in fake bank account case,Senate deputy chairperson has to appear before NAB investigators at 11am to record his statement.,"01 Jul, 2020 08:46am"
Newspaper,WB approves $500m loan for Pakistan’s budget support,"Loan is meant to help Pakistan strengthen fiscal management, promote transparency.","01 Jul, 2020 08:18am"
Pakistan,Imran rubbishes talk of ‘minus one’ formula,"“There can be no more tinkering with the system. Be ready for drastic changes,"" says PM Imran.","01 Jul, 2020 08:15am"
Pakistan,Convict set free after spending 21 years on death row,Iqbal was only 17 years old in 1998 when he was arrested and consequently sentenced to death a year later.,"01 Jul, 2020 08:58am"
Pakistan,Sindh govt extends detention of four persons linked to murder of US journalist Daniel Pearl till Sep 30,"The SC had rejected the govt's request for immediate hearing of an appeal against his acquittal, paving the way for his release.","02 Jul, 2020 11:11pm"
World,US charges Ghislaine Maxwell with luring girls whom Jeffrey Epstein sexually abused,She is charged with four counts related to procuring and transporting minors for illegal sex acts and two counts of perjury.,"02 Jul, 2020 09:49pm"
World,India clears purchase of 33 Russian combat jets worth $2.4 billion,The purchase is an attempt to address the “long-felt need of the Air Force to increase its fighter squadrons”: ministry.,"02 Jul, 2020 08:37pm"
Pakistan,Teenage girl allegedly raped during robbery in Lahore's Gujjarpura area,"4 suspects have been taken into custody, says CIA spokesperson.","02 Jul, 2020 07:46pm"
Pakistan,"Govt decides against selling off PIA-owned hotel in New York, to run it through joint venture",Meeting chaired by Hafeez Sheikh also de-notifies task force formed to develop business plan for NY-based hotel.,"02 Jul, 2020 06:48pm"
World,Actor Ray Fisher says Justice League director Whedon was ‘abusive’,"“Joss Wheadon’s on-set treatment of the cast and crew was gross, abusive, unprofessional, and completely unacceptable.”","02 Jul, 2020 05:56pm"
Pakistan,SC issues contempt notice to cleric for video threatening Justice Isa,"Chief justice says ""no room for mercy"", rejects unconditional apology by cleric.","02 Jul, 2020 04:27pm"
World,China warns Britain about Hong Kong citizenship plan,Urges London to reassess its decision and “refrain from interfering in Hong Kong affairs in any way”.,"02 Jul, 2020 03:35pm"
World,China hopes India corrects actions against Chinese firms immediately,"China has not adopted any restrictive or discriminatory measures against Indian products, says minister.","02 Jul, 2020 04:00pm"
World,Botswana reports mysterious deaths of hundreds of elephants,"Government official says deaths of 275 elephants have been confirmed so far, cause is yet to be determined.","02 Jul, 2020 02:41pm"
World,Occupied Kashmir sees 229 killings in first half of 2020: report,"The media continued to be at the receiving end of pressure, intimidation and harassment by authorities, it says.","02 Jul, 2020 02:40pm"
Pakistan,"Shahroz Sabzwari and Sadaf will appear together in Eid telefilm, Na Ghar Ke Na Ghat Ke","""I love working with Sadaf. I've always loved it. This is the second time we're working together,"" said Shahroz.","02 Jul, 2020 01:14pm"
Prism,How deforestation helps deadly viruses jump from animals to humans,"Humans need to balance the production of food, forest commodities and other goods with the protection of tropical forests.","03 Jul, 2020 11:40am"
World,Indian PM Modi shuts Weibo account after banning Chinese apps,"Modi was an infrequent user of the app, had more than 200,000 followers and 100 posts before account was shut.","02 Jul, 2020 01:03pm"
World,"No truth to Indian media reports of troops deployed along LoC, China using Skardu Airbase: DG ISPR","""We also vehemently deny presence of Chinese troops in Pakistan,"" Maj Gen Babar Iftikhar says.","02 Jul, 2020 01:59pm"
World,24 shot to death in attack on drug rehab center in Mexico,"No motive given in attack, but governor says drug gangs appeared to have been involved.","02 Jul, 2020 12:16pm"
World,"Alia Bhatt, Hrithik Roshan among 819 invited to join Oscar film academy","If they accept, which most do, those in the new class will have voting privileges at this year’s Oscars.","02 Jul, 2020 11:08am"
Pakistan,FAST NU Lahore penalises 36 students over teachers’ memes,"Some students expelled for a semester, one for a year, others asked to apologise.","02 Jul, 2020 10:59am"
Pakistan,Editorial: PM Imran must save his defensive ‘container politics’ for later and fulfill his promises instead,PM must be aware that the opposition is hardly in a position to oust him.,"02 Jul, 2020 10:43am"
Pakistan,This no equipment home workout is all you need in lockdown,Your motivation should be to get your body moving; anything else may become overwhelming at this time,"03 Jul, 2020 11:40am"
Pakistan,Red Zone Files: Minus few?,The last few weeks have been unkind to the PTI government.,"02 Jul, 2020 09:57am"
Pakistan,The govt is being assailed by more problems than it bargained for,"Pakistan and Covid-19, like polio, are becoming synonymous.","02 Jul, 2020 09:08am"
Pakistan,Aviation minister's 'dubious licenses' remarks acted as a trigger for ban on PIA flights,It turns out that the minister does not have evidence that the pilot licences in question are fake.,"02 Jul, 2020 08:47am"
Pakistan,Govt claims revenue target achieved,Statement says authority showed 63.4pc growth rate in revenue collection compared to the FY2018-19 despite pandemic.,"02 Jul, 2020 10:53am"
Pakistan,Flaws detected in Ehtesab Commission case,Ex-minister gets records regarding illegalities in mine case under RTI law.,"02 Jul, 2020 10:49am"
Pakistan,Custodial torture victim records statement with magistrate,"Names Tehkal, Yakatoot SHOs as tormenters.","02 Jul, 2020 10:31am"
Pakistan,"KP to conduct 10,000 virus tests daily by July end",Number of beds reserved for Covid-19 patients in Lady Reading Hospital to be enhanced to 500 in coming days.,"02 Jul, 2020 10:25am"
Pakistan,"I-8, I-10 sub-sectors of Islamabad to be unsealed today",The unsealed areas will be regulated by prevailing section 144 orders and amended from time to time.,"02 Jul, 2020 10:53am"
Pakistan,Drap has received two locally-made coronavirus testing kits: minister,"""Approval of such kits requires 300 tests in the laboratory and another 500 in the field,” says Fawad Chaudhry.","02 Jul, 2020 10:50am"
Pakistan,Rawalpindi reports more Covid-19 cases as eight localities go into lockdown,Garrison city sees no deaths in four main hospitals in the last two days.,"02 Jul, 2020 10:43am"
Pakistan,Punjab changes pension regime to save Rs59.1bn in three years,Cabinet has approved changes to minimum voluntary retirement age.,"02 Jul, 2020 11:02am"
Pakistan,Thull residents continue struggle for water scheme completion,"Protest leaders say basic facilities, including education, health were snatched from them, all their institutions were damaged.","02 Jul, 2020 10:05am"
Pakistan,KBA refuses to suspend protesting lawyers’ licences,KBA general secretary says PBC assured that young lawyers would not be deprived of their right to vote in the polls.,"02 Jul, 2020 10:10am"
Pakistan,Govt urged not to allow sacrificial cattle markets within city,"PMA demands complete lockdown, random coronavirus testing.","02 Jul, 2020 10:01am"
Pakistan,No heatwave in city: Met dept,Met department spokesperson says temperature likely to drop on Thursday and Friday.,"02 Jul, 2020 09:57am"
Pakistan,Centre suggests extension of ‘smart lockdown’ in Karachi,"Sindh govt extends province-wide lockdown for another 15 days; Asad Umar says Covid-19 situation in Sindh ""not so encouraging"".","02 Jul, 2020 11:28am"
Newspaper,Documentary on 1962 China-India War returns to spotlight amid border dispute,Chinese daily says craze on social media shows people “want to see the film to learn more about the history of the conflict”.,"02 Jul, 2020 09:22am"
Newspaper,"India, China hold inconclusive talks on ending army face-off","Indian official says more meetings expected to reach mutually agreeable solution, ensure peace along their disputed LAC.","02 Jul, 2020 11:05am"
Newspaper,UN resolution calls for pandemic-related halt to conflicts,It is the Security Council’s first statement on the pandemic and its first real action since the outbreak started.,"02 Jul, 2020 09:11am"
Newspaper,Hong Kong makes first security law arrests as thousands defy protest ban,"China said law would restore stability after nearly a year of unrest, but instead it sparked the worst street violence in months.","02 Jul, 2020 09:07am"
Newspaper,Israel’s plan to annex parts of West Bank delayed,Cabinet minister Ofir Akunis says officials still working out the final details with their American counterparts.,"02 Jul, 2020 08:59am"
Newspaper,Museum or mosque? Turkey debates iconic Hagia  Sofia’s status,"The 6th-century building is now at the center of a heated debate between nationalist, conservative and religious group.","02 Jul, 2020 09:16am"
Newspaper,Russian voters back reforms allowing Putin to stay until 2036,Amendments had been passed weeks ago by Russia’s parliament and copies of the new constitution were already on sale in bookshops.,"02 Jul, 2020 09:14am"
Newspaper,"Taliban maintain ties to Al Qaeda affiliate, says Pentagon","“AQIS maintains close ties to the Taliban in Afghanistan, likely for protection and training,” says report.","02 Jul, 2020 08:52am"
Newspaper,France pulls out of Nato maritime operation over Turkey tensions,"Both countries have exchanged bitter barbs recently concerning the conflict in Libya, accuse each other of stoking bloodshed.","02 Jul, 2020 09:04am"
Newspaper,Messi scores 700th goal but Barca held by Atletico,Barca were two points ahead of Real when the league was halted in March because of the coronavirus outbreak.,"02 Jul, 2020 09:36am"
Newspaper,Five countries in race to host 2027 Asian Cup,"Uzbekistan has joined India, Iran, Qatar and Saudi Arabia in contest to host cup; AFC says it will choose a host next year.","02 Jul, 2020 09:46am"
Newspaper,Tharanga questioned in 2011 World Cup final fixing probe,"Police say they will next interview Kumar Sangakkara, who was asked to report to the SIU on Thursday.","02 Jul, 2020 09:42am"
Newspaper,"PSL franchises, PCB set for heavy debate today","Meeting to discuss options for holding remaining PSL 5 matches, financial status.","02 Jul, 2020 09:32am"
Newspaper,CSA to trial unique three-team fixture  on July 18,"De Villiers, Quinton de Kock and Kagiso Rabada will lead three teams of eight batting for a total of 12 overs, six per innings.","02 Jul, 2020 09:39am"
Newspaper,"Hafeez, Shadab and four others leave for England on Friday",ECB currently engaged with different govt departments to get clearance for the matches to be held at different venues.,"02 Jul, 2020 09:25am"
Newspaper,Bull run enters third day with 467-point rally,"Institutions major buyers as they switch to equity, other investment class as govt bars them from National saving schemes.","02 Jul, 2020 08:28am"
Newspaper,Duty waived on oxygen gas,Govt has exempted duty on import of all those items required for combating the coronavirus pandemic.,"02 Jul, 2020 08:25am"
Newspaper,Regulator approves 59 M&A applications,"51 were acquisitions, five were mergers and three were joint venture applications.","02 Jul, 2020 08:23am"
Newspaper,IDFC to involve Pakistan in regional fund,CEO says IDFC has a $3 billion fund for immediate liquidity requirements of financial institutions in the aftermath of pandemic.,"02 Jul, 2020 08:20am"
Newspaper,"Gold hits new peak of Rs105,200","Export of jewellery stopped from May; world gold price hits $1,782 per ounce, higher by $12 per ounce.","02 Jul, 2020 08:10am"
Newspaper,Inflation rises to 8.6pc in June,"Average CPI inflation between July-June FY20 rose to 10.74pc, from 6.8pc — highest since 2011-12 when it stood at 11.01pc.","02 Jul, 2020 08:06am"
Newspaper,Fresh projects put on hold till finalisation of power capacity expansion plan,"Power Division says present govt’s ""top priority is to ensure that future power generation should be affordable for consumers"".","02 Jul, 2020 08:03am"
Pakistan,"ADB, Swiss agency to help strengthen public health response to Covid-19","Training programme envisages a rapid capacity development of 4,500 doctors and paramedical staff in critical care management.","02 Jul, 2020 10:40am"
Pakistan,Balochistan’s efforts against Covid-19 praised,Smart lockdown extended till 15th.,"02 Jul, 2020 10:39am"
Pakistan,Can this be an ancient Christian cross?,The discovery of the cross in Skardu may open new avenues of academic collaboration.,"02 Jul, 2020 10:23am"
Pakistan,Absence of Covid-19 testing facility in Gwadar irks Sanjrani,Directs Balochistan chief secy to make immediate arrangements for coronavirus testing facilities in Gwadar.,"02 Jul, 2020 10:06am"
Pakistan,Turkish Airlines allowed to operate flights from three cities,"Seven flights a week allowed from Karachi, Lahore and Islamabad.","02 Jul, 2020 10:12am"
Newspaper,Govt to discuss sale of PIA hotel in New York today,PPP wants treason case registered against aviation minister.,"02 Jul, 2020 10:17am"
Newspaper,Ban on furnace oil import lifted to meet power demand,"CCoE has allowed state-run PSO to import around 195,000 tonnes of furnace oil.","02 Jul, 2020 09:55am"
Pakistan,IHC dismisses plea against aviation minister,"Expects parliament, PM to take action if cabinet member caused harm to state.","02 Jul, 2020 09:50am"
Newspaper,Rescue work continues as 60 feared dead in Turkish lake,Turkey launched a search-and-rescue mission after a ferry carrying migrants across Lake Van was reported missing.,"02 Jul, 2020 09:46am"
Pakistan,Thousands of grade 1-16 posts being abolished,The right-sizing decision is part of government’s commitment with international agencies.,"02 Jul, 2020 09:42am"
Pakistan,Bilawal says govt wants Zardari to contract Covid-19,Says his party is not seeking an NRO.,"02 Jul, 2020 08:22am"
Newspaper,Centre asks provinces to announce their own finance commission awards,"Cabinet decides to evaluate professional degrees, technical skills of pilots, other staff of all airlines.","02 Jul, 2020 09:00am"
Newspaper,Pakistan warns about ‘spoilers’ of Afghan peace process,Qureshi in meeting with Khalilzad urges ‘all sides’ to reduce violence.,"02 Jul, 2020 08:45am"
Pakistan,Relief as 50pc of infected patients defeat deadly virus,NIH warns of peak occurrence of nine diseases including Covid-19 during monsoon.,"02 Jul, 2020 08:39am"
Pakistan,FIA files report on video speech to SC in Isa case,Report highlights that Rawal­pindi-based cleric Mirza Iftikharuddin denied making the speech on anyone’s instigation.,"02 Jul, 2020 08:27am"
Pakistan,Why Pakistan should be obsessed with increasing the public's financial literacy,Making our youth financially literate will help generate enough domestic long-term savings to achieve sustainable growth.,"02 Jul, 2020 11:47am"
Pakistan,FM Qureshi tests positive for Covid-19,"""By the grace of Allah, I feel strong and energetic,"" he says.","03 Jul, 2020 06:29pm"
Pakistan,Pakistan rejects 'baseless' Indian contentions about GB elections,"""The Indian govt [...] has no locus standi to comment on elections in GB,"" says the FO spokesperson.","03 Jul, 2020 06:27pm"
Pakistan,"Asim Azhar, Shamoon Ismail's latest song gives Twitter its best content yet",But is Hania Aamir the biggest star of the video for Tum Tum? Memes say yes!,"03 Jul, 2020 05:26pm"
Sport,Messi unwilling to renew Barca contract: report,The Barcelona captain has become more vocal in his criticism of the club in the last year.,"03 Jul, 2020 04:06pm"
Pakistan,"Shehbaz, Maryam welcome reports of judge Arshad Malik's dismissal by LHC","""This proves the verdict [in Al Azizia] was unjust and Nawaz was punished unfairly,"" says Shehbaz.","03 Jul, 2020 11:58pm"
Pakistan,"Govt is taking steps to restructure PTDC, not shutting it down: Zulfi Bukhari","""PTDC is finally on its way to become a more efficient org with better workforce & improved policy making,"" says SAPM Bukhari.","03 Jul, 2020 02:50pm"
Pakistan,20 killed as train crashes into coach carrying Sikh pilgrims near Sheikhupura,"PR forms committee to investigate incident; PM Imran says Railways' ""operational safety SOPs will be reviewed immediately"".","04 Jul, 2020 08:32am"
World,Harry Potter fan sites step back from JK Rowling due to her transphobic views,Websites the Leaky Cauldron and Mugglenet say they will distance themselves from the author,"03 Jul, 2020 02:45pm"
Pakistan,Met issues urban flooding alert for Sindh as heavy rainfall expected from Monday,"""Heavy rainfall may also cause urban flooding in Karachi, Thatta, Badin and Hyderabad on Monday and Tuesday.""","04 Jul, 2020 12:22am"
Pakistan,Virus situation improving across country except Sindh: Asad Umar,"Says meetings held with Sindh health minister, chief secretary to replicate results from the rest of the country in Sindh.","10 Jul, 2020 07:09am"
,India's Modi visits Himalayan border where troops clashed with China,Modi has been under pressure to respond to what India deems Chinese incursions.,"03 Jul, 2020 01:42pm"
World,Malaysia suspends Pakistani pilots pending verification of licences by CAA,Etihad Airways says it is auditing its pilots with Pakistan-issued licences.,"10 Jul, 2020 05:23am"
,"Emirates resumes flights to Karachi, Lahore and Islamabad","Passengers are required to carry a negative Covid-19 report from Chughtai Labs, issued within 96 hours of the journey.","03 Jul, 2020 12:53pm"
World,Bollywood choreographer Saroj Khan passes away at 71,The three-time National Award winner died of cardiac arrest at a hospital in Mumbai on Friday.,"03 Jul, 2020 12:34pm"
Pakistan,Imrana Maqsood shares why she wrote a book on husband Anwar Maqsood,A discussion based on her book 'Uljhay Suljhay Anwar' was held at T2F.,"03 Jul, 2020 12:16pm"
Pakistan,Harassment case: Two more staffers suspended from Lahore school after students put forth demands,Maira Omair Rana and Rubina Shakil among suspended teachers for turning a blind eye to harassment cases brought before them.,"03 Jul, 2020 11:44am"
Prism,"Muslim Americans assert solidarity with Black Lives Matter, finding unity within a diverse faith group","Since Floyd’s killing, Muslim Americans have mostly shown solidarity with the Black Lives Matter movement.","03 Jul, 2020 11:10am"
,How has the pandemic affected children's well-being?,"This time will define the earliest memories for an entire generation, growing up in the ‘new normal’.","03 Jul, 2020 09:21am"
Pakistan,Discussions about PM Imran's future seem to touch new intensity levels despite a loose opposition,The press and social media are replete with questions about the ability and eligibility of the Imran Khan brand of rule.,"03 Jul, 2020 09:09am"
Newspaper,"Taking EU helm, Germany’s Merkel calls on Europe to show resolve",Angela Merkel has urged European Union leaders to reach agreement on a multi-billion euro coronavirus recovery fund.,"03 Jul, 2020 10:47am"
Newspaper,Police arrest armed man near Trudeau’s residence,"Canadian prime minister was not home at the time, police say.","03 Jul, 2020 10:51am"
Newspaper,Hundreds held after European police hack crime chat network,French and Dutch police hack into EncroChat network so they could read millions of messages “over the shoulders” of suspects.,"03 Jul, 2020 10:37am"
Newspaper,Russians back changes allowing Putin to rule until 2036,Putin could be in power until he is 83.,"03 Jul, 2020 10:52am"
Pakistan,PML-N warns govt against interfering in GB elections,"“The interest of Pakistan lies in free, fair and transparent elections in GB,"" says Ahsan Iqbal.","03 Jul, 2020 09:59am"
Pakistan,PSX announces fund to assist families of attack victims,"PSX board of directors condemn dastardly attack, laud security personnel for risking their lives.","03 Jul, 2020 10:06am"
Pakistan,"In a first, all provinces get one woman district poll commissioner","Reshuffle in ECP ahead of delimitation for LG polls in Punjab, KP.","03 Jul, 2020 10:16am"
Pakistan,Convict in Imran Farooq case challenges verdict in IHC,Moazzam Ali filed the appeal against the ATC verdict in the Islamabad High Court.,"03 Jul, 2020 10:18am"
Pakistan,Clerics ask people to opt for collective sacrifice of animals,Say only serious buyers should go to animal market.,"03 Jul, 2020 10:23am"
Pakistan,Balochistan a land of opportunities: CM,Alyani says country would get maximum benefits if importance of Balochistan was accepted in CPEC.,"03 Jul, 2020 10:24am"
Pakistan,Ex-security man fired as probe into varsity video scandal completed,Balochistan University's lawyers tell court that action against former officials will be discussed.,"03 Jul, 2020 10:44am"
Pakistan,"PTDC motels in north of country closed, staff sacked",Tour operators term the decision a setback to industry.,"03 Jul, 2020 08:29am"
Pakistan,SC rejects move to get stay on sugar panel report lifted,Top govt lawyer says SHC acted arbitrarily by passing an order different from that of IHC.,"03 Jul, 2020 08:32am"
Pakistan,Probe into ‘illegal’ licences of 236 pilots still on: govt,"PTI ministers blame PPP, PML-N for ruining a once prestigious PIA.","03 Jul, 2020 08:15am"
Pakistan,Pakistan rejects allegation of ‘exporting’ virus,PM’s aide Moeed Yusuf advises people to have tests at labs authorised by embassies.,"03 Jul, 2020 08:43am"
Pakistan,Tea stall owners in Mingora bearing brunt of lockdown,"“I had 20 workers at my stall but now only five persons work with me,"" says Asghar Khan.","03 Jul, 2020 11:27am"
