Story Heading,Story Excerpt,Timestamp,Section
Newspaper,"PSX surges 1,208 points on value buying",There was no let-up in selling by foreigners as another big outflow of $8.74 million was noted.,"01 Apr, 2020 08:35am"
Newspaper,Drug regulator dysfunctional as fight against Covid-19 rages,Critical drugs needed for the fight against the coronavirus are running out.,"01 Apr, 2020 08:13am"
Newspaper,Revenue shortfall surges by Rs200bn in March,Provisional figures showed the FBR collected Rs325bn in March against the projected target of Rs525bn.,"01 Apr, 2020 08:09am"
Pakistan,"PM Imran orders relief package for Afghan refugees, IDPs",Funds will be allocated form the Rs200 billion earmarked for poor farmers.,"01 Apr, 2020 08:56am"
Pakistan,"Balochistan CM promises relief for industries, daily wage earners soon",Industries to be given service tax exemption.,"01 Apr, 2020 08:42am"
Newspaper,"Call for access to quality, affordable internet amid Covid-19 outbreak",Rights groups ask govt to bridge digital divide.,"01 Apr, 2020 08:38am"
Pakistan,Lawyer seeks to become party in under trial prisoners’ bail case,Case challenging IHC's suo motu powers to be heard today.,"01 Apr, 2020 08:35am"
Pakistan,PPP alarmed over handling of virus situation by govt,Party leaders point out faults in arrangements for affected people.,"01 Apr, 2020 08:31am"
Newspaper,Europe’s hospitals can’t handle pandemic engulfing continent,"Experts say early complacency, lack of epidemic experience among top causes for continent's inability to handle crisis.","01 Apr, 2020 07:15am"
Pakistan,Court rejects Faryal’s plea to unfreeze bank account,Judge restores two accounts belonging to the PPP leader's daughters.,"01 Apr, 2020 07:03am"
Newspaper,Govt considering restoring regular flight operations,CAA issues SOPs for airline operation from April 4 to 11.,"01 Apr, 2020 08:07am"
Business,Attock Refinery says will close in a week unless demand rises,"If it closes, it would be the third refinery to halt operations because of the collapse in demand due to Covid-19.","01 Apr, 2020 12:58am"
World,India manhunt after Islamic gathering becomes virus hotspot,The Tableeghi Jamaat gathering has been linked to dozens of infections and several deaths in India.,"01 Apr, 2020 10:34am"
World,"Death in the Holy Land: Coronavirus changes burial for Jews, Muslims",Funerals have changed for everyone since Israeli and Palestinian authorities imposed stay-at-home directives.,"03 Apr, 2020 10:02am"
Pakistan,"CII endorses govt restrictions on prayer congregations, asks not to associate Covid-19 with any group","Council of Islamic Ideology advises govt against arresting imams, use mosques as community centres for relief efforts.","03 Apr, 2020 08:02am"
World,Leonardo DiCaprio helps launch $12 million coronavirus food fund,America's Food Fund will help communities impacted by Covid-19.,"02 Apr, 2020 06:33pm"
World,"95pc of Europe’s virus dead over 60 but young not immune, says UN",80pc of those who died had at least one other chronic underlying condition.,"02 Apr, 2020 06:16pm"
World,"Iran, US heat up war of words on Iraq despite virus pandemic","Iran and US are in a battle for influence in Iraq, where Iran has powerful allies and US has close ties to government.","02 Apr, 2020 10:05pm"
Pakistan,Sharmila Faruqi's recipe for chicken fillet red snapper is going viral,"Lets be honest, this is all of us trying our hand at cooking in isolation...","02 Apr, 2020 05:44pm"
Pakistan,Omar Saeed Sheikh — from rowdy student to terror convict,"A schoolmate described Sheikh as ""bright but rather dysfunctional"" student.","29 Jan, 2021 12:01pm"
World,Pakistan strongly condemns Indian govt's attempt to 'illegally' alter IOK demography,"PM Imran says timing of the action is ""reprehensible"" and an attempt to further the ""Hindutva"" agenda.","02 Apr, 2020 07:52pm"
Pakistan,Pakistan's fashion industry is stepping up to fight Covid-19,"After Asim Jofa, Lulusar, Maheen Khan and Deepek Perwani are shifting gears to produce medical protective clothing.","02 Apr, 2020 03:17pm"
World,"Amid coronavirus scare, Americans flock to remote land, survival retreats",Experts have warned that rural communities could eventually prove to be the most vulnerable to the pandemic.,"04 Apr, 2020 08:45am"
Pakistan,Shamoon Ismail releases new song to hit back at trolls,That was fast! What if he was baiting us all along and his racist tweet and what followed after was PR for his new song?,"02 Apr, 2020 02:07pm"
Pakistan,"Covid-19 was already wreaking havoc on our mental health, then came the job losses",Losing a job is a huge trauma and one of the biggest causes of stress. It’s as bad as loss of a loved one or a divorce.,"04 Apr, 2020 07:37am"
World,China says US officials making shameless comments on coronavirus data,"Hua Chunying says China has been ""open and transparent"" about coronavirus outbreak.","02 Apr, 2020 12:56pm"
World,JK Rowling launches Harry Potter At Home for homebound families,"“The teachers and parents working to keep children’s lives normal while in lockdown deserve a bit of magic,” she said.","02 Apr, 2020 12:02pm"
World,"'A battlefield behind your home': Deaths mount in New York to more than 1,900",The normally bustling streets of the city are empty and sirens are no longer ignored as just urban background noise.,"02 Apr, 2020 11:32am"
Pakistan,"Punjab has conducted nearly 15,000 Covid-19 tests but other provinces are lagging behind","Some provinces point to a lack of testing kits and labs, others blame a lack of public cooperation for low testing.","03 Apr, 2020 03:10pm"
,SHC overturns death sentence of main accused in Daniel Pearl murder,Three others who were earlier convicted and handed life sentences set free.,"02 Apr, 2020 02:49pm"
Pakistan,Red zone files: Is a pandemc situation really the right time for a PTI vs PPP showdown?,Sindh is on a tangent. And for once it appears to be the right one. But there is a price for doing the right thing.,"02 Apr, 2020 09:36am"
Pakistan,"While arguing against lockdowns, the centre has no clear idea of what its own strategy is",Is their any hope for the country to be on the same page about the Covid-19 crisis?,"02 Apr, 2020 09:15am"
World,One casualty in a post-Covid-19 world should be the UN,"By its very nature, evolution, he said, never looks to the future, man, however, needs to.","02 Apr, 2020 09:12am"
Pakistan,"Even during a pandemic, female doctors are facing harassment","Where doctors are talking about saving yourself from a dangerous virus, some men are trolling them with vulgar messages.","02 Apr, 2020 09:00am"
Pakistan,Govt continuously monitoring Covid-19 trends: PM,"The govt had started taking preventive measures ever since the first case surfaced in China, says the premier.","02 Apr, 2020 09:44am"
Pakistan,"Education ministry, PTV sign agreement to launch Tele School","According to Shaqat Mehmood, the dedicated channel will work on promoting education for next 3 months.","02 Apr, 2020 10:23am"
Pakistan,Capital administration unseals Rimsha Colony after clearing residents of Covid-19,"Screenings are ongoing in Shahzad Town and Bhara Kahu, says Islamabad Deputy Commissioner Hamza Shafqat.","02 Apr, 2020 09:57am"
Pakistan,"Punjab faces partial shortage of flour, other kitchen items","Reports of shortages in some areas may be attributed to 'abnormal' buying, says food minister Samiullah Chaudhry.","02 Apr, 2020 09:26am"
Pakistan,3 booked for murder of maid buried as virus victim in Gujrat,The suspects had claimed that the victim had died of coronavirus on March 27.,"02 Apr, 2020 09:34am"
Pakistan,14 more test positive at Tableeghi Jamaat headquarters,Official says that the Raiwind Tableeghi Markaz is currently housing 600 preachers.,"02 Apr, 2020 09:17am"
Pakistan,"Amid scarce handouts, anxiety grows among wage earners due to lockdown",The extension of the lockdown for another week has forced thousands of people out of homes.,"02 Apr, 2020 10:20am"
Pakistan,Police finalise plan to maintain order during extended closure,Karachi police chief suggests door-to-door supply of rations from 4am to 7am.,"02 Apr, 2020 10:22am"
Pakistan,Murad backs centre’s proposal to extend countrywide lockdown till 14th,"Have already taken necessary measures for food security, says the Sindh chief minister.","02 Apr, 2020 10:30am"
Newspaper,US officials confident of completing census by year-end deadline,The 2020 census will help determine how many congressional seats and Electoral College votes each state gets.,"02 Apr, 2020 08:52am"
Newspaper,European experts ready app to halt virus spread,The app gathers data using smartphones to show all the people a patient with Covid-19 has come into contact with.,"02 Apr, 2020 08:47am"
Newspaper,"FAO, WHO & WTO warn of worldwide food shortage",Many governments around the world have put their populations on lockdown to slow the spread of the virus.,"02 Apr, 2020 09:23am"
Newspaper,Chinese scientists looking for Covid-19 treatment claim finding ‘effective’ antibodies,There is currently no proven effective treatment for the disease which originated in China.,"02 Apr, 2020 08:39am"
Newspaper,Trump tells nation to brace for disaster as 0.2m test positive,"The White House task force has predicted that the coronavirus could kill between 100,000 to 240,000 Americans this year.","02 Apr, 2020 08:37am"
Newspaper,Hot money outflows accelerate in March,Over $1.9bn of foreign investment in domestic bonds and equity flew out within the span of a month.,"02 Apr, 2020 08:19am"
Newspaper,Rs56bn refunded to exporters,"During the month of March, the Federal Board of Revenue sanctioned refunds worth Rs25bn to exporters.","02 Apr, 2020 08:17am"
Newspaper,Businesses ask for easing lockdown in Sindh,Traders say that the continuous closure of markets and shop risks creating chaos.,"02 Apr, 2020 08:12am"
Newspaper,Huddle in Q Block over shape of industry bailout,Business owners say the recent rate cut provided by the central bank is insufficient.,"02 Apr, 2020 08:09am"
Pakistan,Virus forces fishing ban near Gwadar,The deputy commissioner has urged the fishermen community to show responsibility and not violate govt's orders.,"02 Apr, 2020 10:01am"
Pakistan,Japan to provide $2.16m grant for Covid-19,"Assistance intended to reduce and delay transmission of virus, decrease associated deaths.","02 Apr, 2020 10:07am"
Newspaper,Debt rescheduling high on EU agenda: Borrell,FM Qureshi calls European Union's foreign police chief to discussion the situation arising out of the pandemic.,"02 Apr, 2020 10:10am"
Pakistan,PML-N wants parliamentary oversight of corona relief fund,"It is imperative to ensure that resources be utlised with clinical precision, utmost transparency, says Shehbaz.","02 Apr, 2020 10:14am"
Pakistan,"NA, Senate panel on pandemic to meet on April 6",The meeting will be briefed on the economic and business plans for the revival of the economy.,"02 Apr, 2020 10:15am"
Newspaper,Pandemic pranks off the table on April Fools’ Day,Several governments say Covid-19 is no laughing matter.,"02 Apr, 2020 08:59am"
Pakistan,Govt declares PMDC registrar’s appointment unlawful,IHC told appointment made under ‘outdated’ law.,"02 Apr, 2020 08:55am"
Newspaper,"100 fighters to be set free soon, says Taliban spokesman","Afghan officials, militants’ representatives hold face-to-face talks.","02 Apr, 2020 08:52am"
Pakistan,SC seeks information about measures to fight Covid-19,"Details sought about training, PPE's given to medical staff, steps taken to ensure availability of ventilators and meds.","02 Apr, 2020 08:49am"
Newspaper,India issues new domicile law for held Kashmir,Jammu and Kashmir can be called the place of domicile of a person who has lived there for at least 15 years.,"02 Apr, 2020 08:41am"
Newspaper,World Bank okays another $700m for Dasu project,The financing has nothing to do with Covid-19 and has been under negotiations for almost a year.,"02 Apr, 2020 08:37am"
Newspaper,Inflation rate drops to 10.2pc in March,For the first time since July last year inflation has seen downward trend for second month in a row.,"02 Apr, 2020 07:58am"
Newspaper,Google launches new features to aid Pakistan’s anti-virus response,Netflix cuts traffic on local telecom networks by 25pc while maintaining quality.,"02 Apr, 2020 07:51am"
Pakistan,Suspension of domestic flights extended till April 11,PIA allowed to resume partial international flight operations.,"02 Apr, 2020 07:47am"
Pakistan,Bajwa calls for national unity to fight Covid-19,Lt Gen Hamood made convener of National Command and Operation Centre.,"02 Apr, 2020 07:36am"
Newspaper,"Virus leaves 30,000 dead in Europe alone","Italy and Spain bear the brunt of the crisis, accounting for three in every four deaths on the continent.","02 Apr, 2020 07:31am"
Pakistan,Verdict on appeals in Daniel Pearl murder case today,Four convicted for abduction and murder looking to get charges overturned by SHC.,"02 Apr, 2020 07:28am"
Pakistan,Crowd manhandles policemen for enforcing Friday prayers restrictions in Karachi's Liaquatabad,"Seven arrested as police officials say most of the mosques in Sindh ""responded positively"" to the lockdown measures.","04 Apr, 2020 07:40am"
World,Coronavirus may spread through normal breathing: US scientists,"Expert says recent information shows virus can spread even when people just speak, as opposed to coughing and sneezing.","04 Apr, 2020 08:13am"
Pakistan,"Information ministry, ISPR to deal with media over coronavirus: Awan","DG ISPR lauds media for its ""objective reporting"" and for making people aware.","04 Apr, 2020 07:34am"
Pakistan,"PM Imran announces incentives for construction sector, elevates it to industry","All industries that are connected to construction will continue to function, says premier.","04 Apr, 2020 07:34am"
Pakistan,Man self-immolates outside PM Secretariat in Islamabad,"Islamabad deputy commissioner says the man was ""mentally disturbed"" and had been declared absconder in a police case.","04 Apr, 2020 12:12am"
Pakistan,We asked what you'll eat as soon as the lockdown ends. Here are your answers,"Clearly, we love KFC collectively as a nation.","03 Apr, 2020 05:05pm"
World,"Coronavirus claims more Spanish lives, but death rate slows",It was the first time in over a week that the figure fell from the previous day as the rate of infection also slowed.,"03 Apr, 2020 04:55pm"
World,Oprah Winfrey donates $10 million for coronavirus relief,"Part of the money will go towards America’s Food Fund, Leonardo DiCaprio's new initiative.","04 Apr, 2020 02:04am"
Pakistan,"Pakistan, Bangladesh enforce lockdowns to restrict Friday prayers to avert coronavirus spike","""Governments have to make difficult and painful decisions for the greater good of the public,"" says Sindh minister.","03 Apr, 2020 10:59pm"
World,'Still haven't touched my son without gloves': A mum with coronavirus on giving birth,"Was not allowed to be near my son for 10 days after giving birth, mother recalls being operated on by doctors in PPE.","03 Apr, 2020 03:11pm"
Pakistan,"Sanam Saeed, Mohib Mirza appeal to Pakistani authorities to bring them back home",The cast and crew of Ishrat Made In China is stranded in Thailand since February due to the coronavirus outbreak,"03 Apr, 2020 02:36pm"
Pakistan,"Climate change, deforestation, cripple Pakistan's honey exports","Farmers and exporters suffer huge losses, as beri honey production drops due to habitat loss, weather and mismanagement.","03 Apr, 2020 02:06pm"
Pakistan,Following the state's directives is a quintessential part of being a Muslim,Should Muslims disobey orders from the authorities?,"03 Apr, 2020 01:54pm"
Pakistan,"'Coronavirus is dangerous, but hunger is more so': Afghan refugees in Pakistan seek help",A crippling lockdown has left tens of thousands of refugees jobless.,"04 Apr, 2020 10:24am"
World,PM Imran calls out BJP's Dr Subramanian Swamy over his bigoted comments regarding Muslims,"""Wherever the Muslim population rises above 30pc, there is trouble,"" says the BJP leader in an interview.","03 Apr, 2020 12:55pm"
Pakistan,Nadia Jamil announces she has breast cancer,The actor shared that she has stage one breast cancer with a grade three tumour and that she's four days into treatment.,"03 Apr, 2020 12:53pm"
World,Top Gun Maverick postponed to December due to coronavirus,Paramount Pictures announced that the sequel to the 1986 original will now open December 23 instead of June 24.,"03 Apr, 2020 12:08pm"
World,'Superheroes': Coronavirus survivors donate plasma hoping to heal the sick,Convalescent plasma has proven effective in small studies to treat infectious diseases including Ebola and Sars.,"03 Apr, 2020 04:55pm"
Pakistan,Urban gardening is the future of healthy living,Exploring the ins and outs of how you can begin to start growing in your own backyards and balconies.,"03 Apr, 2020 02:50pm"
World,"Editorial: Even during a global crisis, India has sought to ignite a new controversy in occupied Kashmir",Activists have called the new domicile law a sinister attempt to change the demographic profile of the region.,"03 Apr, 2020 10:04am"
Pakistan,The chinks in Pakistan's armour are showing in the fight against Covid-19,There’s little protection for our health workers.,"03 Apr, 2020 08:56am"
Pakistan,"When it comes to online learning, Pakistan faces a number of issues","Access is, in fact, the most straightforward of issues to address right now.","03 Apr, 2020 09:14am"
Pakistan,KP Police likely to get bonus for duty at quarantine centres,KP police chief reviews shift-wise duty and strength of the police at different quarantine centres.,"03 Apr, 2020 09:46am"
Pakistan,Organisations donate food to workers rendered jobless by lockdown,"""We would sleep without food if people did not provide us with any,"" says one labourer.","03 Apr, 2020 09:53am"
Pakistan,Lockdown improves quality of air over capital,"A decline in industrial activities, construction and traffic has significantly improved air quality.","03 Apr, 2020 09:57am"
Pakistan,Restrictions enhanced on entry into Islamabad,The duration of the partial lockdown in the capital has been increased by 10 to 14 days.,"03 Apr, 2020 10:00am"
Pakistan,Deserving people’s data being collected at 3 levels,"Applicants getting restless, wish to know when and how they will get assistance.","03 Apr, 2020 09:30am"
Pakistan,101 preachers among 141 more Covid-19 patients in Lahore,Authorities have imposed a lockdown in Raiwind city which houses over 0.2 million people.,"03 Apr, 2020 09:25am"
Pakistan,Plasma donation by young coronavirus survivor seen as glimmer of hope for critical patients,"""The method is being used across the world for the treatment of critical patients.""","03 Apr, 2020 09:41am"
Pakistan,Sindh governor reviews arrangements at isolation centre,"Besides general isolation facility, ICU is also available at the centre.","03 Apr, 2020 09:39am"
Pakistan,"Doctors forced to combat coronavirus without PPE, salaries, food","""We haven’t received our stipends for the last three months"".","04 Apr, 2020 08:13am"
Newspaper,Covid-19 vaccine tests show promise,"When tested in mice, the prototype vaccine generated a ""surge of antibodies"" against the virus within two weeks.","03 Apr, 2020 09:11am"
Newspaper,Oil rockets as Trump signals end to price war,Gains for Brent North Sea crude of nearly 46pc cool to around 20pc as Russia denies it has spoken to Saudi Arabia.,"03 Apr, 2020 09:14am"
Newspaper,"24-hour curfew imposed in Makkah, Madina",Other Arab states have locked down districts with large migrant worker populations.,"03 Apr, 2020 09:08am"
Newspaper,"Afghan women must play ‘crucial’ role in Taliban talks, says legislator","""It is time women start playing their role as peace builders,” says lawmaker Fawzia Koofi.","03 Apr, 2020 09:05am"
Newspaper,"Trump deploys warships, planes to pressure Maduro, drug cartels",The Venezuelan president has remained in power despite a US-led campaign of sanctions and diplomacy.,"03 Apr, 2020 09:01am"
Newspaper,Semi-final outfits want on-field contest to decide PSL V champions,According to PSL's playing conditions team on top of table will be declared the winner if knockout games are not played.,"03 Apr, 2020 09:11am"
Newspaper,"Jahangir, Islahuddin, Sarfraz donate historic memorabilia to KSF",Karachi Sports Forum will distribute ration bags and medicines among financially unstable athletes.,"03 Apr, 2020 09:03am"
Newspaper,Lewis of ‘DLS method’ cricket fame passes away,Lewis was a graduate in mathematics and statistics.,"03 Apr, 2020 09:04am"
Newspaper,ECB chief takes 25 percent pay cut in virus response,"Harrison earns an annual salary of some 720,000 pounds.","03 Apr, 2020 09:07am"
Newspaper,‘Football will be totally different after corona’,"“Football will come back, and when it does, we’ll celebrate coming out of a nightmare together,” says Infantino.","03 Apr, 2020 09:06am"
Newspaper,"Stocks march past 30,000-level",Most investors were bewildered as the index opened gently in the positive but started to take big strides to the north.,"03 Apr, 2020 08:51am"
Newspaper,SBP reserves fall $1.5bn in two weeks,"Decline attributed primarily to govt's external debt payments that amounted to $441 million, reads statement.","03 Apr, 2020 08:56am"
Pakistan,Pressure builds against lockdown,Exporters say the Sindh govt is still dragging its feet in granting them permission to resume operations.,"03 Apr, 2020 08:49am"
Newspaper,"PM wants resumption of construction, CPEC work",A package for the construction industry will be unveiled today.,"03 Apr, 2020 08:45am"
Newspaper,"Govt, IPPs gear up for crucial capacity payment talks",Sources says the power tariff involved an additional burden of Rs186 bn due to the rupee's depreciation.,"03 Apr, 2020 08:39am"
Pakistan,Balochistan to seek help from donors in fight against Covid-19: CM,Alyani warns next three weeks would be very difficult as the number of coronavirus cases across the country increase.,"03 Apr, 2020 09:33am"
Pakistan,Polio immunisation suspended amid Covid-19 pandemic,"The announcement came after a meeting of the Polio Oversight Board, an expert body coordinated by WHO and partners.","16 Jul, 2020 04:53pm"
Pakistan,IHC issues notices to NAB on pleas of ex-officials seeking acquittal,Three officials are involved in multibillion rupee land scam.,"03 Apr, 2020 09:19am"
Pakistan,AJK govt condemns India’s domicile move for held Kashmir,World community asked to take stock of arbitrary move regarding disputed territory.,"03 Apr, 2020 09:18am"
Pakistan,Virus claims another life in Gilgit-Baltistan,Eight residents have also recovered from the virus.,"03 Apr, 2020 09:55am"
Newspaper,Japanese firms seek incentives for assembly of hybrid vehicles,Two firms call for govt to differ announcement of policy.,"03 Apr, 2020 08:28am"
Newspaper,Saarc backs Pakistan proposal for health ministers’ video conference,"Saarc secretary general appreciates Pakistan's proposal, says joint effort required to beat coronavirus.","03 Apr, 2020 08:24am"
Newspaper,"Chinese city bans consumption of dogs, cats",Scientists suspect the coronavirus passed to humans from animals.,"03 Apr, 2020 08:02am"
Newspaper,Moody’s sees Pakistan growth rates sliding to 2pc,Rating agency believes State Bank’s recent steps will soften Covid-19 impact on banks.,"03 Apr, 2020 07:53am"
Pakistan,Govt to start flights for stranded Pakistanis,FM Qureshi says 17 repatriation flights would be flown between April 4 -11.,"03 Apr, 2020 07:49am"
Pakistan,PIA announces schedule for 10 special flights,Spread of pandemic has wrought havoc on schedules of all airlines across the globe.,"03 Apr, 2020 08:29am"
Newspaper,US slams verdict in Daniel Pearl case,"“Those responsible for Daniel’s heinous kidnapping and murder must face the full measure of justice,” says Alice Wells.","03 Apr, 2020 07:35am"
Pakistan,IHC declines to vacate stay order in KPT chief case,Justice Minallah wonders why the government was keen to remove the KPT chairman.,"03 Apr, 2020 07:40am"
Pakistan,Sindh announces three-hour complete lockdown for Friday,"Govt seeks innovative ideas to combat virus; confirmed Covid-19 cases surge to 2,419 with 34 deaths.","03 Apr, 2020 07:44am"
Newspaper,"Global virus cases exceed one million; death toll tops 51,000","The largest number of deaths have been reported in Italy, followed by Spain and the US.","03 Apr, 2020 12:33pm"
World,Indian PM plans staggered exit from vast coronavirus lockdown,Modi says the shutdown has helped limit infections but the situation remains far from satisfactory globally.,"03 Apr, 2020 12:04am"
World,"Spain to extend state of emergency to April 26, rise in infections slows",Health officials say the slowdown in new infections proves the effectiveness of the lockdown in place.,"04 Apr, 2020 08:38pm"
Pakistan,Junoon's Salman Ahmad says he may have coronavirus,"According to my doctor, I'm probably Covid-19 positive. Will get tested soon, tweeted the musician.","04 Apr, 2020 07:35pm"
Pakistan,Pakistanis immune to coronavirus? PM Imran advises citizens not to be 'foolish',"Premier terms Covid-19 ""a very big challenge"", says nation will come out of the pandemic stronger.","05 Apr, 2020 08:32am"
World,Storm in a teacup: Indian cricketers slammed for supporting Shahid Afridi's charity,"Afridi defends Harbhajan and Yuvraj, says they are “ambassadors for love and peace and humanity beyond borders"".","04 Apr, 2020 05:41pm"
World,OIC body condemns India's 'draconian' domicile law in occupied Kashmir,Terms the law an attempt to alter the demography and geography of occupied Kashmir.,"04 Apr, 2020 05:13pm"
Pakistan,"With Covid-19, hope cannot be a strategy","Faced with Covid-19, what policy measures can Pakistan employ to fight the virus and mitigate the impact from lockdowns.","04 Apr, 2020 05:09pm"
