Story Heading,Story Excerpt,Timestamp,Section
Pakistan,"No relief for absconders, says IHC top judge in petition against ban on airtime","Journalists distance themselves from case, say media freedom petition ""can't be narrowly focused on just one issue"".","19 Nov, 2020 07:46pm"
Pakistan,Karachi circular train resuming on 16th,"In the first phase, trains will run along the 60km distance from Pipri to Orangi stations.","11 Nov, 2020 10:16am"
Pakistan,Five areas in Pindi sealed after surge in cases,Lockdown to remain in force till Nov 28.,"19 Nov, 2020 10:21am"
Pakistan,Kamal calls for grand national dialogue to save Pakistan,PSP holds power show at Bagh-i-Jinnah.,"09 Nov, 2020 10:05am"
Pakistan,Govt agrees to talks with protesters on expulsion of French envoy,"We have already agreed to boycott French goods, dumped products, says traders’ leader.","01 Nov, 2020 11:18am"
US Elections,Huge turnout as Americans vote in a tense US presidential election,"Trump watches the results come in at the White House, surrounded by staff.","04 Nov, 2020 07:22am"
Pakistan,Cabinet decision to relocate jail sparks debate on capital’s buffer zone,Officials say issue should be handed over to consultant who is going to revise the capital’s master plan for a suitable decision.,"03 Nov, 2020 11:18am"
Pakistan,Three more die of Covid-19; 10 educational institutions sealed in twin cities,District administration locks down four areas in garrison city.,"11 Nov, 2020 09:36am"
Pakistan,Journalist’s killer acquitted in arms case,The accused had been sentenced to death in the murder case of Geo News reporter Wali Khan Babar.,"06 Nov, 2020 11:17am"
Pakistan,Over 150 TLP workers arrested in crackdown,Government plans to stop the TLP's march from Rawalpindi Press Club till Faizabad.,"14 Nov, 2020 10:49am"
Pakistan,Govt promulgates ordinance to reverse CCP changes,Bar council calls off month-long strike.,"15 Nov, 2020 11:27am"
Newspaper,"Johnson reaches out to US president-elect on climate, trade","UK prime minister set to get in touch with Biden ""shortly, in due course"".","09 Nov, 2020 09:33am"
Newspaper,French police probe ‘brutal’ removal of migrant tents,The controversy comes a week after migrants were evacuated from makeshift shelters in the northern suburb of Saint-Denis.,"25 Nov, 2020 09:57am"
Pakistan,"Kamal once more rips into MQM, alleges party convenor ‘working for RAW’",Muttahida slams PSP leader’s comments as ‘pack of lies’.,"17 Nov, 2020 10:04am"
World,'They are trying to steal the election': Trump erupts as Biden closes in on US presidency,"“If you count the legal votes, I easily win,"" he says.","06 Nov, 2020 10:34am"
World,George Clooney’s secret to cutting his hair,The Oscar-winning actor said he's been cutting his own hair for more than two decades.,"30 Nov, 2020 04:08pm"
Pakistan,‘Pakistan has the highest rate of breast cancer in Asia’,Expert stresses the need for breaking stereotypes and taboos related to the disease.,"30 Nov, 2020 10:40am"
Pakistan,"Editorial: Despite Bilawal and Maryam's spirited campaign, the GB electorate has chosen to vote as per convention",The PTI says the outcome has buried the opposition’s narrative; the PPP and PML-N say the results are a product of rigging.,"17 Nov, 2020 09:09am"
Newspaper,HK’s anti-Beijing legislators to resign en masse,The resignations will reduce the semi-autonomous city’s once-feisty legislature to a gathering of Chinese loyalists.,"12 Nov, 2020 09:37am"
Pakistan,"Alvi, Masood hope for better US role towards peace under Biden","The two have expressed the hope the new leadership will improve its role for peace in Afghanistan, help resolve the Kashmir issue.","09 Nov, 2020 09:10am"
Newspaper,Book review: The Amazing Book of Spider-Man,"Look out, here comes Spider-Man and he brings his friends and foes to meet you!","14 Nov, 2020 07:14am"
Pakistan,"Several children among hospitalised Covid patients in Islamabad, say Pims authorities",A separate ward has been established in the Children’s Hospital to accommodate children who are displaying severe symptoms.,"29 Nov, 2020 10:42am"
Newspaper,"Two ships with 115,500 tonnes of wheat arrive","With the arrival of these two vessels, the TCP has so far imported a total of 391,625 tonnes of wheat into the country.","28 Nov, 2020 09:32am"
World,US vote can shape how world warms as climate pact exit looms,"While Trump has cast doubts on climate scientists and exited Paris Agreement, Biden has promised to do the opposite.","01 Nov, 2020 10:39pm"
Pakistan,"PPP, PML-N, PTI trade allegations in GB election rallies",Opposition leaders have criticised the premier in their speeches.,"11 Nov, 2020 10:34am"
Newspaper,Tokyo Olympics organisers hail vaccine news as ‘relief’,Acknowledge that a successful shot would make their task significantly easier,"11 Nov, 2020 10:09am"
Pakistan,Land allotment case: Court issues perpetual arrest warrant of Nawaz,Prosecutor informs court process required under the law to declare Nawaz an absconder stood completed.,"11 Nov, 2020 09:48am"
Pakistan,PTI plans public meetings to ‘counter PDM campaign’,First rally to be held in Hafizabad on 7th; PML-N leader says govt has panicked.,"02 Nov, 2020 11:38am"
Pakistan,"Trader ‘pays for’ meeting Maryam, refused entry to PM’s event in Faisalabad",The chairman of the Supreme Anjuman-i-Tajran City was denied entry despite having an official invitation.,"19 Nov, 2020 10:09am"
World,"Biden, Trump both predict victory as president alleges theft","The president has long charged, with no evidence, that mail-in ballots are a way to cheat in the election.","04 Nov, 2020 11:40am"
Pakistan,"No more traitor labels, please","A cursory look at Pakistan’s history will tell us that the traitors of today, become the patriots of tomorrow.","01 Nov, 2020 08:29am"
Pakistan,181 medical professionals at Islamabad's Pims test positive for Covid-19 in two weeks,"All infected officials are currently in quarantine, says Pims joint executive director.","25 Nov, 2020 09:53pm"
Newspaper,Soccer legend Maradona dies of heart attack,Argentine President Alberto Fernandez has declared three days of national mourning.,"26 Nov, 2020 10:36am"
Newspaper,E-visa facility set to be extended to 16 more countries,It is currently available to the residents of 175 countries.,"17 Nov, 2020 09:05am"
Pakistan,KCR expected to start on City-Orangi route from Dec 15,Flyovers and underpasses on 11 out of 24 level crossings on the KCR track will be constructed by the FWO.,"25 Nov, 2020 10:06am"
Pakistan,Imran-Nawaz battle puts UK in tight spot,All eyes on British Home Office.,"22 Nov, 2020 08:46am"
Pakistan,Uninterrupted gas supplies to two Punjab fertiliser plants ordered,The directives were issued to avoid a fertiliser shortage.,"27 Nov, 2020 09:39am"
Newspaper,US has closed 10 bases in Afghanistan: WP,"Base closures are a part of the complete withdrawal of US troops from Afghanistan, report says.","28 Nov, 2020 09:50am"
Newspaper,Mailbox,Wise friends,"07 Nov, 2020 07:13am"
Newspaper,Tax exemption for 61 items for vaccine approved,Judges of 19 districts given powers to curb smuggling under Covid law.,"18 Nov, 2020 09:03am"
Newspaper,"Trump, still not conceding defeat, trumpets vaccine progress",Says a vaccine will ship in a matter of weeks” to vulnerable populations.,"15 Nov, 2020 09:59am"
Newspaper,Independents emerge as key players in GB govt formation,"PTI has emerged as the single largest party with 10 seats, followed by seven independents.","17 Nov, 2020 11:41am"
Pakistan,PMC restrained from holding MDCAT on 15th without key bodies,SHC orders establishment of National Medical Authority and Medical & Dental Academic Board within 15 days.,"12 Nov, 2020 09:52am"
Newspaper,Imran pays his maiden visit to Kabul today,"Focus will be on deepening bilateral ties, peace process and regional economic development.","19 Nov, 2020 08:42am"
Pakistan,Editorial: The 'Karachi incident' has unnecessarily dragged the military into an ugly political fracas,Security institutions must disengage from civilian affairs; therein lies the path of least controversy.,"11 Nov, 2020 09:15am"
Pakistan,Covid-19 vaccine trial gets positive public response in Karachi,"""It’s the first time a vaccine trial is taking place in the country,"" says doctor.","01 Nov, 2020 12:21pm"
World,"K-pop's BTS marks pandemic year with  album, releases video for new single",Group leader and rapper RM says the group’s next goal is to be nominated for a Grammy award.,"21 Nov, 2020 12:19pm"
Newspaper,"KP trounce Central Punjab, Northern fall short of incredible win",KP's second success in the championship has catapulted them from fifth place to third behind Southern Punjab.,"24 Nov, 2020 10:26am"
Newspaper,Index gains 369 points on vaccine progress,Investors stared in amazement as the KSE-100 index opened with a gain of 700 points.,"11 Nov, 2020 09:47am"
Pakistan,Dangerous deadlock between govt and opposition,Both sides should step back from confrontation and engage in a national dialogue to solve problems.,"03 Nov, 2020 10:13am"
Pakistan,Inside Anoushey Ashraf's Instagram DMs,"""Men compliment me and it certainly feels great. But when women compliment me, it uplifts my spirit and soul.""","10 Nov, 2020 12:51pm"
Newspaper,Maria looks to make her mark with Pakistan,She will have to wait at least until next year to make her debut for the national team.,"02 Nov, 2020 11:08am"
Pakistan,Minister stands by his remarks on pilot licences,"“All of the 262 pilots were given the right of personal hearing and action was taken against only 82 pilots,” he says.","25 Nov, 2020 09:52am"
Newspaper,"Dealings with US possible despite crimes, says Iran","“The future of relations between Iran and the United States is not simple,"" says Iranian foreign ministry spokesperson.","23 Nov, 2020 10:18am"
Newspaper,Coronavirus crisis dominates G20 ‘virtual’ summit,The group’s leaders face mounting pressure to help stave off possible credit defaults across developing nations.,"22 Nov, 2020 09:46am"
Newspaper,Auto sales jump 8.1pc,"Atlas Honda Ltd assembled and sold all-time high units of 116,024 and 116,000 respectively in October.","12 Nov, 2020 09:28am"
Pakistan,"If a dialogue were to happen, would Nawaz be willing to concede anything to the establishment?","While all sides may have spoken about a need for a national dialogue, there are few specifics about how the paradigm can be reset.","15 Nov, 2020 08:13am"
Pakistan,"People rally in Lahore against rocketing prices, unemployment",Protesters call upon the govt to take immediate measures to provide relief to the people.,"09 Nov, 2020 09:30am"
Pakistan,Traders’ leader gunned down,No one has claimed responsibility for the murder.,"10 Nov, 2020 09:32am"
Pakistan,Four working for FWO shot dead in North Waziristan,Officials say the deceased were working as daily wage earners with the FWO.,"27 Nov, 2020 09:15am"
Pakistan,Shamoon Abbasi just joined PTI and here's what he's doing to revive Pakistan's media industry,The Waar actor is also working tirelessly to launch short-films by young filmmakers to establish Pakistan's first OTT platform.,"14 Nov, 2020 02:51pm"
Newspaper,Shabbir bags Pakistan Open Golf title,"The scores in the four rounds achieved by Shabbir were 71, 72, 73 and a remarkable 67 in the final round.","23 Nov, 2020 10:47am"
Pakistan,Road accident claims 11 lives in Pano Aqil,"An open truck loaded with bricks and also carrying more than 12 people overturned near an area called Sanghi, sources say.","30 Nov, 2020 09:25am"
Newspaper,"Australia moves to forestall trial by ICC, appoints Afghan war crimes prosecutor",The appointment represents an escalation in the legal process and could lead to criminal charges against military personnel.,"13 Nov, 2020 09:37am"
Newspaper,Stocks snap three-day rally to lose 224 points,"Buying activity in pharmaceuticals, automobile assemblers and technology sectors helped the index from sinking deeper in the red.","28 Nov, 2020 09:37am"
Newspaper,Foreign players arrive to compete in Balochistan International Squash League,"The international players include Nouran Gohar of Egypt, Alivia Clyne of USA, Alan Clyne Scotland and Karim Abdel Gawad of Egypt.","29 Nov, 2020 11:28am"
US Elections,"Trump defied gravity — now falls back to earth, future TBD",It remains to be seen what Trump intends to do after his term ends on January 20.,"07 Nov, 2020 10:14pm"
Pakistan,"NCOC recommends early, extended winter vacations for students amid rising Covid positivity","""Daily cases have nearly tripled since mid-October,"" says Minister for Planning, Development and Special Initiatives Asad Umar.","11 Nov, 2020 01:13pm"
Newspaper,"Northern dominate Sindh, ton-up Hussain rescues Southern Punjab",Reigning champions CP’s bid to end their two-game losing streak hanging in the balance after losing ground against Balochistan.,"08 Nov, 2020 11:42am"
Pakistan,US embassy in Islamabad apologises for sharing 'unauthorised' tweet against PM Imran,"""The US embassy does not endorse the posting or retweeting of political messages,"" it says.","11 Nov, 2020 03:49pm"
Pakistan,High court extends Safdar’s pre-arrest bail in assets case,PML-N leader calls for changes to NAB law to prevent its use for political purposes.,"05 Nov, 2020 11:34am"
Newspaper,Projects for third phase under CPEC discussed,Pakistani side also discusses poverty alleviation research project with Chinese side.,"05 Nov, 2020 09:59am"
Newspaper,Court tears up mask rule for German city,City authorities say they will re-examine the wording of their mask order following the ruling.,"10 Nov, 2020 09:59am"
Pakistan,Peshawar High Court Chief Justice Waqar Ahmad Seth dies of Covid-19,He had tested positive for the virus on October 22 and was being treated at a hospital in Islamabad.,"13 Nov, 2020 01:38pm"
Pakistan,"Committee proposes division-wise bodies for garbage lifting, building control",A revised PC-I for K-IV is being prepared in view of increasing cost.,"01 Nov, 2020 01:06pm"
Newspaper,PCB terminates contract of Khaleef Technologies over  series of breaches,"In September, the cricketing board had also terminated its deal with Techfront International FZE.","24 Nov, 2020 10:29am"
Newspaper,Occupied Kashmir shuts down in protest against land laws,The new laws allow any Indian national to buy or India's military to directly acquire land in the region.,"01 Nov, 2020 11:37am"
Pakistan,Naqvi slams PPP for not releasing budget report,The report was supposed to be submitted by the government after the end of September.,"12 Nov, 2020 10:05am"
World,US sets record for cases amid election battle over coronavirus,"Daily new confirmed cases in the US have surged 45pc over the past two weeks, to a record 7-day average of 86,352.","05 Nov, 2020 08:21pm"
World,"Azerbaijan announces capture of Karabakh's second-largest city, Armenia denies it",Armenia's defence ministry says heavy fighting for the strategic site continues.,"08 Nov, 2020 03:40pm"
World,Where is the Afghan peace process headed?,It is up to the Afghan parties to make the tough compromises needed to secure a settlement.,"30 Nov, 2020 11:43am"
Pakistan,NAB must ensure officials repatriated without discrimination: IHC,IHC chief justice observes NAB overlooked international standards while inducting the investigation officers.,"07 Nov, 2020 10:59am"
Pakistan,"Indian shelling injures 11 civilians, including 4 kids, at a wedding in AJK village","Two victims, including a 7-year-old girl and 50-year-old woman, are in critical condition and are being shifted to CMH, Pindi.","23 Nov, 2020 09:49am"
Pakistan,ACE arrests PML-N leader in land fraud case,Case was registered on Saturday ahead of PDM rally in Multan.,"16 Nov, 2020 09:59am"
Pakistan,KP researchers record first case of Covid re-infection,The 41-year-old health worker was first diagnosed with the virus in June.,"15 Nov, 2020 11:25am"
Newspaper,facts! Did you know?,Slug or snail?,"07 Nov, 2020 07:13am"
Pakistan,What Salman Ahmad thinks about Arjit Singh's version of Sayonee,"""India's Arijit Singh has been asking me for the last five years to let him sing Sayonee.”","07 Nov, 2020 01:19pm"
Pakistan,Protecting against the second wave,A new wave of the virus and its accompanying containment measures pose a complex set of challenges.,"02 Nov, 2020 07:19am"
World,"In court moves, Britney Spears seeks freedom from father","A Los Angeles judge will hear arguments on Spears’ requests, the boldest of which would remove James Spears as co-conservator","10 Nov, 2020 03:11pm"
Newspaper,"NZ series will be tough, but I am ready for the challenge: Babar Azam",Says he concentrates on batting alone when he is at the crease and does not think too much about other things.,"25 Nov, 2020 10:16am"
World,India's coronavirus cases cross 9 million as Delhi struggles,"The world's second worst hit country has now also registered more than 132,000 deaths from the disease.","20 Nov, 2020 02:15pm"
Pakistan,"Pakistan records over 2,000 cases first time since July",Cabinet Division orders 50pc attendance in offices; people in 31-45 age group emerge as more vulnerable to virus.,"14 Nov, 2020 08:42am"
Newspaper,Website review: Space view,"In the hustle bustle of daily life, we have almost forgotten that we are part of this amazing ...","21 Nov, 2020 07:13am"
Newspaper,Fletcher hopes new approach leads to World Cup spot,West Indies batsman Andre Fletcher has not played for West Indies since 2018.,"06 Nov, 2020 11:35am"
Newspaper,"Hasnain, Zafar, Abdullah in squad for third ODI against Zimbabwe","The trio have replaced pacer Haris Rauf, left-arm spinner Imad Wasim and opening batsman Abid Ali.","03 Nov, 2020 11:02am"
Pakistan,"'Selected will have to go now,' says Aseefa Bhutto-Zardari at political debut in Multan",Today's gathering is part of a series of public meetings PDM is holding across the country to pressurise PTI govt to step down.,"30 Nov, 2020 07:58pm"
Newspaper,Second mastermind of Kabul varsity attack killed,"""The perpetrators had surveyed the campus, identified security weaknesses before launching their assault,"" says Amrullah Saleh.","17 Nov, 2020 09:58am"
Pakistan,"Teenage boy guns down Ahmadi doctor, injures 3 others at their home in Nankana","Police say the suspect was taken into custody who ""confessed to having attacked the family over religious differences"".","21 Nov, 2020 07:33am"
Pakistan,"KP to recommend early, extended winter break",Officials say the Covid-19 positivity rate has risen to more than 8pc in schools.,"18 Nov, 2020 10:41am"
World,Explainer: States still in play and what makes them that way,"Votes still remain to be counted in Georgia, Nevada, North Carolina and Pennsylvania.","07 Nov, 2020 11:04pm"
Newspaper,Ali Qambrani boxing stadium being fully renovated,"The work of boxing ring, mat foam, corners, ring rope and ring pool has been completed.","25 Nov, 2020 10:28am"
World,Israel steps up efforts to build new settler homes before US president Trump leaves office,President-elect Joe Biden has said his administration will restore US opposition to the settlements.,"15 Nov, 2020 06:16pm"
Pakistan,Decades of zoo joy end as Kaavan flies to Cambodia,Lonely elephant was sedated before being shifted into a special cage.,"30 Nov, 2020 08:46am"
Pakistan,More areas under smart lockdown in six cities of Punjab,"Restrictions have been imposed in several areas in Lahore, Rawalpindi, Multan, Bahawalpur, Sargodha and Bhakkar.","19 Nov, 2020 10:06am"
Newspaper,BBC to hold inquiry into circumstances behind Diana’s 1995 interview,Her brother claimed that BBC had failed to apologise for what he said were forged documents and “other deceit”.,"10 Nov, 2020 11:54am"
Newspaper,Chinese financier buys pigeon for record 1.6m euros,"Top European birds have won global fame in recent years, particularly in China where pigeon racing can generate huge winnings.","16 Nov, 2020 12:37pm"
Newspaper,"Over 2,000 migrants cleared from Paris camp amid Covid fears","Over the past year, migrants have decamped to the suburbs to try avoid being moved on by the police.","18 Nov, 2020 10:15am"
Pakistan,Police ‘hounding’ active Opposition workers,Vehicles being searched at provincial border.,"30 Nov, 2020 10:50am"
Newspaper,Retailers fleecing buyers despite big drop in wholesale onion prices,Retailers are charging Rs60-80 per kg for the new Sindh crop depending on the size and quality.,"25 Nov, 2020 09:44am"
Pakistan,Chohan gets additional charge of prisons dept,"“All prisoners will get equal treatment without exceptions,"" he says.","04 Nov, 2020 10:03am"
Pakistan,Capital’s test-positivity rate rises to 7.7pc,Two educational institutions sealed in capital; doctors’ association warns of spread of Covid-19.,"05 Nov, 2020 11:09am"
Newspaper,A basmati battle to win,"""If the impression is created that it only originates from India, then our exports will definitely take a hit,"" says exporter.","02 Nov, 2020 10:30am"
Newspaper,Twilight Payment wins Melbourne Cup with no fans,Tiger Moth was second by about half a length and Britain’s Prince of Arran placed third for the third consecutive year.,"04 Nov, 2020 11:04am"
Pakistan,"NAB, builders get three more months to refund full amount in Fazaia scam case","SHC is informed 3,963 of total 4,100 people have been given pay orders.","24 Nov, 2020 10:19am"
Newspaper,FO urges world action against India over terror sponsorship,"Envoys of China, France, Russia, the UK and the US briefed about the contents of the dossier.","17 Nov, 2020 08:29am"
Pakistan,"CM, ministers continue lashing Ayaz Sadiq",Buzdar says Sadiq and other opposition leaders’ statements are beyond comprehension and represent anti-Pakistan elements.,"01 Nov, 2020 12:15pm"
World,"Trump showing new strength with Latinos, losing some older voters: exit polls","According to Edison Research exit polls, six in 10 white voters said they cast ballots for Trump, unchanged from 2016.","04 Nov, 2020 10:15am"
Pakistan,Highest Covid death toll in Punjab since July,CM Buzdar says citizens will have to adopt precautionary measures to protect themselves against the deadly virus.,"14 Nov, 2020 02:35pm"
Newspaper,Nepra declines interest payments on Wapda loans,"“We can’t be your partner in this crime,"" says Nepra Chairman Tauseef H. Farooqui.","13 Nov, 2020 09:18am"
Pakistan,Burnt body of girl found in Peshawar,The incident is the second of its kind in the area in less than a week’s time.,"20 Nov, 2020 11:16am"
Pakistan,"Two federal ministers, PM aide summoned over ‘contempt’","Ministers Barrister Farogh Naseem, Fawad Chaudhry and SAPM Mirza Shahzad Akbar have been summoned by the Peshawar High Court.","27 Nov, 2020 11:51am"
Pakistan,Shibli urges opposition to avoid public gatherings,Says parties in the Pakistan Democratic Movement are divided on various issues.,"19 Nov, 2020 10:23am"
Pakistan,"Israel policy not under reconsideration, reiterates govt","FO says Pakistan ""cannot recognise Israel"" until a ""just settlement of the Palestinian issue"" is found.","24 Nov, 2020 10:46pm"
Pakistan,NAB has transferred tax-related cases to FBR: chairman,Says bureau has great regard for valuable services of business community.,"24 Nov, 2020 09:29am"
Newspaper,The weekly weird,Giant pumpkin named ‘The Tiger King’,"07 Nov, 2020 07:13am"
Pakistan,"Army never put pressure over foreign policy, appointments: PM",Says Punjab govt running on ‘trial & error basis’; anyone can move NAB against Asim Bajwa.,"29 Nov, 2020 08:49am"
Pakistan,US blogger seeks unfreezing of her account,Cynthia Ritchie has cited acute financial restraints and sought the IHC's direction to unfreeze her bank account.,"17 Nov, 2020 10:28am"
Newspaper,Two law firms shortlisted to fight for Pakistan’s Basmati,PM likely to pick one of the two Brussels-based firms as deadline to challenge Indian claim over rice brand draws near.,"01 Nov, 2020 09:30am"
Newspaper,"Money, money and some more ‘crude’ money","For the first time in history, oil revenues would not cover salaries and subsidies, which have swelled since 2006.","29 Nov, 2020 10:08am"
World,One in 5 Covid-19 patients develops mental illness within 90 days: study,It also found people with a pre-existing mental illness are 65pc more likely to be diagnosed with Covid than those without.,"11 Nov, 2020 02:26am"
Newspaper,NON-FICTION: PHYSICS WILL NOT JUDGE YOU,A compendium of impractical but entertaining and scientifically solid advice will help you see everyday issues in a new light...,"08 Nov, 2020 07:20am"
Newspaper,10 killed as powerful typhoon lashes Philippines,"Nearly 400,000 people flee their homes, most of them to evacuation centres.","02 Nov, 2020 10:50am"
World,Top Iranian nuclear scientist Fakhrizadeh assassinated: state media,Fakhrizadeh is thought to have masterminded what the UN and US agencies believed was a covert atomic bomb programme.,"28 Nov, 2020 12:25am"
Newspaper,"Stocks plummet on rising Covid cases, political noise",Foreigners were the first to dump stocks as fund managers sought shelter of fixed return securities.,"01 Nov, 2020 10:07am"
Pakistan,Aamir Liaquat and wife test positive for Covid-19 as cases rise,"We urge everyone else to wear masks, sanitize their hands and maintain appropriate distance!","05 Nov, 2020 04:45pm"
Newspaper,Mink-related virus infects 214 humans in Denmark,"One strain of the mutated virus, which has prompted Denmark to cull its entire herd of mink, has only been found in 12 people.","07 Nov, 2020 10:33am"
Newspaper,Ghotki’s story of sugar and cotton,The area is witnessing a major shift in the agriculture sector over the years to set new rural economic trends.,"30 Nov, 2020 10:01am"
Newspaper,Next auto policy to focus on EVs,Hammad Azhar briefs NA body about the electric vehicle policy in connection with the ADP 2016-21.,"18 Nov, 2020 09:51am"
Pakistan,"Tareen says will help govt control sugar shortage, price hike",Estranged PTI leader facing FIA inquiry returns after five months’ absence.,"07 Nov, 2020 09:01am"
Pakistan,Top post at aviation regulator finally filled,Retired Flight Lieutenant Khaqan Murtaza has been appointed as the director general of the Civil Aviation Authority.,"28 Nov, 2020 08:31am"
Pakistan,Secretary illegally working as acting CAA DG: IHC,Court observes aviation minister's statement on floor of the National Assembly was not correct.,"25 Nov, 2020 08:32am"
Pakistan,Seven-year-old girl fights for life after rape in Lahore,Police have arrested the 35-year-old suspect and lodged a case against him on the complaint of the girl’s father.,"22 Nov, 2020 11:04am"
Pakistan,Editorial: Threats are resurfacing to women's education in Dir. What will the govt do about this?,Reports from Dir also indicate elements have been putting up posters calling for implementation of their interpretation of Sharia.,"08 Nov, 2020 02:54pm"
Newspaper,Ronaldo Covid-free but virus hits other Serie A teams,Juventus says Ronaldo is no longer subject to home isolation.,"01 Nov, 2020 10:54am"
Pakistan,"Nationalists suspicious of Sindh govt’s will to save islands, heritage sites",SUP  secretary general says Sindh govt should either move Council of Common Interests or the apex court.,"02 Nov, 2020 11:48am"
Newspaper,Australia to discharge 13 soldiers after Afghan war crimes probe,The head of the Australian army says the soldiers have two weeks to respond to the notices that have been sent.,"28 Nov, 2020 09:57am"
Pakistan,Villagers say mysterious diseases killing cattle in Thar,"Claims ""hundreds"" of animals are dying across Thar after developing symptoms.","21 Nov, 2020 11:09am"
Newspaper,Hockey great Rasheed Junior is no more,The former Olympian was regarded as one of the finest centre-forwards the country ever produced.,"05 Nov, 2020 11:37am"
Pakistan,Three members of Shehbaz’s family declared absconder,"His son Suleman, dau­ghter Rabia Imran and son-in-law Haroon Yousaf declared absconders for avoiding court appearances.","27 Nov, 2020 08:28am"
Newspaper,Panther Tyres goes for listing,The tyre-maker aims to raise at least Rs1.4bn at the floor price of Rs47 per share.,"01 Dec, 2020 09:54am"
Newspaper,"PSMA, 84 sugar mills issued notices for price manipulation",A CCP inquiry has found multiple instances where the body is acting as a front-runner for cartelisation in the sugar industry.,"11 Nov, 2020 09:37am"
Newspaper,Attitude: Academic stress is a favour,“A diamond is a piece of coal that did well under pressure.” — Henry Kissinger,"14 Nov, 2020 07:14am"
Pakistan,Sharifs’ mother passes away in London,Fayyaz Chohan says both Shehbaz and Hamza will be released on parole a day before the arrival of the body.,"23 Nov, 2020 08:36am"
Pakistan,Return of plea against IG ‘kidnapping’ challenged,Fresh appeal requests SC to set aside the administrative order of the registrar office and entertain the original petition.,"20 Nov, 2020 09:26am"
World,India's low-caste women raped to 'keep them in their place',"In almost 90pc of cases, at least one of the accused was from a dominant caste, report finds.","25 Nov, 2020 02:26pm"
Pakistan,"When it comes to blasphemy allegations, accusation is regarded as proof leading to a death sentence","If we have come to the point of venerating premeditated murder, where are we truly heading?","15 Nov, 2020 09:03pm"
World,Thousands flee Ethiopia fighting into Sudan: government,"Sudan's government officials say 2,500 refugees have been counted in the past two days, including Ethiopian soldiers.","10 Nov, 2020 07:14pm"
Pakistan,Gilani’s son held during protest against PDM workers’ ‘arrest’,Multan admin rejects request for Nov 30 public meeting.,"26 Nov, 2020 10:42am"
Newspaper,Ethiopia’s Tigray region claims rocket strikes on Eritrea airport,"Diplomats say multiple rockets struck the capital, Asmara, landing near the airport.","16 Nov, 2020 12:40pm"
Pakistan,Proposal to change Liberty Chowk name opposed,City administration spokesman calls proposal to rename Liberty Chowk a part of the Sohna Lahore Project.,"20 Nov, 2020 10:42am"
Newspaper,Ethiopian PM threatens to launch ‘final phase’ of offensive in Tigray,Rights groups have raised concerns for civilians caught up in military operations.,"27 Nov, 2020 10:00am"
Newspaper,China’s moon probe to seek retrieval of first rock since 1970s,"If successful, the mission will make China only the third country to have retrieved lunar samples.","23 Nov, 2020 10:24am"
Newspaper,Benazir Shaheed XI win festival basketball match,"Laiba Tabrez (12 pts), Sunbul Zehra and Isabella Christopher scored 10 points each for the winners.","12 Nov, 2020 10:22am"
World,NY Governor Andrew Cuomo is receiving an International Emmy for his Covid-19 briefings,"He joins the ranks of former US Vice President Al Gore, Oprah Winfrey, and director Steven Spielberg.","24 Nov, 2020 10:28pm"
World,Armenians set fire to homes before handing village over to Azerbaijan,Armenians are resorting to a scorched earth policy as the clock ticks down to a handover of territory to Azerbaijan.,"14 Nov, 2020 09:34pm"
Pakistan,Centre’s moves over twin islands termed exercise in futility,Murtaza Wahab says PIDA Ordinance is going to expire next month.,"14 Nov, 2020 05:19pm"
Pakistan,Railways track blown up near Mach,"“A big portion of the railway track was destroyed by the impact of the blast,” security officials say; repair work ongoing.","23 Nov, 2020 09:32am"
Newspaper,Elated Imad credits bowlers for Karachi Kings’ title victory,He also offered his gratitude to interim head coach Wasim Akram and the team management.,"19 Nov, 2020 10:19am"
Newspaper,PM rules out further permission for PDM rallies,"“The coronavirus is spreading dangerously, therefore the opposition should postpone PDM public meetings,"" he says.","28 Nov, 2020 08:28am"
Pakistan,Khyber Teaching Hospital closes ward after virus infects 16 health workers,"Doctors say the situation in OPDs, wards and elsewhere in the hospital is unsatisfactory.","04 Nov, 2020 10:43am"
Pakistan,6 Pak Army major generals promoted to lieutenant general rank,Former ISPR chief Asif Ghafoor is among the six officers who have been promoted.,"25 Nov, 2020 03:44pm"
Newspaper,Four French officers detained over black music producer’s beating,Michel Zecler was repeatedly beaten by police for several minutes and subjected to racial abuse as he tried to enter his studio.,"28 Nov, 2020 09:54am"
Newspaper,Bilawal hits out at govt as five GB independents join PTI,Says PTI govt will be sent packing by January 2021.,"20 Nov, 2020 08:36am"
World,UAE widens 10-year residency 'golden' visa eligibility,"Doctorate degree holders, doctors and computer, electronics, programming, electrical and biotechnology engineers are eligible.","15 Nov, 2020 05:55pm"
Pakistan,PIA’s financial restructuring being prioritised: CEO,"PIA Chief Executive Air Marshal retired Arshad Malik says in 2019, PIA went into gross profit for the first time in eight years.","05 Nov, 2020 10:40am"
Pakistan,Sarina Isa against exclusion of three judges from review bench,"Justices Maqbool Baqar, Syed Mansoor Ali Shah and Yahya Afridi dissented from SC judgement in Isa reference.","11 Nov, 2020 08:48am"
Newspaper,BOOKS IN BRIEF,"After his earlier book, which showcased Karachi, the author turns his attention to Lahore and again...","15 Nov, 2020 07:37am"
World,Wrongful death lawsuit filed over Glee star Naya Rivera's drowning,"Suit says there weren’t any signs in the area warning “of the lake’s strong currents, low visibility, high winds”.","19 Nov, 2020 03:20pm"
