Story Heading,Story Excerpt,Timestamp,Section
Pakistan,Punjab govt ‘fails’ to restore bureaucracy’s confidence,The govt is also facing criticism for posting low-grade officers against higher grade posts.,"01 Oct, 2020 10:41am"
Pakistan,Call for ‘micro smart lockdown’ amid sporadic coronavirus cases in Punjab,"Ten people, including four children, have tested positive for the virus in Y Block, Madina Town.","01 Oct, 2020 10:34am"
Pakistan,18-month-old infected with poliovirus in Bahawalnagar,Official says the child contracted the disease after his parents visited and stayed in Faisalabad.,"01 Oct, 2020 10:30am"
Pakistan,Nawaz promises change in weeks,Says political victimisation has boosted the PML-N's spirit.,"01 Oct, 2020 10:49am"
Pakistan,Moving scenes as bodies of van fire victims arrive in Latifabad,"Sixteen people, in all, had died in the tragedy on Sept 26 on the Karachi-Hyderabad motorway.","01 Oct, 2020 10:50am"
Pakistan,SHC seeks plan to avert civic infrastructure destruction in future downpours,Plea against restriction on intercity transport operations disposed.,"01 Oct, 2020 10:54am"
Pakistan,Firdous tenders resignation as opposition leader in PA after criticising PM,He had earlier this month criticised the party chief for the ongoing electricity crisis in Karachi.,"01 Oct, 2020 10:47am"
Pakistan,‘Mini smart lockdown’ imposed in Karachi's Manghopir for 15 days,"All business activities, except for groceries and pharmacies, will remain closed.","01 Oct, 2020 10:29am"
Newspaper,Sonic boom from fighter jet rattles Paris,"Military says jet scrambled to go to aid of passenger aircraft, was authorised to travel at supersonic speed.","01 Oct, 2020 09:57am"
Newspaper,Imran urges leaders to help protect biodiversity,"“We have taken up the challenge to plant 10 billion trees, enlisted the help of local communities,” premier informs summit.","01 Oct, 2020 10:17am"
Newspaper,First man cured of HIV dies of cancer,Brown made medical history and became a symbol of hope for the tens of millions of people living with the virus that causes AIDS.,"01 Oct, 2020 10:23am"
Newspaper,Communist-era mosaics at Bulgaria’s controversial monument get life support,"The monument has fallen victim to vandalism, thieves and severe weather.","01 Oct, 2020 10:19am"
Newspaper,Negotiators near compromise over interpretation of Islam: Abdullah,Taliban had insisted on strict adherence to Hanafi school of Sunni Islamic jurisprudence.,"01 Oct, 2020 10:10am"
Newspaper,Chaotic debate leaves America dispirited,Survey shows 69 per cent people said the unruly shoutfest simply left them “annoyed”.,"01 Oct, 2020 10:03am"
Newspaper,"Haider, Zeeshan steal limelight as Northern rout KP",They took full advantage of some wayward bowling and sloppy fielding to put on a national record second-wicket partnership.,"01 Oct, 2020 10:34am"
Newspaper,Salim Malik submits reply to PCB,"Says he has submitted all related documents, hopeful he will get justice soon.","01 Oct, 2020 10:37am"
Newspaper,"Bayern, rivals await CL draw as pandemic riddle remains",The draw ceremony will also see the best men’s and women’s player of last season crowned.,"01 Oct, 2020 10:42am"
Newspaper,"PCB answerable to PAC, Ehsan Mani told",Committee expresses displeasure over the PCB chairman’s non-preparedness.,"01 Oct, 2020 10:31am"
Newspaper,Injured Serena bows out of French Open as Nadal marches on,"“The Achilles didn’t have enough time to heal after the US Open,” says Williams.","01 Oct, 2020 10:39am"
Newspaper,Stocks tumble 633 points on foreign selling,A meltdown in the international market further spoilt investor confidence while the last straw was the political upheaval.,"01 Oct, 2020 10:01am"
Newspaper,No cut in petrol price,The price of high speed diesel has been decreased by Rs2.40 to Rs104.06 per litre for next 15 days.,"01 Oct, 2020 09:57am"
Newspaper,September revenue target missed,"Revenue collection in September stood at Rs401 billion, missing the monthly target of Rs418bn by 4pc.","01 Oct, 2020 09:54am"
Pakistan,"ECP panel to hear foreign funding cases against PML-N, PPP today",The scrutiny committee is also working on completing an audit of the ruling PTI's bank accounts.,"01 Oct, 2020 09:30am"
Newspaper,Pakistan offers to train Iraqi armed forces personnel,"“Both countries should work closely to share experiences and build the capacities of their armed forces,"" says Pervez Khattak.","01 Oct, 2020 09:26am"
Pakistan,IHC issues notice to NAB on Zardari’s plea,"Zardari's laywer urges court to quash the references against his client as they are ""without jurisdiction, illegal and unlawful"".","01 Oct, 2020 09:23am"
Pakistan,SC dismisses Malik’s plea against IHC order in Cynthia case,"The court's order is a clear message to those who try to suppress the voice of women, says the US blogger.","01 Oct, 2020 09:01am"
Pakistan,Lawyers’ role key in provision of speedy justice: CJP,Advises young lawyers to also study history and philosophy.,"01 Oct, 2020 09:03am"
Newspaper,"Let bygones be bygones, PM tells Kabul","""The past is an invaluable teacher to learn from but not to live in; we must look forward towards the future,"" says the premier.","01 Oct, 2020 08:45am"
Pakistan,Mengal meets Bilawal in Dubai ahead of PDM’s Quetta rally,The two leaders discussed the overall political situation and the future strategy for running the anti-govt campaign.,"01 Oct, 2020 09:30am"
Newspaper,ECC raises gas tariff for commercial consumers,"The increase in gas tariff will be applicable to industries, CNG and power sectors, excluding domestic consumers and tandoors.","01 Oct, 2020 08:54am"
Pakistan,"Nawaz went abroad by defeating system, says IHC judge","""He [Nawaz] must be laughing at the system while sitting abroad; his conduct is shameful,"" says Justice Kayani.","01 Oct, 2020 08:58am"
Newspaper,"PTCL, Telenor to provide physical, virtual data centre","In light of current fast-paced banking activities, regular updates to the security apparatus are crucial, says Telenor official.","01 Oct, 2020 09:49am"
Pakistan,Dawn has an External Ombudsman,"The idea is to attend to our readers’ complaints, and to respond to them professionally.","01 Oct, 2020 09:50am"
Pakistan,Vice Admiral Niazi named new Chief of Naval Staff,"Admiral Niazi will replace Admiral Zafar Mahmood Abbasi, who retires on October 6.","01 Oct, 2020 09:45am"
Pakistan,Steps to attract investment in Balochistan discussed,CM stressed need for removing hurdles in the way of investment.,"01 Oct, 2020 09:41am"
Pakistan,AJK election commission warns against use of army chief's pictures for political purposes,Order issued after picture of a banner put up by a PTI leader with portrait of COAS Gen Bajwa went viral.,"02 Oct, 2020 09:50pm"
World,Hundreds in India protest govt handling of Dalit woman's fatal rape,"Protesters accuse authorities of trying to hush up the crime, preventing access to the victim's family.","02 Oct, 2020 08:48pm"
Pakistan,FIA says official suspended for acting as unofficial spokesperson for agency on social media,"""The official was acting as the spokesman of the cybercrime wing without permission which is against disciplinary rules.""","02 Oct, 2020 08:12pm"
World,What happens if a US presidential candidate dies in the run up to election?,"If a candidate dies before the election after having been nominated, the ball is in the hands of the national political parties.","02 Oct, 2020 05:40pm"
World,A Lion King sequel is in the works,The retelling of the iconic tale will be done under the direction of Oscar-winning Moonlight director Barry Jenkins.,"02 Oct, 2020 04:15pm"
World,Anurag Kashyap provides proof against sexual assault allegations,"""Throughout August, 2013, he was away in Sri Lanka in connection with the shooting of one of his films,"" the statement read.","02 Oct, 2020 03:23pm"
Pakistan,"Army's help will not be taken in elections, says caretaker GB chief minister","""We will prove that police and paramilitary forces have full capability to help with conducting the elections,"" says Mir Afzal.","02 Oct, 2020 03:23pm"
Pakistan,Former KE chairman Tabish Gauhar appointed as SAPM on power,Gauhar was CEO and chairman of the power utility for over seven years.,"02 Oct, 2020 06:37pm"
World,'It's going to be just fine': US President Donald Trump's most notable quotes on the Covid-19 pandemic,"""We have it totally under control, it's one person coming in from China.""","02 Oct, 2020 02:11pm"
World,Suhana Khan shares how she's been called ugly since she was 12 because of her dark skin,"""This isn't just about me, it's about every young girl/boy who's grown up feeling inferior for no reason,"" said SRK's daughter","02 Oct, 2020 01:20pm"
World,No truth to reports of Pakistan Army fighting alongside Azerbaijani troops against Armenia: FO,Says Pakistan backs Azerbaijan’s position on Nagorno-Karabakh which is in line with several unanimously adopted UNSC resolutions.,"02 Oct, 2020 03:09pm"
Pakistan,"6 marriage halls, 103 restaurants sealed in Karachi for failing to comply with Covid guidelines","""Indoor restaurants and marriage halls are emerging as high contributors to Covid spread,"" says Asad Umar.","02 Oct, 2020 06:42pm"
World,Covid-19: Which world leaders have been infected so far?,UK Prime Minister Boris Johnson was the first major world leader confirmed to have Covid-19.,"02 Oct, 2020 02:11pm"
Pakistan,Ignored minority peasants crushed by poverty after Sindh floods,Marginalised minorities in rural Sindh have suffered badly in heavy rains this year due to displacement and loss of income.,"02 Oct, 2020 03:11pm"
World,Chrissy and John Legend grieve the loss of their baby,"“We are shocked and in the kind of deep pain you only hear about, the kind of pain we’ve never felt before,"" wrote Tiegen.","02 Oct, 2020 11:09am"
Pakistan,Why these age restrictions?,Discrimination on the basis of age is still discrimination.,"02 Oct, 2020 10:20am"
World,"US President Trump, first lady Melania test positive for Covid-19","Trump's age puts him at higher risk of serious complications from the virus that has killed more than 205,000 people across US.","21 Oct, 2020 02:16pm"
Pakistan,"There is little to suggest the Pakistan Democratic Movement heralds a deeper, transformative politics",The narcissists who rule us are not anomalies.,"02 Oct, 2020 09:27am"
Newspaper,Judge to give verdict on Assange’s US extradition on Jan 4,US authorities accuse him of conspiring to hack government computers and of violating a secrecy law.,"02 Oct, 2020 11:21am"
Newspaper,"Police briefly detain Rahul, Priyanka",They were headed towards the site where a low-caste young woman died this week after being gang-raped.,"02 Oct, 2020 11:15am"
Newspaper,"Turkey rebuffs Russia, France, US over Karabakh truce moves",Erdogan says lasting ceasefire can be achieved only if “Armenian occupiers” withdraw from Nagorno-Karabakh.,"02 Oct, 2020 11:04am"
Newspaper,"Lebanon, Israel to hold US-brokered border talks",The United States will act as a facilitator during the UN-backed talks.,"02 Oct, 2020 10:56am"
Newspaper,Stocks inch up 105 points in choppy trade,Investor enthusiasm to dabble in stocks lacking due to absence of positive triggers.,"02 Oct, 2020 10:44am"
Newspaper,Rupee recovers 70-paisa against dollar,The dollar exchange rate has been steady around Rs166 for over two months.,"02 Oct, 2020 10:37am"
Newspaper,330MW Thar coal project achieves financial close,The project is being sponsored under the banner of CPEC at a total cost of $497 million.,"02 Oct, 2020 10:41am"
Newspaper,Transparent banking key to curb consumer exploitation: Alvi,President stresses creating awareness among consumers about the role of banking ombudsman.,"02 Oct, 2020 10:28am"
Newspaper,"Rs573bn roads, hydropower plants approved for Punjab, Khyber Pakhtunkhwa",World Bank to provide $200 million for locust project.,"02 Oct, 2020 10:40am"
Pakistan,CM woos foreign investors,Chief minister praises China for always standing by Pakistan in difficult times.,"02 Oct, 2020 12:56pm"
Pakistan,High court orders crackdown on quacks,Regrets apathy of authorities towards issue.,"02 Oct, 2020 12:52pm"
Pakistan,UNDP asked to continue support for local govt system in ex-Fata,"Sources claim as LG polls not in sight, UN agency has lost interest in supporting govt.","02 Oct, 2020 12:50pm"
Pakistan,"No progress made in foreign funding cases against PML-N, PPP",Both parties told that information from banks is awaited.,"02 Oct, 2020 12:13pm"
Pakistan,"Govt has restored pension to former ISI head, LHC told",Durrani asks court to seek an explanation from the government as to why his pension was suspended.,"02 Oct, 2020 12:06pm"
Pakistan,Pemra bars broadcast of absconders’ speeches,Regulatory body also bars the broadcast of any sort of debate on possible outcomes of sub-judice matters.,"02 Oct, 2020 12:02pm"
Pakistan,CCPO refuses to deploy cops on Lahore-Sialkot motorway,Says Lahore police already facing shortage in strength.,"02 Oct, 2020 12:30pm"
Pakistan,Buzdar opens Punjab Rozgar scheme,"Chief minister announces that loans of Rs100,000 to Rs10 million will be given at minimal interest rates.","02 Oct, 2020 12:27pm"
Pakistan,NAB asked to start process to have Nawaz declared PO,Official tells court Nawaz has been deliberately avoiding the court proceedings.,"02 Oct, 2020 12:18pm"
Pakistan,SHC issues notices to zoo authorities for keeping baby bear in poor condition,Directs them to take prompt action to provide the baby bear an environment close to the natural habitat.,"02 Oct, 2020 12:37pm"
Pakistan,Ex-Karachi corps commander found dead in his car,Police say Gen Usmani might have suffered a fatal heart attack.,"02 Oct, 2020 12:45pm"
Pakistan,Lockdown extended to more areas of Karachi; over 60 eateries sealed,"Four wedding halls sealed, gatherings and transport services in closed areas also banned.","02 Oct, 2020 12:34pm"
Newspaper,Bayern lift Super Cup,"Bayern have also won the German league and Cup double, the Champions League and the European Super Cup this year.","02 Oct, 2020 11:51am"
Newspaper,Balochistan survive late Sindh onslaught in close finish,Balochistan collected 180-8 largely due to their wicket-keeper/batsman Bismillah Khan.,"02 Oct, 2020 11:46am"
Newspaper,David Hemp hired as Pakistan women’s team coach,He has previously coached the Melbourne Stars’ and Victorian women’s cricket teams in Australia’s Women’s Big Bash League.,"02 Oct, 2020 11:40am"
Newspaper,PCB calls meeting with PSL franchises to ‘settle disputes’ out of court,PCB Chief Operating Officer Salman Naseer admits reputation of the PSL and the PCB damaged globally because of case.,"02 Oct, 2020 11:33am"
Newspaper,"Djokovic scores 70th win at French Open, Ostapenko stuns Pliskova",Djokovic is bidding to become the first man in half a century to win all four majors twice.,"02 Oct, 2020 11:49am"
Newspaper,UK finances production of breathing devices in Pakistan,"British High Commission official says ""Pakistan’s response to the Covid-19 challenge has been commendable.""","02 Oct, 2020 09:49am"
Pakistan,Gas supply project inaugurated in Gwadar,SSGC lays pipeline for providing gas to domestic consumers in Gwadar.,"02 Oct, 2020 10:01am"
Pakistan,Drug prices hike compelling many to quit treatment,Pharma companies say any U-turn may stop likely foreign investment.,"02 Oct, 2020 10:13am"
Pakistan,Call for GB people to be preferred in dam project jobs,Rs12bn collected in donations for construction of dams.,"02 Oct, 2020 09:55am"
Newspaper,"HEC’s regular employees to be absorbed, NA body told",HEC was engaged in manufacturing of power transformers of 132Kv and 66Kv.,"02 Oct, 2020 09:53am"
Newspaper,Indian actions in held Kashmir a threat to peace: FO,"Qureshi writes letter to UN Security Council president, highlights gross and systematic violations of human rights in Kashmir.","02 Oct, 2020 09:43am"
Pakistan,SC rejects police report on Hazara killings,Top court also expresses dissatisfaction over probe findings on missing persons.,"02 Oct, 2020 09:18am"
Pakistan,IHC CJ highlights pressures judges work under,Says political forces also make attempts to influence judicial proceedings and judges.,"02 Oct, 2020 09:07am"
Newspaper,PM wants Sindh to fine sugar mills delaying crushing,Premier told concerned departments have started taking action against sugar barons involved in scam.,"02 Oct, 2020 09:34am"
Newspaper,"Pakistan, Afghanistan both want violence reduced: Abdullah",Says ground prepared for turning page in bilateral ties.,"02 Oct, 2020 09:33am"
Pakistan,PML-N expels five ‘rebel’ Punjab MPAs,The lawmakers had met Punjab Chief Minister Usman Buzdar without the permission of party leadership.,"02 Oct, 2020 12:17pm"
World,White House says Trump doing 'well' but source says next 48 hours 'critical',"“The president's vitals over the last 24 hours were very concerning,” a source tells AFP.","03 Oct, 2020 11:46pm"
World,French peace call to Armenian and Azeri leaders falls on deaf ears,Death toll rises to at least 230 in the fighting over Nagorno-Karabakh as opposing sides pound each other for a seventh day.,"03 Oct, 2020 09:36pm"
World,At least 15 killed in east Afghanistan car bomb attack,Most of the victims are Afghan security force members but several civilians are also among the dead: official.,"03 Oct, 2020 04:58pm"
World,India's Modi opens tunnel route to tense China border,The tunnel traverses Himachal Pradesh and lies on one of two main routes for troops headed to border areas in Ladakh.,"03 Oct, 2020 03:40pm"
Pakistan,Lux Style Awards nominations are out,Did your favourites make the cut?,"03 Oct, 2020 03:32pm"
World,"James Bond film No Time To Die pushed again, to 2021",The movie studios and producers said the Bond film was delayed “in order to be seen by a worldwide theatrical audience.”,"03 Oct, 2020 02:25pm"
World,"The gender of your child doesn't make you privileged, schools Anushka Sharma","""It's actually the responsibility you owe to society to raise a boy so well that women feel safe and protected,” she explained.","03 Oct, 2020 01:04pm"
World,Harvey Weinstein charged with six more counts of sexual assault,"Representatives for Weinstein, who is serving 23 years in prison in New York, had no immediate comment on the new charges.","03 Oct, 2020 12:47pm"
World,"India's coronavirus death toll passes 100,000 with no sign of an end",India now has the highest rate of daily increase in infections in the world.,"03 Oct, 2020 09:22pm"
Pakistan,Shaniera Akram speaks up about breast cancer awareness in honour of Pinktober,"""Did you know that Pakistan has the highest rate of breast cancer than any other Asian country?"" she wrote.","03 Oct, 2020 12:22pm"
World,Parliamentary privileges are abused to punish the press and stifle dissent in India,"India’s constitution imposes limits on parliament, state legislatures and courts in regard to discussion of each other’s conduct.","03 Oct, 2020 11:22am"
World,Trump moved to military hospital after Covid-19 diagnosis,"“I think I'm doing very well, but we're going to make sure that things work out,"" he says.","03 Oct, 2020 09:05am"
World,Editorial: The Babri Masjid demolition case verdict is extremely disturbing but not unexpected,The verdict strengthens perceptions that even the judiciary does not have the resolve to call out the forces of Hindutva.,"03 Oct, 2020 12:37pm"
Newspaper,Story Time: Spend wisely,"One upon a time there was a boy named Saad who was very smart not only in his studies, but also in curriculum...","03 Oct, 2020 07:02am"
Newspaper,Art Corner,"Published in Dawn, Young World, October 3rd, 2020","03 Oct, 2020 07:02am"
Newspaper,Book review: Batman: The Joker’s Dozen,Want to spend time with Batman during an adventure?,"03 Oct, 2020 07:02am"
Newspaper,Story Time: Little Miss Chaos,Maryam Habib,"03 Oct, 2020 07:02am"
Newspaper,The weekly weird,Unbeatable burger challenge,"03 Oct, 2020 07:02am"
Newspaper,Spotlight,Attenborough sets Instagram record,"03 Oct, 2020 07:02am"
Newspaper,Self-development: Skills to learn in youth,"Oliver Wendell Holmes Sr says, “Nothing is so commonplace as the wish to be remarkable.”","03 Oct, 2020 07:02am"
Newspaper,Wonder Craft: Study table organiser,"The schools have reopened, and a new academic year has also begun.","03 Oct, 2020 07:02am"
Newspaper,Mailbox,World Teacher’s Day is celebrated on October 5 every year.,"03 Oct, 2020 07:02am"
Newspaper,Poet's Corner,"Published in Dawn, Young World, October 3rd, 2020","03 Oct, 2020 07:02am"
Newspaper,Story Time: Making it right,Jenny and James were ten-year-old twins.,"03 Oct, 2020 07:02am"
Newspaper,Feeling good about yourself,Did someone make a personal remark about you that made you wish you looked different?,"03 Oct, 2020 07:02am"
Pakistan,What does Nawaz Sharif want?,The other side should acknowledge that no one in today’s politics knows the Pakistani system better than Nawaz.,"03 Oct, 2020 12:21pm"
Pakistan,Several Tank villages lack drinking water,Residents say villagers have no choice but to consume contaminated water.,"03 Oct, 2020 10:33am"
Pakistan,"High court seeks report about zoo deaths, staffers’ qualifications","Court expresses displeasure at the state of Peshawar Zoo, wonders how the facility can be run in a makeshift manner.","03 Oct, 2020 10:36am"
Pakistan,KP likely to stop Covid-19 screening in schools over low incidence,Officials say the positivity ratio in schools is 1.22pc.,"03 Oct, 2020 10:29am"
Pakistan,54 PIA employees sacked on various charges,"The employees were found guilty of submitting fake credentials, bribery, smuggling and stealing govt records.","03 Oct, 2020 10:57am"
Pakistan,5 more staffers of educational institutions in Pindi test positive,The district admin has isolated the patients but has not sealed the educational institutions they worked at.,"03 Oct, 2020 10:55am"
Pakistan,"LHC for up to Rs2,000 fine on smoke-emitting vehicles",The court also directed authorities to impound smoke-emitting vehicles for three days.,"03 Oct, 2020 10:51am"
Pakistan,Doctor and her husband acquitted of maid’s murder,Chuhng police had registered a case against Dr Humaira Junaid and her husband in January 2019.,"03 Oct, 2020 10:48am"
Pakistan,Pemra stops TV channels from airing motorway rape news,"""Media coverage is obstructing the arrest of the prime suspect,"" investigating officer tells anti-terrorism court.","03 Oct, 2020 10:49am"
Pakistan,Flyover from railway station to Badshahi Mosque announced,Punjab CM Usman Buzdar has also directed officials to devise a master plan for repairing and maintaining shrines.,"03 Oct, 2020 10:41am"
Pakistan,Political temperature rising as PPP announces rally against MQM-P’s ‘propaganda’,Saeed Ghani says the October 4 rally will start from Ayesha Manzil and end at M.A. Jinnah Road.,"03 Oct, 2020 10:25am"
Pakistan,"Naqeeb died from chest injury during  fake encounter, court told",Judge takes notice of ‘harassment’ of prosecution witnesses by seven police officials.,"03 Oct, 2020 10:22am"
Pakistan,CNG stations across Sindh may face closure during winter,"SSGC official says it will be ""next to impossible"" to maintain supply to CNG stations during winter.","03 Oct, 2020 10:19am"
Pakistan,Crackdown intensified against SOP violators in Karachi as second wave feared,Five different localities in district East have been placed under a 15-day 'mini smart lockdown'.,"03 Oct, 2020 10:16am"
Newspaper,Watchdog says probes couldn’t prove C-weapons use in Syria,The Syrian government has consistently rejected repeated allegations that it launched chemical weapons attacks.,"03 Oct, 2020 10:04am"
Newspaper,Madrid region appeals against capital’s closure,Appeal challenges a central govt decree which allows for imposing restrictions on the capital and nine other nearby towns.,"03 Oct, 2020 09:58am"
Newspaper,"Crowded, mask-free: Why the White House is a danger zone",The White House is less a typical government office building than a stately home converted for government use.,"03 Oct, 2020 12:41pm"
Newspaper,Sajjad hits brace of century breaks but still loses,Third seed Asjad Iqbal and eighth seed Ali Haider met their fate and could not cruise into last-16.,"03 Oct, 2020 11:12am"
Newspaper,KP fly high as Shaheen stars with five-for,Khyber Pakhtunkhwa’s chase was untroubled and Fakhar Zaman set the tone with three boundaries in the opening over.,"03 Oct, 2020 11:11am"
Newspaper,27 women cricketers named for high performance camp,The camp will be organised at the Hanif Mohammad High Performance Centre at the National Stadium in Karachi from Oct 8 to 31.,"03 Oct, 2020 11:15am"
Newspaper,"Halep, Thiem breeze through to last 16 at Roland Garros",Halep’s status as the women’s frontrunner was reinforced following the withdrawal of Serena Williams.,"03 Oct, 2020 11:13am"
Newspaper,"It is Messi vs Ronaldo as Barca, Juve drawn in same CL group",Messi and Ronaldo will resume the rivalry they developed when the Portuguese superstar was at Real Madrid.,"03 Oct, 2020 11:09am"
Newspaper,DFIs asked to promote Shariah-compliant businesses,The State Bank of Pakistan has issued detailed guidelines to promote Shariah compliance in the financial sector.,"03 Oct, 2020 09:46am"
Newspaper,Fresh data shows revenue collection above Rs1tr,FBR has reported a net revenue figure of Rs1.004 trillion exceeding the given target of Rs970bn by a margin of Rs34bn.,"03 Oct, 2020 09:44am"
Newspaper,Exports jump 6pc in September,"In rupee terms, export proceeds increased 12.7pc year-on-year in September.","03 Oct, 2020 04:01pm"
Pakistan,Some parties use Balochistan only for staging rallies: CM,"""Balochistan is remembered only when rallies and roadblocks are to be staged,"" he says.","03 Oct, 2020 09:35am"
Pakistan,"PFUJ, HRCP slam govt, Pemra over ban on speeches","""This step violates not only citizens’ right to freedom of expression but also impinges on people’s right to know,"" says HRCP.","03 Oct, 2020 09:37am"
Pakistan,Committee sees no progress in CPEC projects in Balochistan,"""Depts are shifting responsibility on one another and there seems to be no institutional collaboration,"" says PPP's Sherry Rehman.","03 Oct, 2020 09:32am"
Newspaper,"Banigala area belongs to Punjab, not CDA, SC told","Apex court directs Punjab govt to complete and furnish relevant record; summons senior CDA, forest dept officials.","03 Oct, 2020 10:08am"
Newspaper,"ECC approves import of 180,000 tonnes of wheat from Russia",The Ministry of National Food Security and Research expects the shipment of wheat to arrive next month.,"03 Oct, 2020 09:22am"
Newspaper,NAB presents report on Nawaz’s assets to court,"The PML-N supremo has a little over Rs200,000 in four active accounts, according to the anti-graft body.","03 Oct, 2020 09:20am"
Newspaper,Macron unveils plan to fight ‘radical Islam’ in France,Says France must do more to offer economic and social mobility to immigrant communities.,"03 Oct, 2020 11:28am"
Pakistan,"Pakistan taking initiatives to curb violence against women, FM tells UN",Says govt has set up protection centres and a 24-hour helpline for providing free legal advice to women.,"03 Oct, 2020 08:53am"
