Story Heading,Story Excerpt,Timestamp,Section
Newspaper,"With reignited passion for victory, Qalandars look to launch comeback against Gladiators","If Qalandars live up to their aspirations, it will be two blows in a row for Sarfraz Ahmed’s Gladiators.","03 Mar, 2020 08:39am"
Business,"SBP cuts policy rate by 75 bps to 12.50pc, announces measures to deal with COVID-19","This is the first reduction in the key interest rate in 4 years, with the SBP citing a declining inflationary pressure.","17 Mar, 2020 09:19pm"
Newspaper,UK MPs press for answers on Delhi violence,Labour MP Tanmanjeet Singh Dhesi says the violence in Delhi in recent days “brings back painful memories”.,"05 Mar, 2020 07:33am"
Pakistan,Senate body to call former polio focal person to explain rise in cases,Polio programme head says budget allocation for EPI should be reconsidered.,"12 Mar, 2020 08:57am"
Pakistan,Karachi Literature Festival 2020 wraps up with a lively musical performance,"Readings, book launches and sessions ranging from student activism to Urdu literature took over the third and final day.","02 Mar, 2020 11:45am"
Business,India increases fuel taxes in a bid to shore up revenue,The excise duties on the fuel have been hiked by 3 rupees per litre.,"14 Mar, 2020 11:38am"
Pakistan,Wagah sealed as virus tally rises,"NDMA has directed chief secretaries of all provinces, AJK to set up quarantine centres at 3 and four-star hotels.","20 Mar, 2020 07:53am"
Newspaper,India on RSF list of digital predators stifling free speech,"The 20 Digital Predators of Press Freedom represent a clear danger for freedom of opinion and expression, says RSF.","12 Mar, 2020 07:58am"
Pakistan,PIA allowed to operate flights  to Saudi Arabia till 17th,PIA can send its aircraft to Jeddah and Madina only for the purpose of bringing back those stranded in Saudi Arabia.,"16 Mar, 2020 08:57am"
Newspaper,Oil and gas declared essential services amid lockdown,"Operations of some sectors had come under pressure due to provincial lockdowns, says official.","26 Mar, 2020 08:18am"
Pakistan,SHC throws out pleas for disqualification of four ‘Iqama-holder’ PPP leaders,"Faryal Talpur, Nasir Shah, Sohail Siyal and Manzoor Wassan did not disclose their Iqamas in their election papers.","17 Mar, 2020 09:21am"
Newspaper,French priest gets five years’ jail for assault on boy scouts,"His superior was accused of covering it up, becoming the senior-most French priest to be caught up in the scandal.","17 Mar, 2020 09:35am"
Pakistan,Production of prisoners in courts stopped amid coronavirus panic,No prisoner has been produced before any court for the past three days.,"22 Mar, 2020 11:05am"
Pakistan,Ruling on pleas for disqualification of three PTI lawmakers today,Justice Aamer Farooq will announce the verdict in an open court.,"03 Mar, 2020 09:33am"
Pakistan,Poorly engineered building blocks of Karachi are a ticking time bomb — inaction is no longer an option,Karachi requires an urgent intervention.,"13 Mar, 2020 08:03am"
Prism,17 and sentenced to die,Muhammad Iqbal has spent over 20 years on death row in contravention to international conventions.,"16 Mar, 2020 01:03pm"
Newspaper,State Bank flies in to ease liquidity crunch,The SBP already offers two lending programmes worth Rs660 billion — EFS and LTFF — to banks.,"21 Mar, 2020 01:52pm"
Newspaper,Moody’s lowers Pakistan's growth forecast to 2.5pc,"In Dec 2019, the rating agency had projected Pakistan's growth at 2.9pc for the current year.","18 Mar, 2020 11:01am"
Pakistan,Withstanding health shocks,Pakistan does not have a coordinated and publicised national public health emergency plan.,"28 Mar, 2020 07:02am"
Business,China exports plunge due to coronavirus epidemic,"Exports fall 17.2 per cent, imports drop by 4pc.","07 Mar, 2020 11:46am"
Newspaper,Coronavirus already causing Olympic chaos at qualifying events,Qualifying events are being cancelled or postponed almost daily.,"11 Mar, 2020 09:11am"
Newspaper,Pakistan seeks debt relief to fight Covid-19,"Countries like Pakistan should be provided relief so that they can focus on dealing with the pandemic, says FM Qureshi.","22 Mar, 2020 07:47am"
Newspaper,US-led coalition troops begin leaving bases in Iraq,"Official calls it ""historic move"", says about 300 US-led coalition troops will be moved out of the Qaim base.","18 Mar, 2020 09:26am"
Newspaper,Govt urged to protect prisoners from coronavirus,Human Rights organisations say rapid action is required to ensure inmates and staff in jails remain safe.,"24 Mar, 2020 08:13am"
Newspaper,Story Time: The three warriors,Night had fallen in the land of Azeroth. Shadows appeared everywhere as the streets slowly...,"07 Mar, 2020 07:42am"
Newspaper,"Nearly 1bn confined to homes as death toll tops 12,000","The pandemic has completely upended lives across the planet, shutting schools and forcing millions to work from home.","22 Mar, 2020 08:51am"
Newspaper,Poet's Corner,,"07 Mar, 2020 07:41am"
World,"Albert Uderzo, co-creator of popular character Asterix, dies at 92","Uderzo initially illustrated the comic, created along with writer Rene Goscinny. The duo created 24 comic books.","25 Mar, 2020 05:41pm"
Pakistan,PM Imran ready to get input of parties  to fight Covid-19,"Shahbaz, Bilawal boycott video meeting when Imran abruptly leaves after making opening speech.","26 Mar, 2020 07:42am"
Newspaper,Tension as rocket attack in Iraq kills three members of US-led coalition,The rocket attack — said to be the deadliest in years — killed more than two dozen Iran-aligned fighters.,"13 Mar, 2020 09:13am"
Pakistan,"Radio Pak claims MNAs Dawar, Wazir 'fulfilling vested Indian agenda through Afghanistan'","In a brief two-line report, state broadcaster makes startling claim about MNAs without backing the allegation.","10 Mar, 2020 04:25pm"
Newspaper,"PSL teams face travel problems during Multan, Rawalpindi games",Franchise official says rain in Rawalpindi and Multan created problems for his team as well as for others.,"01 Mar, 2020 10:09am"
Newspaper,"S. Arabia, Iran impose tough curbs to contain virus",Experts continue to worry that Iran may be underreporting its cases.,"05 Mar, 2020 08:50am"
Newspaper,"Business leaders demand trade resumption with Afghanistan, Iran",Pakistan closed the Taftan border with Iran on Feb 22 following the outbreak of coronavirus in Iran.,"14 Mar, 2020 09:36am"
Newspaper,Rupee makes sharp recovery against dollar,Recent devaluation attributed to increase in demand for dollars due to foreign selling and outflows from treasury bills.,"14 Mar, 2020 01:21pm"
Pakistan,"What coronavirus? Revellers across Asia celebrate Holi with colours, dance",The ancient Hindu festival heralds the arrival of spring and a celebration of the triumph of good over evil.,"10 Mar, 2020 02:39pm"
World,Modi apologises to Indians for 21-day lockdown hardships,"Says tough measures are needed to win this ""battle"" as tens of thousands of people flee their New Delhi homes.","29 Mar, 2020 03:38pm"
Pakistan,Student nurses refuse to perform coronvirus duties,Hold protest against hospital administration.,"18 Mar, 2020 10:01am"
Pakistan,Locust hatcheries pose threat to swathes of crops,"If hatcheries are not destroyed, adult locusts may destroy crops in Punjab in the coming few months.","27 Mar, 2020 04:25pm"
Pakistan,Nearly 300 held for violating lockdown,The city police registered 64 FIRs against the held persons.,"27 Mar, 2020 09:13am"
Pakistan,SBP governor defends tough ‘reforms’ to improve economy,Says forex reserves are the single most important determinant of a country’s economic sovereignty.,"03 Mar, 2020 08:44am"
Pakistan,SC sets aside LHC decision against SNGPL,LHC had restrained the gas utility from taking action against textile industries for using gas to produce electricity.,"11 Mar, 2020 08:10am"
Newspaper,Soomro vows transparency in privatisation,Says acceleration of privatisation process is main focus of the government.,"06 Mar, 2020 08:30am"
Pakistan,Punjab Assembly session prorogued amid coronavirus threat,Lawmakers criticise govt for neglecting the health of citizens.,"14 Mar, 2020 10:34am"
Pakistan,Certain elements trying to attack Islam in garb of rights campaign: JI chief,"Ruling elite, feudal lords depriving women of their rights, says Sirajul Haq.","08 Mar, 2020 09:46am"
World,Outrage in India as migrants sprayed with disinfectant to fight coronavirus,An official said health workers had been disinfecting buses but in their zeal turned their hoses on migrant workers.,"31 Mar, 2020 07:42am"
Pakistan,Two held in Faisalabad for holding Walima at home,"During a raid on the house, the AC found 110 people attending the ceremony.","23 Mar, 2020 10:51am"
Newspaper,"Victory over Zalmi has given us momentum, says Qalanders' Zaman",Fakhar Zaman says the team has gelled well and looks to give a tough time to all opponents.,"12 Mar, 2020 09:38am"
Newspaper,Ban on wheat movement to help achieve procurement targets,Food security minister says there is sufficient supply of wheat and wheat flour across the country.,"20 Mar, 2020 08:16am"
Pakistan,IHC orders release of under-trial prisoners,Directs Islamabad police not to make arrest in petty matters.,"21 Mar, 2020 07:23am"
Pakistan,"NAB files fresh reference against Nawaz, Zardari and Gilani in fake accounts case","According to the reference, ex-PM Gilani relaxed rules to allow Zardari, Nawaz to retain vehicles gifted by dignitaries.","02 Mar, 2020 11:40pm"
Pakistan,Women bike across Karachi for International Women's Day,Women on Wheels collaborated with Government of Sindh’s Women Development Department for a 'Mega Rally',"09 Mar, 2020 11:43am"
Newspaper,Indian stocks suffer worst day,"“Panic is an understatement,” says Manav Chopra, head of research for equity at Indiabulls Securities.","10 Mar, 2020 08:43am"
Newspaper,Stocks edge lower by 97 points,"Following an initial rise, investors decided to take profit and the index tumbled to intraday low by 239 points.","04 Mar, 2020 09:19am"
Pakistan,Fakhre Alam urges PM Imran Khan to enforce a coronavirus lockdown,"""We Pakistanis don't listen. You're going to tell us to stay home and we're going to go for a picnic."" Man's got a point","21 Mar, 2020 01:13pm"
Pakistan,Two million ration bags to be distributed among deserving people in Sindh,"Over 1,200 corona tests can be conducted daily, health ministry tells Murad.","20 Mar, 2020 08:01am"
,Leveraging digital transformation,Six top marketing trends that will lead to success in 2020.,"16 Mar, 2020 03:01pm"
Pakistan,Sindh CM orders withdrawal of cases against prayer leaders,"""I am requesting everyone to maintain social distancing and avoid gatherings and congregations.""","31 Mar, 2020 09:36am"
Pakistan,Pakistan 11th largest arms importer in the world: report,China accounted for 73pc of the total arms imported by Pakistan in 2015-19.,"10 Mar, 2020 07:50am"
Newspaper,Cement sector helps stocks avoid heavy losses,Concerns regarding the rising number of coronavirus cases in the country gripped the market with fear.,"31 Mar, 2020 08:35am"
World,Oil crashes after Saudi Arabia declares price war amid coronavirus,World’s biggest oil exporter is attempting to punish Russia for not supporting the production cuts proposed by Opec.,"09 Mar, 2020 10:06pm"
Pakistan,Editorial: The govt's decision to approach Britain for Nawaz's 'extradition' can't be defended on any grounds,"The move, however, has not come as a surprise.","05 Mar, 2020 07:26am"
Pakistan,Wheat panel to recommend increase in price for Rabi crop,Meeting informed that sufficient quantity of commodity is stocked in the country.,"10 Mar, 2020 08:46am"
Pakistan,German performers delight audience with Winter Journey,"The German poetry, performed by an opera singer was enhanced with a staged choreographed piece by two dancers.","15 Mar, 2020 11:15am"
Newspaper,PSL V: No Dunk fear as Kings seek revenge against Qalandars,"“The challenge ahead of us is huge and we have to play our best cricket to win,"" says Imad.","12 Mar, 2020 09:39am"
Pakistan,Lessons from Italy and why Pakistanis should see social distancing as a social responsibility,"Seeing what's happening in the world, it is time for us to act responsibly, for those around us and for ourselves.","18 Mar, 2020 09:12am"
Newspaper,I celebrate each wicket as my first and last: Imran Tahir,"“I have been through tough times along with a lot of sacrifices to reach where I am today,"" says the SA leg-spinner.","05 Mar, 2020 09:39am"
Pakistan,KP govt fails to implement law on compulsory education,Official says govt wants to amend the law for removal of certain flaws.,"02 Mar, 2020 08:54am"
Pakistan,Actors join govt’s drive against virus,Artistes are creating awareness on the virus through a social media campaign called 'Salute Salam'.,"17 Mar, 2020 08:22am"
Pakistan,"Bill for creation of South Punjab province to be tabled in NA, says Shah Mahmood",South Punjab secretariat to be established soon; region to have own IGP and chief secretary by April.,"11 Mar, 2020 03:13pm"
Newspaper,"Italy may be on wrong path, says scientist","Authorities should have set up centres to separate those with mild symptoms from their families, says Andrea Crisanti.","31 Mar, 2020 09:02am"
World,27 killed in Iran after drinking alcohol 'rumoured' to cure coronavirus,"The victims had drunk methanol after being ""misled by content online"", says Alborz deputy prosecutor.","09 Mar, 2020 08:26pm"
World,War-torn Syria braces for lockdown after first virus case,"Syria has close ties to Iran, where another 127 deaths on Monday raised the total number of casualties to over 1,800.","24 Mar, 2020 11:06am"
World,"Afghan war crimes probe must go ahead, say International Criminal Court judges","The ruling paves the way for a full-blown probe, including looking into possible atrocities committed by US forces.","05 Mar, 2020 06:24pm"
Pakistan,Effective steps afoot to empower women: Firdous,"“Why only March 8, as every day is women’s day and the day of their empowerment.”","09 Mar, 2020 08:38am"
Newspaper,Art Corner,"Published in Dawn, Young World, March 14th, 2020","14 Mar, 2020 07:10am"
Newspaper,FICTION: TOO HEAVY ON THE SERMONS,A debut novel presenting itself as chick-lit is let down by the author’s inability to find her voice and her desire to,"15 Mar, 2020 08:45am"
Pakistan,Plan to enable differently-abled children to study in regular schools in KP,Physiotherapist says concept of inclusive education presented to chief secretary.,"16 Mar, 2020 09:43am"
Sport,"'Frustrating' washout puts India into women's T20 World Cup final, England out","Play was not possible due to rain, top two teams on the points table made it to the final.","05 Mar, 2020 12:45pm"
Newspaper,"White House, Senate agree on $2tr rescue plan",The Senate and House of Representatives still need to pass the legislation before sending it to Trump for his signature.,"26 Mar, 2020 08:45am"
Newspaper,PSX sees worst single-day decline in history,A massive sum of Rs382 billion wiped off the market capitalisation.,"17 Mar, 2020 07:44am"
World,Chanel swaps skirts for jodhpurs at Paris Fashion Week,"Loose, studded trousers split open at the sides and jodhpur-style looks took centre stage.","06 Mar, 2020 02:27pm"
Newspaper,"Careem to be a Super App, says founder CEO",Many wonder for how long can Careem continue to bear losses?,"11 Mar, 2020 08:21am"
Newspaper,Thousands on virus-hit cruise ship restless after long wait,The ship had been held off the coast since March 4 after 20 cases were traced to one of its previous voyages.,"11 Mar, 2020 10:02am"
Pakistan,SC allows paan masala producers to contest SHC decision,The petitioners pleaded before SC that the products manufactured and marketed by them cannot be equated with Gutka.,"14 Mar, 2020 09:17am"
Newspaper,Poet's Corner,"Published in Dawn, Young World, March 28th, 2020","28 Mar, 2020 07:04am"
Pakistan,"Dr Adnan was attacked to obstruct Nawaz's treatment, claims Shehbaz Sharif",Nawaz's personal physician sustained multiple injuries after two men attacked him when he was out on his daily walk.,"10 Mar, 2020 12:34pm"
Pakistan,Aurat March held despite threats,"Major events, including rallies and marches, held in Islamabad, Karachi, Lahore, Multan, Peshawar, Quetta and Sukkur.","09 Mar, 2020 07:24am"
Business,"Shares rebound after morning plunge; KSE-100 see-saws around 30,000 mark","Seven minutes into market open, trading was halted for a third time this week on sharp losses.","19 Mar, 2020 04:55pm"
Pakistan,Hostels of varsities across Punjab converted into quarantine centres,The Punjab Higher Education Department has directed all public sector varsities to have hostels vacated immediately.,"16 Mar, 2020 09:00am"
World,Sudan's prime minister survives assassination attempt in Khartoum,Abdalla Hamdok was appointed to head a transitional government after the overthrow last year of Omar al-Bashir.,"09 Mar, 2020 05:12pm"
Newspaper,"Taliban may not honour Doha deal, says US intel","""They have no intention of abiding by their agreement,"" says one official.","08 Mar, 2020 08:33am"
Pakistan,Sindh minister Saeed Ghani recovers from coronavirus,"Ghani had tested positive for Covid-19 last Monday, prompting him to go into self-isolation.","30 Mar, 2020 09:08pm"
Pakistan,Shahbaz must return to boost his political future: Rashid,“The politics of PML-N will come to an end if Shahbaz Sharif fails to come back.”,"13 Mar, 2020 10:58am"
Business,Oil crash sparks 'Black Monday' meltdown on virus-hit markets,"“The markets have passed from panic mode into pure hysteria,” says analyst.","09 Mar, 2020 07:32pm"
Newspaper,"Hike in mining fee, royalties slammed","The reconnaissance licence was previously for only Rs20,000 but now the same has been increased to Rs500,000.","08 Mar, 2020 08:39am"
Newspaper,"Turkey defies EU pressure to shut border, calls summit  on migration crisis","Greece stops 963 migrants, arrests 52 in 24 hours.","11 Mar, 2020 09:40am"
Newspaper,UN launches virus aid plan worth $2bn,World Bank and International Monetary Fund urge bilateral creditors to provide debt relief to the world’s poorest.,"26 Mar, 2020 08:29am"
Pakistan,Siraj seeks budgetary allocation for seminaries,Demands that the government fulfil its promise of a uniform curriculum across the country.,"13 Mar, 2020 08:58am"
Pakistan,"I would not say Pakistan is any less right-wing than India, shares Audrey Truschke","The historian shared her thoughts on Mughal rule, Pakistan, India and violence that exists on both sides of the border","30 Mar, 2020 12:00pm"
World,Country singer Kenny Rogers passes away at 81,"Rogers, a three-time Grammy winner and a Country Music Hall of Famer, was best known for songs like The Gambler.","21 Mar, 2020 03:23pm"
Pakistan,PML-N seeks NA session over coronavirus,"PPP opposes move, calls it unwise.","20 Mar, 2020 10:30am"
World,Jazz legend Manu Dibango dies of coronavirus,"The veteran Afro-jazz icon died on Tuesday, one of the first worldwide stars to succumb to the disease.","25 Mar, 2020 01:09pm"
Pakistan,Zulfi Bukhari sends Rs1 billion defamation notice to PML-N's Khawaja Asif over Taftan allegations,"You have essentially blamed me for the spread of the coronavirus [in Pakistan], says the PM's aide in his notice.","30 Mar, 2020 03:58pm"
Pakistan,First death from local virus transmission in Pakistan,Lockdown imposed in Balochistan for 15 days; China donates medical supplies.,"25 Mar, 2020 07:04am"
World,Poor Indians flee to villages as coronavirus measures take heavy toll,"So far, India has registered four deaths due to the virus.","21 Mar, 2020 08:00pm"
Pakistan,"‘My body, my choice’: Men deciding for women is an anachronism no longer acceptable to many",The infliction of pain on the human body is commonly viewed as a just and effective corrective.,"17 Mar, 2020 07:30am"
Business,Coronavirus to have significant economic impact on developing Asian countries: ADB,"The magnitude of economic losses will depend on how the outbreak evolves, which remains highly uncertain, says ADB.","06 Mar, 2020 01:15pm"
Pakistan,Teenage boy killed in hit-and-run accident in Karachi's DHA,"The boy sustained critical injuries and was taken to JPMC, where doctors pronounced him dead on arrival.","02 Mar, 2020 08:40am"
Newspaper,Tokyo 2020 organisers downsize arrival ceremony for Olympic torch,"“The Tokyo Olympics should be held even if parts of it have to be modified,” says official.","07 Mar, 2020 09:38am"
Pakistan,Six Afghans with virus symptoms deported,The Afghan nationals had recently travelled to China.,"14 Mar, 2020 08:31am"
Newspaper,"Coronavirus forces US defence chief to postpone visit to Pakistan, India","“Out of an abundance of caution, the Secretary of Defence has decided to postpone his travel,” says Pentagon.","11 Mar, 2020 08:32am"
Newspaper,Copa America postponed from 2020 to 2021,The announcement came shortly after UEFA’s similar decision to also push back Euro 2020 by 12 months.,"18 Mar, 2020 10:35am"
Pakistan,Presence of Tableeghi Jamaat members across Sindh worries officials amidst coronavirus fears,"Tableeghi Jamaat members have been confined at the Makki Mosque in Qasimabad, Hyderabad.","31 Mar, 2020 02:32am"
World,Market rout costs India's Ambani crown as Asia's richest person,"The world's 500 richest people lost $238.5bn on Monday, according to Bloomberg.","10 Mar, 2020 02:11pm"
Business,Oil products markets in turmoil as coronavirus infects demand,The impact of ultra-cheap oil is being mitigated by record low prices for gasoline and jet fuel.,"18 Mar, 2020 06:20pm"
Pakistan,"Amid fight against coronavirus, federal health secretary removed",Tauqir was appointed only a week ago; official replacing him to retire in three months.,"12 Mar, 2020 07:52am"
Pakistan,Geo suspends contract with Khalil Ur Rehman Qamar over 'abusive language',"Scriptwriter refuses to apologise, says ""will not work with this institution for my life to come"".","06 Mar, 2020 11:08am"
Pakistan,KP CM for scaling up awareness of coronavirus prevention,"No case of coronavirus recorded in province but emergency declared to ensure preventive measures, says Mahmood.","04 Mar, 2020 10:12am"
Pakistan,Punjab govt stops short of lockdown to gauge response of populace,The govt has gone for more closures after an increase in the number of cases in the province and the country.,"22 Mar, 2020 09:59am"
Pakistan,"Afghan traveller with fever, flu shifted to PIMS from airport",Patient not suffering from cough or complaining difficulties in breathing.,"07 Mar, 2020 09:21am"
,Are you not receiving your copy of DAWN?,"Due to the prevailing Coronavirus crisis, the delivery of DAWN may have been interrupted in several neighbourhoods.","23 Mar, 2020 08:54pm"
Pakistan,Employees held over protest  for salary,The protesters gathered outside the account office and chanted slogans against the officer.,"25 Mar, 2020 09:29am"
Pakistan,Dr Mubashir Hasan — The man who dreamed of people’s power,"On Saturday, death finally silenced senior politician Dr Mubashir Hasan.","15 Mar, 2020 07:55am"
World,"Stranded by virus lockdown, India migrant workers walk home","Millions of workers who had sought work away from home in India are now jobless, penniless and stranded.","28 Mar, 2020 12:10pm"
Pakistan,Eight passengers of Rohri bus-train crash still unidentified,Death toll rises to 20.,"01 Mar, 2020 09:43am"
Newspaper,WB to provide $200m for emergency project to combat virus outbreak,"The project will address critical country-level needs to prevent, detect and respond to the threat posed by coronavirus.","23 Mar, 2020 09:23am"
World,Bob Dylan's releases 17 minute song based on the Kennedy assassination,Track 'Murder Most Foul' is Dylan's first original song in eight years.,"29 Mar, 2020 09:30am"
Pakistan,Top lawyers bodies back IHC over bail for under-trial prisoners,"The virus outbreak is also endangering the lives of inmates, reads statement.","29 Mar, 2020 07:12am"
Newspaper,Multi-pronged relief package being worked out: official,Criteria for income support programme to be relaxed.,"23 Mar, 2020 09:18am"
Pakistan,Law ministry endorses IHC order for release of over 700 under-trial prisoners,"There are serious concerns regarding prisoners' welfare, says Chief Justice Athar Minallah.","29 Mar, 2020 07:29am"
Pakistan,Pakistani celebs want you to stay safe and stay home,"Stars like Aaminah Sheikh, Mahira Khan, Sarmad Khoosat and more raise awareness about Covid-19 and social distancing.","23 Mar, 2020 12:31pm"
Newspaper,"Export of onion, PPE banned",Two notifications were iss­ued to implement the decision with immediate effect.,"25 Mar, 2020 09:11am"
Pakistan,Pakhtun jirga asks govt to take action against all terrorist networks,Urges neighbours to support peace process in Afghanistan.,"11 Mar, 2020 08:50am"
Sport,South Africa whip Pakistan women to make T20 World Cup semi-finals,Laura Wolvaardt smacked a crucial 53 as the Proteas kept their unbeaten streak intact.,"01 Mar, 2020 11:27pm"
Pakistan,Rs12 billion scholarships to be awarded this year: minister,"“The budget of science and technology has been increased by 600 per cent,” says Fawad.","09 Mar, 2020 08:55am"
Newspaper,I miss PSL which is very competitive: Mickey Arthur,"“Pakistan Super League is a fantastic competition, I love the PSL,"" he says in a video message.","01 Mar, 2020 10:03am"
Business,"KSE-100 sheds 1,000 points as supply chain disruptions over COVID-19 continue",Today's bearish spell marks a 20pc decline in the ongoing year.,"17 Mar, 2020 04:31pm"
Newspaper,Pentathlon World Cup events postponed to May,"The decision to postpone the season affects World Cup events in Bulgaria and Hungary, and the final in South Korea.","16 Mar, 2020 08:46am"
World,London man second patient to be cured of HIV,"Samples of the 40-year-old's cerebral fluid, intestinal and lymphoid tissue show no signs of  an active infection.","11 Mar, 2020 09:33am"
Newspaper,Erdogan demands EU help in Syria to end migrant crisis,"Turkey already hosts nearly four million refugees, most of them Syrians.","05 Mar, 2020 08:48am"
Newspaper,Tendulkar compares COVID-19 battle to Test cricket,"Says that while the world battles the pandemic, it is probably time for us to draw lessons from the format of the game.","20 Mar, 2020 09:54am"
Pakistan,Shahbaz says PTI govt ill-prepared to fight virus,Demands an investigation into pilgrims allegedly being housed in poor conditions at quarantine in Taftan.,"19 Mar, 2020 09:16am"
Newspaper,Our messed-up power sector,Net receivables of energy companies increased by 27pc in 18 months.,"02 Mar, 2020 07:30am"
Pakistan,Asim Jofa will start production of protective gear for doctors fighting Covid-19,"In less than 48 hours, we have successfully created a final prototype approved by medical experts, shared the designer","30 Mar, 2020 11:06am"
Pakistan,Family members torn between hope and despair at site of collapsed buildings in Karachi,"The three buildings looked like a collapsed house of cards, one overlapping over the other.","06 Mar, 2020 09:18am"
Newspaper,"Central banks may mount a rescue, it may not be enough","US says, the virus ‘poses an evolving risk’ and the Fed stands ready to take action if needed.","02 Mar, 2020 08:34am"
Newspaper,Story Time: The betrayal,"“Look out!” Amanda shrieked as she pulled me out before the gigantic boulder flattened me into a pancake. 

I...","28 Mar, 2020 07:04am"
Newspaper,India's UP govt ordered to remove billboards ‘shaming’ anti-govt protesters,Uttar Pradesh was the epicentre of protests and violence in December.,"10 Mar, 2020 10:43am"
Pakistan,Social distancing is our new reality. Here's how to utilise that time the right way,Social distancing does not necessarily mean we lock ourselves in our rooms and end it there.,"26 Mar, 2020 01:15pm"
Newspaper,Ruling party loses Slovakia vote haunted by journalist’s murder,OLaNO leader Igor Matovic galvanised voter outrage over the murder of journalist Jan Kuciak and his fiancée.,"02 Mar, 2020 08:40am"
Pakistan,Rise in COVID-19 cases raises questions about federal-provincial coordination,"Experts say more attention should be paid to surveillance, identifying clusters and community mobilisation.","11 Mar, 2020 10:09am"
Newspaper,Stocks record worst week since 2008 crash,Panic-stricken investors stampeded almost throughout the week to dump stocks and seek shelter of safer bets.,"22 Mar, 2020 09:05am"
