Story Heading,Story Excerpt,Timestamp,Section
Newspaper,"Islamabad, Kabul vow to address challenges plaguing ties",Afghanistan-Pakistan Action Plan for Peace and Solidarity second review meeting held.,"01 Sep, 2020 08:13am"
Newspaper,Millennial money: 6 great recession lessons that still apply,"Covid-19’s economic impact is largely out of your control, but your reaction isn’t.","01 Sep, 2020 10:23am"
Newspaper,The future of digital banking,The ground reality is that most commercial banks in Pakistan operate like asset management companies.,"01 Sep, 2020 10:10am"
Newspaper,Changing repayment behaviour of small borrowers,"""Borrowers are neither signing up for (debt) relief nor repaying their loans,"" says one CEO.","01 Sep, 2020 10:18am"
Newspaper,Doing the right thing the wrong way,Local refineries suspect a move to promote oil traders at the cost of local investment in ‘strategic assets’.,"01 Sep, 2020 10:10am"
Newspaper,‘$10bn FDI expected in three years’,"OICCI President Haroon Rashid vows to bring Apple, IBM and Microsoft to Pakistan.","01 Sep, 2020 10:42am"
World,China to allow some international flights into Beijing including from Pakistan,Travellers will be subject to centralised quarantine on arrival for 14 days and have to take two Covid-19 tests.,"03 Sep, 2020 12:35am"
Pakistan,"CBC lodges FIR against DHA, Clifton protesters for 'spreading fear, creating hindrances in official work'","Official accuses protesters of ""ransacking"" the CBC office, using ""inappropriate language"" against state institutions.","02 Sep, 2020 10:18pm"
Pakistan,"Shehbaz visits rain-hit Karachi with PML-N leaders; call on Bilawal, Zardari",Both PPP and PML-N will attend the Rehbar Committee meeting tomorrow where dates for the multi-party conference will be announced.,"02 Sep, 2020 10:11pm"
World,Game of Thrones creators are adapting a Chinese sci-fi trilogy for Netflix,The books tell the story of humanity’s first contact with an alien civilization.,"02 Sep, 2020 06:41pm"
Pakistan,Ertugrul's Engin Altan could be headed to Pakistan this month,"The star has become brand ambassador of a housing scheme, Blue World City and will reportedly inaugurate a mosque in the capital","02 Sep, 2020 06:34pm"
Pakistan,PM Imran directs authorities to release women prisoners in line with SC order,"Premier also asks for reports on ""foreign women prisoners and women on death row for humanitarian consideration"".","02 Sep, 2020 06:24pm"
Pakistan,Cabinet decision to approve industrial production of hemp could generate $1 billion revenue: Fawad,"Minister clarifies only govt allowed to cultivate the crop for now, clears misconceptions about abuse of hemp plant.","02 Sep, 2020 07:24pm"
Pakistan,Sindh minister Siyal accuses NAB of using revenge tactics following Larkana 'house raid',Sohail Anwar Siyal says the house raided by NAB's team belonged to his late father.,"02 Sep, 2020 04:27pm"
Pakistan,Interior ministry directs US blogger Cynthia Ritchie to leave country in 15 days,"Ritchie claims ministry rejected her visa application ""under pressure"", says will file an appeal.","02 Sep, 2020 08:37pm"
Pakistan,Esra Bilgic finally got sick of desi men moral policing her and clapped back,"""Let me give you a little advice: Don't follow me. Thank you.""","02 Sep, 2020 04:16pm"
Pakistan,"After rain disaster, govt starts anti-encroachment drive on Karachi stormwater drains","""The current exercise is against commercial establishments on encroached land,"" says Murtaza Wahab.","02 Sep, 2020 04:47pm"
Pakistan,SHC verdict declaring sugar commission illegal temporarily suspended by Supreme Court,"SC says commission didn't include experts, attorney general argues it was not supposed to mete out punishment.","02 Sep, 2020 10:51pm"
Pakistan,18 more die as rain continues to lash parts of KP for fourth straight day,"Houses, water supply lines damaged, roads blocked in various districts including Bunir, Battagram and Shangla.","02 Sep, 2020 09:06pm"
Pakistan,"PTA has blocked Tinder in Pakistan. What's next, joy? asks Twitter","Are they now going to ban Facebook, Ludo Star, Twitter and Instagram to stop women from receiving unsolicited attention?","02 Sep, 2020 01:52pm"
World,India secures its east after western Himalaya clashes with China,"Anjaw's chief civil servant says there has been an ""increase in deployment since the Galwan incident"".","02 Sep, 2020 07:24pm"
Pakistan,Pakistan puzzles health experts as virus cases drop,Expert predicts no second wave of virus in the country but adds “precautions must be taken still“.,"02 Sep, 2020 12:49pm"
Pakistan,SC grants Omni group's Anwar Majeed bail in fake accounts case,"Court directs Majeed to cooperate with anti-graft watchdog, places his name on exit control list.","02 Sep, 2020 12:36pm"
World,Covid-19 antibodies present in patients four months after recovery: study,"A second wave of antibodies forms after a month or two into infection, it seems more stable and long-lasting, researchers report.","02 Sep, 2020 04:50pm"
Pakistan,Malala's book club is starting in October and we really want to join,Have you ever wondered what books are on Malala's reading list? Now we know.,"02 Sep, 2020 11:37am"
Business,Govt agreement with IPPs in choppy waters,"Two large groups of IPPs have fallen out with each other amid mutual mistrust, head of IPPAC has resigned.","02 Sep, 2020 11:15am"
Pakistan,"Karachi, the city that lives in fear",Politics has robbed Karachiites of fun and frolic.,"02 Sep, 2020 10:37am"
Pakistan,PTI is repeating its past mistake of using one economic indicator to bolster its economic narrative,The underlying issue with the economy remains in place.,"02 Sep, 2020 09:57am"
Pakistan,Karachi’s fault lines,It is a city that has been drenched in blood many times.,"02 Sep, 2020 08:23am"
Newspaper,Scaled-down Venice film festival hopes to shake off virus gloom,Fewer Hollywood stars will grace the red carpet and there will be no fans clamouring for autographs.,"02 Sep, 2020 10:13am"
Newspaper,China can make India suffer ‘severe’ military losses: report,"“The word ‘preempt’ shows it was Indian troops that first took destructive actions,"" says newspaper Global Times in an editorial.","02 Sep, 2020 10:25am"
Newspaper,Samsung heir charged with fraud over succession deal,Ten other current and former top Samsung executives also charged.,"02 Sep, 2020 10:05am"
Newspaper,Iran nuclear deal parties stand by troubled accord amid US pressure,"Britain, France, Germany, China and Russia are struggling to save the landmark 2015 accord with Iran.","02 Sep, 2020 10:21am"
Newspaper,US police shoot and kill another black man,The victim was riding his bicycle when police tried to stop him for an unspecified vehicle code violation.,"02 Sep, 2020 10:19am"
Newspaper,PSO incurs Rs6.5bn loss,The results were in line with market expectations.,"02 Sep, 2020 10:17am"
Newspaper,Nepra reserves decision on tariff hike,"PML-N President Shahbaz Sharif strongly reacts to purported tariff increase, terms it an extreme cruelty.","02 Sep, 2020 10:14am"
Pakistan,Balochistan needs plan to exploit agri potential,"Potential districts for agro-economy deve­lopment inclu­de Washuq, Kha­ran, Pan­jgur, Kech, Lasbela, Awaran, Khuzdar and Gwadar.","02 Sep, 2020 10:27am"
Newspaper,Inflation eases to 8.2pc in August,"Consumer prices fall despite increase in petrol, diesel rates.","02 Sep, 2020 10:12am"
Newspaper,Govt to revise rates of zero-rated industries: Razak,"Says he ""feels commerce ministry obtained a very good rate and now exporters should concentrate on growth of our exports"".","02 Sep, 2020 10:20am"
Newspaper,Stocks add 266 points amid high volume,"Analysts at Arif Habib Ltd calculate sectors contributing substantial points to index were cement, power, tech, chemical, textile.","02 Sep, 2020 10:22am"
Pakistan,NAB told to file supplementary reference in Saaf Pani case,"PML-N’s former MPA Raja Qamarul Islam, PAS senior officer among prime suspects.","02 Sep, 2020 10:51am"
Pakistan,Two poliovirus cases in south Punjab ring alarm bells,Officials during the previous months had been claiming that Bahawalpur was a polio-free district.,"02 Sep, 2020 11:44am"
Pakistan,ATC issues arrest warrants in blasphemy accused murder case,Extends judicial remand of suspected killer for 14 days.,"02 Sep, 2020 10:57am"
Pakistan,Illegal occupation of health staff residences affects patients’ care,Officials say some of the occupants have been living there illegally for more than 10 years.,"02 Sep, 2020 11:01am"
Pakistan,Khyber Teaching Hospital resumes OPD services with SOPs,No one without a mask will be allowed to enter the hospital and patients will be accompanied by only one attendant.,"02 Sep, 2020 11:03am"
Pakistan,PPP asks govt to stop politicising  ravages of downpour,PPP leader says the PTI govt has criticised the Sindh govt for damage caused by rains but is reluctant to help those in distress.,"02 Sep, 2020 10:47am"
Pakistan,"Minorities enjoy complete freedom, says minister",Qadri claims Pakistan at the forefront in the region in providing religious minorities rights and freedom to exercise their faith.,"02 Sep, 2020 10:35am"
Newspaper,New strategy focuses on engaging investors in priority sectors: BOI,"Says supporting existing investors to solve regulatory, other issues key part of its commitment to serve investors in the country.","02 Sep, 2020 10:40am"
Pakistan,Portion of IIA boundary wall collapses,Airport authorities say the damaged wall will be rebuilt properly soon after the rain stopped and weather cleared.,"02 Sep, 2020 10:41am"
Pakistan,"Five dead in rain-related incidents in Chakwal, Attock districts",Red alert issued for parts of Islamabad as more rain predicted.,"02 Sep, 2020 10:45am"
Pakistan,Dentist discharged in Dr Maha death case till final report,The judge wrote that the allegations levelled against the accused had been found invalid.,"02 Sep, 2020 10:40am"
Pakistan,Governor says centre-Sindh body discussing candidates for new Karachi administrator,Ismail rules out possibility that the future Karachi administrator would solely be the choice of the PPP govt in Sindh.,"02 Sep, 2020 11:18am"
Pakistan,SHC issues notices to officials over rain disaster,The petitioners have sought an inquiry to the collapse of infrastructure and compensation for those affected.,"02 Sep, 2020 10:36am"
Pakistan,Surjani residents brave abominable conditions in rain’s aftermath,Many places are still without electricity but here the people don’t have generators; they have learned to bear the darkness.,"02 Sep, 2020 10:31am"
Newspaper,Didn’t miss cricket much during Covid-19 break: Kohli,"""Honestly, I didn’t miss the game as much as I thought I might.""","02 Sep, 2020 11:27am"
Newspaper,"Babar must stamp his authority  as captain, says Younis","“It can get difficult for a captain when he is receiving so much advice and also suggestions on the field as well,"" he says.","02 Sep, 2020 11:24am"
Newspaper,"Waiting for Messi, Barca to start season against Villarreal",All matches will continue to be played in empty stadiums.,"02 Sep, 2020 11:28am"
Pakistan,"NAB urged to investigate ‘corrupt practices’ of minister, officials in Chagai",Speakers criticise the local administration for playing in hands of ruling elites.,"02 Sep, 2020 09:42am"
Pakistan,BHC upholds accountability court’s order in land allotment case,Three officials had been sentenced to three years in prison for allotting govt land illegally at a throwaway price to former MPA.,"02 Sep, 2020 09:40am"
Pakistan,PIA terminates services of 74 employees,None of the employees dismissed from service were pilots or crew members.,"02 Sep, 2020 09:36am"
Pakistan,Dr Qadeer asked to withdraw charges against ex-ETPB chief,Farooq says accusation against him not only unethical but also against the norms of Sharia.,"02 Sep, 2020 09:33am"
Pakistan,Judge asked to re-examine Cynthia’s plea for registration of FIR against Malik,Justice Minallah sets a three-week deadline for a decision on the matter.,"02 Sep, 2020 09:31am"
Newspaper,Saudi envoy says kingdom wants better ties with Pakistan,"During his meeting with the ambassador, foreign minister criticises Houthis’ attacks on the kingdom, says FO.","02 Sep, 2020 09:27am"
Newspaper,Traders urged to help meet Pak-Iran trade target,"“We hope that trade relations between the two Islamic neighbours will be further strengthened,” says Iranian envoy.","02 Sep, 2020 09:15am"
Pakistan,SC to take up plea against sugar probe body suspension,Government challenges SHC’s Aug 17 order declaring the commission and its report illegal.,"02 Sep, 2020 09:11am"
Newspaper,"Facebook removes network of accounts, pages ‘operated from Pakistan’","Network encouraged users to mass-report accounts that were critical of Islam and the Pakistani government, according to findings.","02 Sep, 2020 11:24am"
Newspaper,UN urged to stop India from changing held Kashmir’s demography,"“The BJP-RSS govt is putting in place what they have themselves called the ‘Final Solution’ in occupied Kashmir,” says Akram.","02 Sep, 2020 08:48am"
Pakistan,Bajwa assures govt of support over plans to resolve Karachi’s issues,"“Our issue is not non availability of resources but setting priorities right,” says COAS.","02 Sep, 2020 08:28am"
Newspaper,French magazine reprints sketches of Prophet Muhammad (PBUH),FO spokesman says the act cannot be justified as an exercise in press freedom or freedom of expression.,"02 Sep, 2020 12:42pm"
Newspaper,Pakistan edge England in thriller to share honours in T20 series,The green shirts posted 190-4 thanks to brilliant batting by veteran Mohammad Hafeez and teenage debutant Haider Ali.,"02 Sep, 2020 08:42am"
Pakistan,"Govt asks Nawaz to return, face justice",Shibli Faraz says CPEC in Pakistan’s interest; PM to announce package for Karachi during his visit.,"02 Sep, 2020 09:07am"
Pakistan,PM tells Buzdar to keep him in loop on uplift project,Punjab govt likely to present two-year performance report today.,"02 Sep, 2020 09:07am"
Pakistan,Nawaz’s sojourn in London may end soon,"Ex-PM ordered to appear in court by 10th, Nawaz to face absconsion proceedings in case of non-compliance, says IHC.","02 Sep, 2020 08:10am"
Pakistan,Death toll from devastating rains in KP rises to 48,"Residents of Nowshera, Charsadda told to beware as water level in rivers rises.","03 Sep, 2020 08:56pm"
Sport,Ricky Ponting wants run penalties not 'Mankads' for 'cheating' batsmen,"“Imagine taking 10 runs off a team total because you have taken yards. Those sort of things need to be looked at,"" says Ponting.","03 Sep, 2020 07:36pm"
Tech,Dating app Grindr 'disappointed' by PTA's decision to block it,Company says its app and four others blocked by PTA “allow Pakistani citizens to connect with others” on the platforms.,"03 Sep, 2020 07:29pm"
World,China threatens to retaliate after US tightens leash on Beijing diplomats,Pompeo says measures are a counterpoint to long-established controls imposed on US diplomats in China.,"03 Sep, 2020 07:05pm"
World,"Account of Indian PM Modi's personal website hacked, confirms Twitter",Twitter says it is aware of the activity with Modi's website account and has taken steps to secure it.,"03 Sep, 2020 06:53pm"
World,Hydrocortisone helps sickest Covid-19 patients: UK study,Head of Britain's NHS says the drugs are a “further weapon in the armoury in the worldwide fight against Covid-19”.,"03 Sep, 2020 06:11pm"
Pakistan,"2 burned to death, 3 injured as 'huge' fire erupts at Keamari oil terminal",The blaze which erupted in the Shell Oil Depot at Keamari controlled after four hours; countrywide oil supply affected.,"03 Sep, 2020 10:24pm"
Pakistan,Fahmida Riaz's daughter turns down presidential award for late mother,"""I am refusing the presidential award for my mother's work. I'm sure she would have refused it if she was alive today.""","03 Sep, 2020 04:02pm"
World,"NSA's mass surveillance programme exposed by Snowden was illegal, rules US court","""I never imagined that I would live to see our courts condemn the NSA's activities as unlawful,"" says Snowden.","03 Sep, 2020 03:43pm"
Sport,Neymar one of three PSG stars to test positive for Covid-19,"Teammates Angel Di Maria and Leandro Paredes, who joined Neymar on a holiday to Ibiza, have also contracted the virus: source.","03 Sep, 2020 04:32pm"
Pakistan,"Residents approach Sindh High Court over CBC, DHA's 'abject failure to perform basic duties'","Petition calls for forensic audit of financial statements of DHA, CBC over last 10 years; residents protest outside DHA office.","03 Sep, 2020 03:11pm"
Pakistan,Pakistani trans superhero Bijli is ready to fight Covid-19,The animated short film brings together people (while keeping a safe distance) from diverse backgrounds to practice precaution,"03 Sep, 2020 01:59pm"
World,FM Qureshi denounces French magazine's decision to republish blasphemous sketches,"""Freedom of expression does not give you the licence to harm the sentiments of others,"" he says.","03 Sep, 2020 04:19pm"
World,Tibetan soldier's death near tense India-China border sheds light on covert unit,"Nyima was part of Special Frontier Force, a little-known group of elite, high-altitude warriors deployed by India on China border.","03 Sep, 2020 12:22pm"
World,"Amir Khan and Faryal Makhdoom land reality series, Meet The Khans","Only fitting for a couple that has taken us through a real-life rollercoaster ride. But can we really, keep up with the Khans?","03 Sep, 2020 12:08pm"
Pakistan,"No leeway in attendance for students who contract Covid-19, says IBA Karachi","""Absences allowed for courses as per policy will remain in force and no exception on medical grounds will be given,"" says varsity.","03 Sep, 2020 06:53pm"
World,Harry and Meghan team up with Netflix in major Hollywood move,"The couple will produce films and series ranging from children’s shows to scripted content, the streaming platform said.","03 Sep, 2020 11:21am"
World,Dwayne Johnson reveals him and his family have recovered from coronavirus,He called the ordeal “one of the most challenging and difficult things we’ve ever had to endure.”,"03 Sep, 2020 10:51am"
Pakistan,Red zone files: Team of rivals?,"Something is cooking in Karachi. Plans are big, promises bigger. Neither are new. So what’s different this time?","03 Sep, 2020 09:08am"
World,"Think, then tweet",We are warned of the power available to IT giants.,"03 Sep, 2020 08:39am"
Pakistan,Unravelling the urban flood,"Policymakers must understand that urban floods are not discrete, bounded events and the impact is not limited to inundation.","17 Sep, 2020 09:49pm"
Pakistan,WHO wants hospitals disinfected regularly,The world health agency is concerned over lack of infection control measures in hospitals.,"03 Sep, 2020 11:00am"
Pakistan,"Govt plans to ‘buy and scrap’ private buses on BRT route, PHC told","Court seeks report on it, future of bus drivers.","03 Sep, 2020 10:57am"
Pakistan,"Capital admin, police told to ensure proper security plan during hearing of high-profile cases","IHC registrar office submits letter to chief commissioner, deputy commissioner and IG.","03 Sep, 2020 11:36am"
Pakistan,"Paintings capture Lahore’s social fabric, diminishing heritage",The online show depicts self-taught artist Kamal Hyat's pain about fading cultural and architectural heritage.,"03 Sep, 2020 11:18am"
Pakistan,FIA to submit report on irregularities in testing companies exams in fortnight,"NA body voices concern over recruitment process by ministries, divisions.","03 Sep, 2020 11:13am"
Pakistan,"Punjab police, bureaucracy reshuffle again follows PM’s visit","The RPOs of Rawalpindi, Sahiwal and Dera Ghazi Khan were reshuffled as well as several DPOs.","03 Sep, 2020 11:10am"
Pakistan,NAB awaits reply from Punjab CM,"“CM Buzdar has not yet filed a reply with NAB, he has been served two notices in this regard.""","03 Sep, 2020 11:07am"
Pakistan,Assets beyond means: NAB summons Rana Sana on 10th,The PML-N leader has already appeared before NAB investigators in this case.,"03 Sep, 2020 11:04am"
Pakistan,Punjab cabinet speaks highly of govt’s two-year performance,Says govt has made record legislation besides initiating work on several mega projects.,"03 Sep, 2020 11:03am"
Pakistan,Governor says Karachi’s chronic problems to be resolved in coordination with CM,Imran Ismail visits rain-affected areas of Badin district along with his Punjab counterpart Chaudhry Sarwar.,"03 Sep, 2020 10:53am"
Pakistan,Sept 17 fixed for concluding arguments in Baldia factory fire case,Nine accused have been charged with setting ablaze the industrial unit with the help of its four gatekeepers.,"03 Sep, 2020 10:51am"
Pakistan,Murad seeks World Bank funding for Karachi,Urges bank to help rebuild the metropolis.,"03 Sep, 2020 10:45am"
Pakistan,Drive launched to demolish structures built along Gujjar Nullah,Residents claim they have lived there for over 40 years.,"03 Sep, 2020 11:03am"
Newspaper,Scientists detect mysterious ‘intermediate mass’ black hole,"“This event is a door opening into the cosmic process for the formation of black holes,"" says astrophysicist.","03 Sep, 2020 10:24am"
Newspaper,CPEC aimed at decreasing China’s reliance on strategic chokeholds: Pentagon,Report claims China is also attempting to at least double the number of nuclear warheads in its arsenal in the next decade.,"03 Sep, 2020 10:15am"
Newspaper,Uzbekistan stages outdoor exams for 1.4m university applicants,Hundreds of young men and women attended the first session at one of the stadiums in Tashkent wearing masks.,"03 Sep, 2020 10:12am"
Newspaper,Afghan negotiators head to Doha as Taliban prisoner swap nears completion,"“The release of Taliban prisoners is a clear demonstration of the government’s commitment to peace,"" says President Ashraf Ghani.","03 Sep, 2020 10:10am"
Newspaper,US blacklists ICC prosecutor over Afghan war crimes probe,"“Today we take the next step, because the ICC continues to target Americans, sadly,” says Mike Pompeo.","03 Sep, 2020 10:06am"
Newspaper,"Serena, Murray progress through at US Open after contrasting wins",Disappointment for 40-year-old Venus Williams who bowed out in the first round for the first time in her career.,"03 Sep, 2020 11:46am"
Newspaper,Remaining PSL ties to be held in November: PCB,The matches will be held behind closed doors as per the current plan.,"03 Sep, 2020 11:42am"
