Story Heading,Story Excerpt,Timestamp,Section
Pakistan,Editorial: The govt must punish those responsible for the oil crisis to revive confidence in its authority,Ogra’s role remains questionable as it failed to move against oil companies in time and take action to end disruptions.,"16 Dec, 2020 08:19am"
Pakistan,"Missing Hizb man not in ISI-MI custody, court told","According to the FIR, Naveed Butt was allegedly abducted by officials of intelligence agencies on May 11, 2012.","15 Dec, 2020 08:34am"
Pakistan,"Neighbour confesses to assaulting, killing Peshawar girl",The victim's charred body was found in a graveyard on Nov 19.,"15 Dec, 2020 09:44am"
Pakistan,"CM okays Lahore uplift plan, comprising hospital, water tanks and underpasses","LDA governing body approves construction of 4,000 apartments in the LDA City for low-income segment of society.","07 Dec, 2020 10:51am"
Pakistan,Sahiwal police trace eight murders in 11 months,"Police also claim to have smashed 32 criminal gangs and captured 2,076 absconders.","01 Dec, 2020 11:16am"
Pakistan,Key suspect in underage marriage of Arzoo granted bail by sessions court,"The main suspect is expected to be released tomorrow, his defence counsel says.","17 Dec, 2020 08:15pm"
Pakistan,Youth Pehchan Programme launched in Balochistan,"Initially, the programme will be launched in Quetta, Pishin, Khuzdar, Nushki, Mastung and Kharan.","25 Dec, 2020 07:39am"
Newspaper,Cabinet extends power tariff hike after expiry in November,Financial impact of total adjustment has been worked out by Nepra to be Rs167 billion including Rs73bn of first quarter 2019-20.,"16 Dec, 2020 09:07am"
Pakistan,Show-cause notices issued over technical defects in Abbasi’s indictment,The indictment proceedings were supervised by a clerk in Karachi instead of a court registrar.,"02 Dec, 2020 11:02am"
World,To be Babar’s truer offspring,Modi has risen to power by hurling anti-Babar invectives at Indian Muslims.,"15 Dec, 2020 11:56am"
World,US Supreme Court quashes Trump's attempt to keep the White House,"""The Supreme Court really let us down. No Wisdom, No Courage,"" Trump tweets after top US court gives biggest blow to his chances.","12 Dec, 2020 02:05pm"
Newspaper,"Chandimal, de Silva punish bland SA bowling to put Sri Lanka on top",Dasun Shanaka and Kasun Rajitha will resume on the second day having come through a difficult spell.,"27 Dec, 2020 10:38am"
World,In pictures: Earthlings treated to rare alignment of Jupiter and Saturn,A conjunction of the two planets takes place about once every 20 years.,"22 Dec, 2020 06:08pm"
Pakistan,All the touristy things Ertugrul's Engin Altan is doing during his time in Pakistan,"The actor tried Pakistani cuisine, visited Badshahi Mosque and paid respect to Allama Iqbal at his shrine","12 Dec, 2020 03:13pm"
Newspaper,UK watchdog approves use of ‘vaccine for the world’,"“The news brings renewed hope at a time of rising infections, unprecedented pressure on health services,"" says official.","31 Dec, 2020 07:16am"
Newspaper,Russian historian sentenced to 12 years for butchering lover,"“He was aware of his actions at the time of the crime,” says judge.","26 Dec, 2020 09:29am"
World,"Report finds 'directed' microwave radiation likely made US diplomats ill in Cuba, China",The study is the latest attempt to find a cause for the mysterious illnesses that started to emerge in late 2016.,"06 Dec, 2020 07:35pm"
Pakistan,"Who will foot the bill for the Covid-19 vaccine for Pakistan, and how?",The PTI government is occupying itself with Covid-19 prevention rather than its cure.,"24 Dec, 2020 08:17am"
Pakistan,"Feroze Khan on rumours regarding his marriage, Hania Amir and rejoining showbiz after calling it quits","""My Sheikh, he has ordered me that I can't quit showbiz,"" says actor in interview.","28 Dec, 2020 03:30pm"
Pakistan,IHC asks Zardari’s counsel to conclude arguments on bail plea,Court reminds counsel that pre-arrest interim bail granted to Zardari is conditional to cooperation with IO.,"23 Dec, 2020 07:30am"
Pakistan,"Second wave may become deadlier with virus mutation, warn health experts",Govt sees no difference between two waves except cold weather; expects peak by end of December.,"09 Dec, 2020 08:25am"
Pakistan,CJ concerned at slow implementation of law body’s reports,AGP told to take up the matter with the government.,"26 Dec, 2020 08:26am"
Pakistan,"How to cook a hearty, piping hot serving of baked beans from scratch","Serve hot, accompanied by rice, mashed potatoes, with spaghetti or hot naan/chapatti or on hot, buttered toast.","27 Dec, 2020 04:06pm"
Pakistan,Former accountability judge Arshad Malik passes away from Covid-19,"Malik had been on a ventilator at an Islamabad hospital, his family says.","04 Dec, 2020 12:01pm"
Newspaper,Will capitalism eat itself?,"Something is rotten at the heart of global capitalism’s working, a system that has worked for humanity’s progress over time.","18 Dec, 2020 08:05am"
Pakistan,President promulgates ordinance to run NIH through BoG,The goal of the ordinance is to reorganise the institute.,"29 Dec, 2020 09:39am"
Pakistan,Opposition resignations unlikely to hamper Senate poll process,Laws are silent on number of legislators in attendance for voting process.,"10 Dec, 2020 08:57am"
Newspaper,Nepra notifies over Re1 per unit rise in power tariff,The tariff increase will be applicable to all consumers except lifeline consumers.,"15 Dec, 2020 08:10am"
Newspaper,Late Vardy strike sees Leicester City win,"Leicester moves up to third on 21 points from 11 games, while Sheffield United stays in last place with one point.","07 Dec, 2020 11:33am"
Newspaper,PIA to acquire eight new aircraft on dry lease,PIA spokesman Abdullah Hafeez Khan says the airline is looking to improve and modernise its fleet.,"03 Dec, 2020 08:33am"
Pakistan,Pakistan being subjected to 5th-generation warfare in 'massive way' but we are aware of threats: DG ISPR,"Maj Gen Babar Iftikhar says India attempting to destabilise Pakistan's economy, information system, army and intl' image.","03 Dec, 2020 08:05pm"
Pakistan,GB official hunts Himalayan ibex,"The local hunter had got the hunting permit after paying Rs200,000 to the department.","26 Dec, 2020 08:32am"
World,Kylie Jenner is the world's highest paid celebrity according to Forbes,Kanye West and Roger Federer bagged second and third place on the list.,"15 Dec, 2020 02:58pm"
Pakistan,Sarina appears in SC with plea against PM,Seeks court's order for removing PM Imran from office for allegedly not disclosing his children’s assets in his tax returns.,"02 Dec, 2020 08:49am"
Pakistan,Tuba Aamir makes her television debut with Bharaas,"""I've had so many people tell me that I should do something on screen and I’d be great at it but I was never really sure.""","10 Dec, 2020 09:47am"
Pakistan,SC says it is concerned over repeated 90-day physical remand of accused,Three-judge bench says the impression that the court was against detention of the accused over 90 days was wrong.,"05 Dec, 2020 11:43pm"
Sport,New Zealand maintains Pakistan's cricket training ban as Covid cases climb to 10,The decision means that the squad will have only 10 days to prepare for their first tour match.,"04 Dec, 2020 12:50pm"
Newspaper,Wonder Craft: Yarn and seashells photo frame,"Whenever you visit the seaside, don’t forget to grab some seashells lying around on the shore.","12 Dec, 2020 07:20am"
Pakistan,"FIRs filed in Rangers attack, Chinese car bomb incidents in Karachi",Officials say some progress had been made in the case pertaining to attempted car bombing.,"17 Dec, 2020 10:34am"
Pakistan,"FIA arrests man accused of obtaining, distributing child pornography on social media",The person shared the content through his Facebook profile and several WhatsApp groups.,"29 Dec, 2020 07:22pm"
Newspaper,Mufti Muneeb removed as chairman of Ruet-i-Hilal Committee,"Maulana Abdul Khabeer Azad, the Khateeb of Badshahi Masjid, has been made the new chairman; new members have also been notified.","31 Dec, 2020 07:15am"
Newspaper,US faces risk of govt shutdown as Trump scorns relief deal,Current federal funding is due to expire on Dec 28 if Trump does not sign the bill into law.,"24 Dec, 2020 09:32am"
World,"US approves potential sale of 3,000 smart bombs to Saudi Arabia","“The proposed sale will improve Saudi Arabia's capability to meet current and future threats,"" the Pentagon says.","30 Dec, 2020 11:13am"
Pakistan,"PDM has played its cards too early, says information minister",Shibli Faraz insists opposition is hurling empty threats over quitting legislatures.,"11 Dec, 2020 09:54am"
Newspaper,Cook-it-yourself: Orange bread,"Winter is citrus season, oranges, mandarins, tangerines and Clementine can be seen on fruits stalls by the roadside....","19 Dec, 2020 07:42am"
Pakistan,Three patients tested positive for UK Covid-19 variant stable,Sources say the areas the patients live in have been placed under a 'micro smart lockdown'.,"31 Dec, 2020 09:57am"
Newspaper,"Illegal imports of tea, textile and tyres curbed","Formal imports of five commodities — prone to smuggling — through legal channels increased by over 55 per cent, data shows.","15 Dec, 2020 08:49am"
Newspaper,MoU signed with China to enhance defence ties,"Minister of National Defence of China meets COAS, appreciates Pakistan Army's efforts for regional peace.","01 Dec, 2020 09:19am"
Newspaper,US to sanction China if it ‘meddles’ in Dalai Lama selection,The Chinese foreign ministry has rejected the new legislation signed into law by US President Donald Trump.,"29 Dec, 2020 09:12am"
Pakistan,"Court seeks certified record of Shehbaz, Hamza’s salaries",Shehbaz requests court to constitute a medical board for the treatment of his “unbearable” backache.,"13 Dec, 2020 10:46am"
Newspaper,Poet's Corner,"Published in Dawn, Young World, December 12th, 2020","12 Dec, 2020 07:20am"
World,"Israel, Morocco agree to normalise relations in latest US-brokered deal",Morocco is the fourth country since August to strike a deal aimed at normalising relations with Israel.,"10 Dec, 2020 09:27pm"
Pakistan,"Maryam, other top PML-N leaders booked for holding Lahore jalsa against govt orders","PML-N leaders accused of violating Covid-19 SOPs, damaging state property and provoking participants of rally.","15 Dec, 2020 05:50pm"
Pakistan,PM discusses Covid situation with Bill Gates,Gates acknowledges Pakistan’s efforts to combat the Covid-19 pandemic while stimulating economic growth.,"10 Dec, 2020 10:07am"
World,Pakistan joins global ban on UK travel over new virus variant,The one-week restriction will apply to all persons who start their travel from UK or have been there over the past 10 days.,"21 Dec, 2020 10:29pm"
Pakistan,Seven held over child marriage in Chitral,Court gives the girl into the custody of her uncle.,"24 Dec, 2020 10:42am"
Pakistan,Veteran journalist Hasan Musanna passes away,He had worked for many national dailies in executive positions.,"22 Dec, 2020 08:55am"
Pakistan,MNA Ali Wazir arrested in Peshawar at Sindh police request,Peshawar CCPO says Wazir will be shifted to Karachi after fulfilling legal requirements.,"17 Dec, 2020 11:18am"
Pakistan,Opposition narrative meets logical end: Buzdar,"The opposition’s sinister campaign against national institutions is a deep-rooted conspiracy, he says.","30 Dec, 2020 09:22am"
Pakistan,"Indoor dining in hotels, restaurants banned in Islamabad","Restaurants and hotels will, however, be allowed to serve food and takeaway in open areas.","02 Dec, 2020 10:25am"
Pakistan,Teachers end sit-in after talks with Pindi commissioner,A meeting between the teachers and Punjab Law Minister Raja Basharat has been arranged in Lahore today.,"21 Dec, 2020 10:09am"
Newspaper,"PPP dangles threat of resignations, keeps its options open",Bilawal rules out possibility of dialogue with govt until PM Imran steps down.,"30 Dec, 2020 07:37am"
Pakistan,FIA grills Shehbaz in money-laundering case,He was asked about his local and offshore businesses and suspected transactions under which a huge sum of money was laundered.,"19 Dec, 2020 10:29am"
Newspaper,Strong support in govt for continuing with low interest rates,Monetary and Fiscal Policies Coordination Board says fiscal stimulus played key role in post-Covid recovery.,"25 Dec, 2020 08:17am"
Pakistan,Two policemen held for bludgeoning youth to death in Sanghar,"Sanghar SSP orders transfer of the area SHO, promises an inquiry into the episode.","09 Dec, 2020 11:49am"
Pakistan,Seven more Peshawar areas under smart lockdown,Covid claims 11 lives in province.,"26 Dec, 2020 10:08am"
World,"Some vaccine doses kept too cold, Pfizer having manufacturing issues: US officials",At least 2 trays of vaccine doses delivered in California were replaced after their storage temperatures dipped below -80 Celsius.,"17 Dec, 2020 11:13am"
Business,The reshuffle in the cabinet has left Dr Hafeez Shaikh with fewer powers,The portfolio of revenue was taken away from Dr Shaikh more than a year ago. The move left him with the expenditure stream only.,"14 Dec, 2020 10:03am"
Newspaper,"Hafeez wants chicken, edible oil prices reduced",Provinces say sufficient quantities of wheat are available to meet demand.,"08 Dec, 2020 09:32am"
Pakistan,Process of vaccine approval in Pakistan to be expedited,Member of Scientific Task Force on Covid-19 says trials of three more vaccines in the pipeline.,"21 Dec, 2020 07:10am"
Newspaper,The weekly weird,Man receives 48 diamond bracelets by mistake,"19 Dec, 2020 07:42am"
Sport,PCB confirms Amir's retirement from international cricket,"""This is a personal decision [...] the PCB will not comment further on this matter at this stage,"" the cricket board says.","18 Dec, 2020 07:30am"
Newspaper,Masks block 99.9pc of large Covid-linked droplets: study,"Modellers predict universal mask-wearing would reduce the global death toll by 400,000 by April 1, 2021.","24 Dec, 2020 09:38am"
Pakistan,BNP-Mengal threatens to block highways,Secretary general says “there is no government” in the province as people are being kidnapped by armed gangs.,"21 Dec, 2020 08:38am"
Pakistan,Balochistan will send 25 graft cases to probe bodies,The cases will be sent to the National Accountability Bureau and the provincial Anti-Corruption Establishment.,"31 Dec, 2020 08:44am"
Pakistan,"Promotions of Lahore CCPO, two other senior officers uncertain",The Central Selection Board is scheduled to meet in Islamabad on Jan 4 to decide the fate of 55 officers.,"31 Dec, 2020 09:24am"
Pakistan,Lockdown in 40 more areas of Punjab amid alarming cases,"Authorities seal 22 areas of Lahore, nine of Rawalpindi, four of Gujranwala, three of Gujrat and two localities of Hafizabad.","20 Dec, 2020 10:15am"
Newspaper,Story Time: The crazy super villain,My name is Robby Schwartz. That day I was out with my family for camping; we were walking through a thick forest.,"05 Dec, 2020 07:11am"
Pakistan,Governor asks govt to encourage sportsmen,Pays tribute to former football players of Balochistan.,"14 Dec, 2020 09:53am"
Pakistan,Qureshi challenges PDM over resignations issue,Criticises decision to arrest opposition workers before Multan rally.,"07 Dec, 2020 11:22am"
Newspaper,Steel Mills transaction structure for privatisation approved,"Under the transaction structure, majority of the shares of the PSM will be divested.","11 Dec, 2020 09:41am"
Sport,New Zealand's Jamieson fined for throwing ball at Faheem Ashraf in 'dangerous manner',The fast bowler admitted the offence and accepted the sanction proposed by match referee Jeff Crowe: ICC.,"29 Dec, 2020 03:47pm"
Pakistan,At whose behest is the fence being built in Gwadar and for what purpose?,Nobody seems to know who is building it since it does not feature in the provincial or federal development projects.,"31 Dec, 2020 08:13am"
Newspaper,Decision time nears as Brexit talks hit the wall,Europe sees summit as a final chance for breakthrough.,"08 Dec, 2020 09:26am"
Pakistan,Turkish firms’ employees protest assets ‘illegal’ takeover by LWMC,Waste management company to manage sanitation work on its own.,"23 Dec, 2020 10:22am"
World,Ariana Grande announces her engagement to Dalton Gomez,"Gomez, who Grande started dating earlier this year, is a luxury real estate agent.","21 Dec, 2020 10:46am"
Newspaper,Pakistan will have 30pc electric vehicles by 2030,The country had unveiled a plan in August to boost the share of renewable energy to 30 per cent by 2030.,"08 Dec, 2020 09:30am"
Pakistan,Smart lockdowns in Karachi city not to be extended beyond 15-day period,"The strategy to impose curbs in select areas proves effective as Covid-19 cases are on decline, say officials.","15 Dec, 2020 09:56am"
Newspaper,Dr Abdus Salam’s London house declared heritage site,A plaque has been put outside his house in Putney where he lived from 1957 till his death in 1996.,"15 Dec, 2020 09:16am"
Newspaper,Release of wheat to Utility Stores directed,"The quantity of wheat that will be released to the USC immediately would be in the range of 8,000-10,000 metric tonnes.","15 Dec, 2020 08:47am"
Pakistan,Swati vows to modernise Pakistan Railways,Says workers will be provided new houses.,"21 Dec, 2020 07:44am"
Pakistan,Capital reports highest death toll from Covid-19,NHS officials say the number of positive cases in the capital during the last 24 hours was third-highest in the country.,"13 Dec, 2020 10:32am"
Pakistan,PPP plans to make Aseefa chief of youth wing,"Party official says new faces are going to be introduced in Sindh, Balochistan and Khyber Pakhtunkhwa chapters of the wing.","19 Dec, 2020 10:33am"
Pakistan,"Father throws five children into canal; two drown, three missing",Police say the man would often quarrel with his wife who had gone to her parents' house.,"06 Dec, 2020 11:16am"
World,"FM Qureshi urges UN, EU to investigate report on Indian propaganda network","Says findings of the report have ""corroborated our stance and stamped our claims"" on India's designs and intentions.","11 Dec, 2020 04:12pm"
World,Legendary Urdu writer Shamsur Rehman Faruqi succumbs to Covid complications,"Faruqi is credited to have revived ‘Dastangoi’, a 16th-century Urdu oral storytelling art form.","26 Dec, 2020 11:55am"
Newspaper,US set for mass vaccinations as world virus deaths top 1.6 million,"US general likens the moment to D-Day, a turning point of World War II.","14 Dec, 2020 10:43am"
Pakistan,Eighth Covid case hits Pakistan cricketers in New Zealand,NZ health says team not allowed to train together until doctors were confident it would not lead to more coronavirus cases.,"02 Dec, 2020 11:34am"
Newspaper,Book review: Mega Bites: Flight — The Trials and Triumphs of Air Pioneers,Man has been fond of flying ever since he realised that it could be...,"12 Dec, 2020 07:20am"
Newspaper,"Author John Le Carre, who probed murky spy world, dies aged 89",Le Carre explored treachery at the heart of British intelligence in his novels.,"15 Dec, 2020 09:14am"
Newspaper,Textile industry bounces back stronger,Data shows that the textile shipments have surged by 3.8 per cent to $4.8 billion between July and October from $4.6bn a year ago.,"14 Dec, 2020 10:21am"
Newspaper,"Sisi, Macron in philosophical exchange over human rights",Macron says “we have disagreements on that topic (human rights) and we talk about it very frankly”.,"08 Dec, 2020 10:16am"
Newspaper,Poet's Corner,"Published in Dawn, Young World, December 26th, 2020","26 Dec, 2020 07:29am"
Pakistan,Special permits issued to Qatari royal for houbara hunting,Fourteen other members of his family also allowed to hunt houbara during the 2020-21 season.,"16 Dec, 2020 08:42am"
World,"Once priced at $100m, Michael Jackson’s Neverland Ranch sold to billionaire for $22m","Billionaire businessman Ron Burkle views the 2,700-acre property in Los Olivos, near Santa Barbara, as a land banking opportunity.","25 Dec, 2020 12:12pm"
Pakistan,Federal govt response sought on plea against changes to civil service rules,Petitioner claims centre transgressed rights of provincial civil servants about appointments.,"24 Dec, 2020 10:31am"
Newspaper,Petrol prices increased by Rs3 per litre,Prices of kerosene and light diesel oil (LDO) jacked up by Rs5 per litre.,"16 Dec, 2020 10:46am"
Pakistan,"MNA Wazir, three others remanded in police custody till 30th","ATC indicts MQM leaders, activists in 23 cases for facilitating Altaf’s incendiary speech","20 Dec, 2020 06:56am"
World,New Zealand's Ardern vows accountability ahead of Christchurch attack report,Ardern met with the family members of victims and promised immediate action on the report.,"07 Dec, 2020 02:35pm"
Pakistan,Girl injured in Indian shelling dies,The civilian death toll due to ceasefire violations by the Indian army in the current year has risen to 30.,"18 Dec, 2020 08:23am"
Pakistan,Decomposed body of 11-year-old missing boy found in Lyari,SSP says doctors have reserved the cause of the death as the body was completely decomposed beyond recognition.,"21 Dec, 2020 10:51am"
Newspaper,Pentagon chief meets Afghan president,They discussed the ongoing talks with the Taliban.,"23 Dec, 2020 09:45am"
Newspaper,"Kohli, Perry dominate ICC decade honours","Kohli has been declared the best male player of the decade, as well as the top ODI player.","29 Dec, 2020 10:09am"
,What's your New Year resolution? Here are some of our readers' 2021 pledges,"Collectively, everyone is learning how to be grateful!","31 Dec, 2020 01:05pm"
World,Pantone selects two colours of the year for 2021,The neutral Ultimate Gray and vibrant yellow Illuminating have come out on top,"10 Dec, 2020 10:40am"
Sport,New Zealand draw first blood in Pakistan T20 series,The hosts won by five wickets with 7 balls to spare chasing 154 for victory.,"18 Dec, 2020 03:24pm"
World,The BJP's next mission: eradicating 'love jihad' in India,Dozens of Muslim men have been arrested — for which police need no warrant —  in just a few weeks after a new law was enacted.,"24 Dec, 2020 10:50pm"
Newspaper,Flamethrower drone incinerates wasp nests in China,"Blue Sky says it has destroyed 11 hives so far, there are more than 100 to go.","13 Dec, 2020 10:24am"
Pakistan,Lahore court remands PML-N's Asif into NAB custody for two weeks,Asif was arrested by NAB in Islamabad in an assets beyond means case and was shifted to Lahore yesterday.,"31 Dec, 2020 05:14pm"
Newspaper,Hamilton wins Bahrain GP as Grosjean escapes fiery wreck,It is his 11th win this year.,"01 Dec, 2020 11:41am"
Newspaper,Santner replaces Patel in NZ squad for Pakistan Test,Head coach says selecting Santner over Ajaz Patel was the toughest decision New Zealand had to make.,"23 Dec, 2020 10:49am"
Pakistan,Lockdown extended in parts of Karachi's district Central,Localities in different blocks of Federal B. Area and North Nazimabad and Nazimabad have been spotted as new hotspots.,"04 Dec, 2020 10:57am"
Pakistan,Software parks to be set up in nine KP districts,Chief minister terms promotion of IT sector in the province as one of the top priority areas of government.,"22 Dec, 2020 10:21am"
World,"Why are Indian farmers protesting, and what can Modi do?","For the past few decades, farm incomes have remained stagnant and the sector is in sore need of investment and modernisation.","12 Dec, 2020 01:55pm"
Pakistan,"Fazl has contacts in MI6, says minister",Ali Amin Gandapur challenges him to contest re-election in his constituency if he believes that 2018 elections were rigged.,"12 Dec, 2020 08:59am"
Pakistan,New bylaws allow CDA to regularise PM Banigala house,Imran paid Rs1.2m as approval charges & scrutiny fee.,"21 Dec, 2020 07:40am"
Pakistan,60pc of Pakistan's energy will be 'clean' by 2030: PM Imran,"""Pakistan contributes less than 1pc to global emissions, is the fifth most vulnerable to climate change,"" he says.","12 Dec, 2020 09:35pm"
World,Take a sneak peek at the dragons in Game of Thrones' upcoming prequel,Did someone say dragons are coming?,"04 Dec, 2020 04:54pm"
Newspaper,EU activist seeks legal action against India over fake news network,Says EU DisinfoLab has made largest exposure of fake news sites in world.,"21 Dec, 2020 08:33am"
Newspaper,Stocks snap four-week rally,"Top performing sectors were automobiles, cement and chemicals.","27 Dec, 2020 08:52am"
Pakistan,Lahore's air quality touches ‘hazardous’ level,Experts want extensive media coverage of air pollution.,"20 Dec, 2020 10:00am"
Newspaper,Australia tame blazing Kohli to win final T20 tie,"While Kohli was at the crease in his imperious 61-ball knock, India had hopes of pulling off victory.","09 Dec, 2020 10:44am"
Pakistan,"PPP, MQM-P join hands in rejecting census results",MQM-P's Faisal Subzwari expressed the hope that the Sindh CM will raise the issue in the Council of Common Interests.,"31 Dec, 2020 09:50am"
Pakistan,'A reflection of Benazir': Aseefa's political debut reminds some Pakistanis of her late mother,People couldn't stop talking about was how Aseefa resembled her late mother — and not just in appearance but her oratorical style.,"01 Dec, 2020 02:13pm"
Pakistan,Biggest K2 winter expedition begins,The team comprises 27 Sherpas from Nepal and 23 men and women from several countries.,"16 Dec, 2020 10:25am"
Pakistan,Servants refuse to receive NAB questionnaire at Fazl residence,The staff of Shorkot Post Office have tried to deliver the questionnaire twice but Fazl was not available.,"30 Dec, 2020 09:41am"
Pakistan,Curtain falls on Islamabad zoo after Kaavan and now dancing bears Bubloo and Suzie leave,"“We endorsed international propaganda that Pakistanis are incompetent and are cruel to animals,” says wildlife expert Dr Mirza.","17 Dec, 2020 12:49pm"
Newspaper,Last-ditch efforts to clinch post-Brexit trade deal begin,The EU and UK still differ over fishing rights and fair trade rules.,"07 Dec, 2020 09:19am"
