Story Heading,Story Excerpt,Timestamp,Section
Pakistan,"‘Hasty decision’ of closure mars education, says minister","Experts fear rise in cases with drop in temperature, SOPs violations; PM’s aide sees intensive testing behind recent surge.","20 Sep, 2020 08:28am"
Pakistan,PAC asks govt to stop Neelum-Jhelum surcharge collection,Meeting is informed that dam was completed two years ago.,"03 Sep, 2020 08:46am"
Pakistan,Bilawal terms distribution of relief by president insufficient,Urges the federal government to provide monetary help to the flood victims through Watan card.,"13 Sep, 2020 02:13pm"
World,Gigi Hadid and Zayn Malik welcome their first child together,"""The love I feel for this tiny human is beyond my understanding,"" posted the Pillowtalk singer.","24 Sep, 2020 10:45am"
Pakistan,Court strikes down transfer of KP industries’ tax matters to Islamabad,Detailed verdict on joint petition of industrial units to be released later.,"25 Sep, 2020 11:23am"
World,"As India’s virus cases rise, so do questions over death toll",Attribution of deaths of Covid-19 patients to underlying conditions could explain why India has a relatively low virus death toll.,"17 Sep, 2020 04:32pm"
Pakistan,"Normal classes in all educational institutions to resume under SOPs from Monday, says minister","Universities will also be reopening for their fall semesters, says Saeed Ghani.","26 Sep, 2020 10:49am"
Pakistan,Illegal occupation of health staff residences affects patients’ care,Officials say some of the occupants have been living there illegally for more than 10 years.,"02 Sep, 2020 11:01am"
World,China to release five Indian nationals detained at border: report,"They were Indian intelligence agents dressed as hunters, claims state-backed Chinese paper.","12 Sep, 2020 04:26pm"
Pakistan,Pappu and politics,The debate on turning executions of capital convicts into terrifying spectacles of deterrence has gone on through all these years.,"18 Sep, 2020 07:53am"
Pakistan,"Three days after rains, Karachi business struggles to recover",Traders and industrialists to release loss estimates in next few days.,"01 Sep, 2020 10:26am"
Pakistan,"Five dead in rain-related incidents in Chakwal, Attock districts",Red alert issued for parts of Islamabad as more rain predicted.,"02 Sep, 2020 10:45am"
Newspaper,Rupee recovers Rs1.2 against dollar,Bankers say the dollar has been on a downward trajectory due to increase in supply by the exporters.,"01 Sep, 2020 10:33am"
World,"Succession, Schitt's Creek rule at virtual Emmys with pandemic and political twists",The coronavirus pandemic meant no red carpet and no physical audience.,"21 Sep, 2020 10:28am"
Newspaper,Oil sales jump in August,"Furnace oil, diesel and petrol sales during 2MFY21 increase by 14pc, 19pc and 9pc.","03 Sep, 2020 10:24am"
Newspaper,$450m financing approved for renewable energy,The project will help shift the national energy mix to domestic clean resources by investing in renewable energy generation.,"26 Sep, 2020 09:37am"
Pakistan,"Upper, Lower Kohistan suffer extensive damage in flash floods","Data shows that flash floods have caused 3 deaths and damaged 32 houses, 7 roads, 12 bridges and 4 mosques.","08 Sep, 2020 10:43am"
Newspaper,Ancient footprints in Saudi Arabia show how humans left Africa,"In addition to the footprints, some 233 fossils were also recovered.","17 Sep, 2020 10:10am"
Newspaper,"Pakistan, China invited to Russia war games","More than 12,000 troops will take part in the massive military drills later this month.","12 Sep, 2020 09:49am"
Pakistan,"PM underscores need for consensus among provinces, warns of impending gas shortage","""I am alarmed because there will be a problem this winter but an even bigger problem next winter.""","09 Sep, 2020 01:01pm"
Pakistan,Baldia factory fire case adjourned again until Sept 22,Public prosecutor submits to the court a list of victims who have received compensation from the government.,"17 Sep, 2020 04:10pm"
World,Iranian president accuses US of 'savagery' after new sanctions,"""The address for Iranian people's curses and hatred is the White House,"" says Hassan Rouhani.","26 Sep, 2020 04:19pm"
Newspaper,Spotlight,First-look image of Raya and the Last Dragon,"05 Sep, 2020 07:08am"
Business,Tech talk: A startup to help you ace digital marketing,BrandOverflow.com is a startup operating out of Karachi that offers tools to up your SEO game.,"06 Sep, 2020 11:15am"
Newspaper,Govt to automate Customs procedures,Customs department has projected to put in place a system latest by Sept 30 for automatic payment of duty drawbacks.,"27 Sep, 2020 10:09am"
Pakistan,Experts fear spike in waterborne diseases in Karachi's residents,"Urge govt to address these issues for good, plan preventive health strategies.","23 Sep, 2020 10:17am"
Newspaper,"China launches sanctions regime after US moves on TikTok, WeChat",Its long-expected  “unreliable entities list” is seen as a weapon for Beijing to retaliate against the United States.,"20 Sep, 2020 10:34am"
Newspaper,ADB-funded energy projects facing delays,Power division official says four out of five projects in the energy sector ‘at risk’.,"03 Sep, 2020 10:05am"
Newspaper,"Murray, Wawrinka clash in tie of Roland Garros first round",Both Murray and Wawrinka are former three-time major winners.,"26 Sep, 2020 11:19am"
World,Hydrocortisone helps sickest Covid-19 patients: UK study,Head of Britain's NHS says the drugs are a “further weapon in the armoury in the worldwide fight against Covid-19”.,"03 Sep, 2020 06:11pm"
Pakistan,Money taken from corrupt to be spent on education: PM,"""Pakistan is in dire need of treading its own path,"" says the premier.","18 Sep, 2020 08:55am"
Newspaper,TCP gets lowest wheat bid from Russia,"TCP is seeking wheat from worldwide origins and shipment must be organised for arrival in Pakistan by Jan 31, 2021.","24 Sep, 2020 10:38am"
Newspaper,"England players may face pay cuts, admits Woakes",Proposals to reduce costs include a 20 per cent cut to the workforce budget.,"17 Sep, 2020 10:35am"
Pakistan,No law on public hangings of rapists in the offing: Human rights minister,"Prime Minister Imran had earlier called for the punishment for rapists, a view endorsed by the federal cabinet.","25 Sep, 2020 10:22pm"
Pakistan,BHC chief justice inaugurates Kharan judicial complex,Chief Justice Mandokhail announces an anti-terrorism court (ATC) will be set up in Kharan.,"20 Sep, 2020 09:19am"
Newspaper,US likely to name Qatar as major non-Nato ally,A number of officials met in Washington earlier this week.,"18 Sep, 2020 09:54am"
Pakistan,"Disrupting women’s rights protests, one male journo at a time","The prevalent attitudes and misogyny of most newsrooms in Pakistan spills over at events organised by women, for women.","24 Sep, 2020 03:41pm"
Pakistan,Former MPA Majeed Achakzai acquitted in Quetta traffic warden hit-and-run case,Model court judge acquits former PkMAP lawmaker due to lack of evidence.,"04 Sep, 2020 10:38pm"
Newspaper,KE board gets new chairman,Ashary has been on the board of directors since 2005 and represents the KES Power stake in KE.,"09 Sep, 2020 10:34am"
Pakistan,CM reaffirms Balochistan people’s support for Kashmiris,AJK premier calls on chief minister in Quetta.,"29 Sep, 2020 09:41am"
Pakistan,Baloch student’s killing an individual act: FC chief,"None of the other soldiers in the FC caravan opened fire, says Maj Gen Sarfaraz Ali.","04 Sep, 2020 10:43am"
World,Buzz missing but IPL aims to bring normality amid pandemic,"Matches will be held in bio-secure bubbles in Dubai, Sharjah and Abu Dhabi in front of empty stands.","17 Sep, 2020 03:58pm"
Newspaper,"Hafeez asks for improvement in data integrity, reliability",Emphasises role of the Pakistan Bureau of Statistics in designing policies to address economic challenges.,"25 Sep, 2020 09:39am"
Pakistan,Kumrat valley — the hidden gem of Khyber Pakhtunkhwa,Kumrat valley is one of the most beautiful and unexplored parts of KP and is fast becoming victim to rampant commercialisation.,"16 Sep, 2020 06:19pm"
Pakistan,Motorway rape case: Why calls for public hangings are part of the problem,"If we are sincere about making all Pakistanis feel safe, widespread reform is the answer.","13 Sep, 2020 01:59pm"
Newspaper,US cuts troops in Iraq to fulfil Trump’s pledge to stop ‘endless wars’,Official says decision was “due to our confidence in the Iraqi security forces’ increased ability to operate independently”.,"10 Sep, 2020 10:36am"
Newspaper,192 players awarded performance-based domestic contracts: Nadeem Khan,"Forty four matches of domestic competitions will be televised live, says the PCB official.","29 Sep, 2020 10:25am"
Newspaper,"Serena advances as Murray, Muguruza crash out of US Open","In the men’s draw Murray, slumped to a 6-2, 6-3, 6-4 defeat against a dominant Felix Auger-Aliassime.","05 Sep, 2020 11:30am"
Pakistan,Huge swathes of Haripur forest land turned into housing schemes,Report names senior officials as facilitators of encroachers.,"07 Sep, 2020 10:52am"
Newspaper,44 Indian banks reported to watchdog for large suspicious transactions,"Banks mentioned in the suspicious activity reports include state-owned Punjab National Bank, State Bank of India.","27 Sep, 2020 09:04am"
Pakistan,"PIA cuts fares on domestic, inbound flights",PIA has also announced a 15pc reduction of fares on inbound flights from Toronto to Pakistan.,"12 Sep, 2020 10:06am"
Newspaper,Attenborough in new warning to humanity with extinction documentary,The programme tracks the origins of Covid-19 to bats living in the Chinese province of Yunnan.,"13 Sep, 2020 08:40am"
Newspaper,Textile exporters claim cess not applicable on them,Capta chairman says close to 60pc of the units under the body “would not be able to pay the GIDC in the post Covid scenario”.,"06 Sep, 2020 10:16am"
Newspaper,"World missing all targets to save nature, warns UN","Since 1970 close to 70pc of wild animals, birds and fish have vanished, according to a WWF assessment.","16 Sep, 2020 10:15am"
Pakistan,Is improving the drainage system in Karachi sufficient to prevent urban flooding in the future?,Any master planning done for the city must take sustainability as well as climate change mitigation and adaptation into account.,"11 Sep, 2020 07:47am"
Newspaper,Dominant Italy edge Dutch to move top of Nations League group,"“The lads really played well, they were extraordinary,"" says Italy coach Roberto Mancini.","09 Sep, 2020 10:59am"
World,"India, China commanders meet again on ending border standoff","For the first time, a senior Indian foreign ministry official is also participating in the military-level meeting.","21 Sep, 2020 03:27pm"
Pakistan,KU students protest against semester exams,Students say varsity has no justification to hold semester exams when students were hardly taught anything.,"16 Sep, 2020 10:33am"
Pakistan,Govt-opposition body to discuss  FATF bills on 14th,Pakistan has to submit a compliance report to FATF on September 30.,"12 Sep, 2020 08:46am"
World,Israel razing more Palestinian homes despite virus: UN,Israeli authorities routinely raze homes built by Palestinians on their own lands.,"11 Sep, 2020 07:19pm"
Pakistan,Chohan ridicules Maryam’s press conference,Says ongoing political tensions between Nawaz and Shahbaz cannot be camouflaged by hurling mere statements and rhetoric.,"29 Sep, 2020 11:07am"
Pakistan,"After rain disaster, govt starts anti-encroachment drive on Karachi stormwater drains","""The current exercise is against commercial establishments on encroached land,"" says Murtaza Wahab.","02 Sep, 2020 04:47pm"
Pakistan,Alyani orders enforcement of speed limit,Strict action to be taken on violation of rules and regulations.,"14 Sep, 2020 09:41am"
Newspaper,Wheat prices rise despite imports,Imported wheat now selling at Rs47.50 per kg compared to Rs45-46 per kg.,"08 Sep, 2020 10:16am"
Pakistan,Armeena Khan is returning to the small screen after a 3 year break,"""My character is nothing like what I have played before and I don’t know if the audience will accept me in this,"" she shared.","14 Sep, 2020 08:00pm"
World,Afghan reconciliation leader thanks Pakistan for facilitating peace process,"Qureshi says Pakistan backs a durable solution of Afghanistan's conflict through an Afghan-led, Afghan-owned peace process.","29 Sep, 2020 08:33am"
Newspaper,Selection and succession hinder Pakistan’s progress,"Pakistan is stricken by bed blockers, players who become immovable objects and stifle the emergence of new talent.","07 Sep, 2020 11:00am"
Pakistan,SC restrains extradition of terror suspect to US,Court asks FO to depute relevant officers with complete record highlighting number of people extradited to different countries.,"22 Sep, 2020 08:51am"
Newspaper,The weekly weird,Martial artist uses nunchucks to light 21 candles in one minute,"05 Sep, 2020 07:09am"
Newspaper,The smart way to attend online classes,"You may not be surrounded by rows of desks occupied by your classmates, dodging the teacher’s eye as you pass a...","05 Sep, 2020 07:08am"
Pakistan,"Power division, Nepra swing into action against KE",Sources say senior officials will visit Karachi to meet with the company's management.,"05 Sep, 2020 08:41am"
Newspaper,Navalny discharged from hospital,"Kremlin rubbishes allegations it was behind the pensioning, says he is free to return to Russia anytime.","24 Sep, 2020 10:11am"
Newspaper,Industry convulsed by GIDC: Karachi business leaders stress issue with PM,Site Association of Industry president says premier asked industrialists not to take any tension as he is working out a solution.,"06 Sep, 2020 10:08am"
Pakistan,New strategy focuses on keeping major tourist spots clean,"All stakeholders to work together for protection of ecosystem, aquaculture.","28 Sep, 2020 11:08am"
Pakistan,SHC issues notices to officials over rain disaster,The petitioners have sought an inquiry to the collapse of infrastructure and compensation for those affected.,"02 Sep, 2020 10:36am"
Pakistan,KP Health Minister Taimur Jhagra tests positive for Covid-19,"Says he is isolating at home, feels ""fine and healthy"".","28 Sep, 2020 05:34pm"
Pakistan,"Middle schools to resume in Punjab, KP and Balochistan from tomorrow",Saeed Ghani says middle schools in Sindh will reopen from Sept 28 as scheduled.,"22 Sep, 2020 09:33pm"
Newspaper,PM reviews gas situation for winter,Premier briefed in detail about the necessary arrangements being made to meet gas demand.,"23 Sep, 2020 09:30am"
Pakistan,"Eight years on, ex-MQM men get death in factory fire case",More than 200 workers were burnt alive in an 'arson' attack at a garment factory in Karachi's Baldia Town in 2012.,"23 Sep, 2020 09:50am"
Pakistan,Girl kills herself after rape attempt in Bahawalpur,"Three police officials, including the station house officer, and the suspect have been arrested.","18 Sep, 2020 08:43am"
Newspaper,England captain hopes for turning tracks in Australia ODIs,Morgan is anticipating a gentle turner at Old Trafford where the fierce rivals will play 50-over fixtures over the next week.,"11 Sep, 2020 10:58am"
Pakistan,Transgender persons protest attacks,Protesters ask for registration of cases against those involved in sending life threats to the transgender persons.,"15 Sep, 2020 12:29pm"
Pakistan,Vegetable prices jump as shortages increase,The price of ginger has soared to Rs600 per kg.,"26 Sep, 2020 09:34am"
World,Czech Oscar winning director Jiri Menzel dies at age 82,"His first feature film, Closely Watched Trains won the Academy Award for the best foreign language film in 1966","07 Sep, 2020 02:31pm"
World,Turkey-UAE rivalry is becoming a defining feature of Middle Eastern politics and beyond,The UAE and Turkey are confronting each other in a variety of theatres.,"14 Sep, 2020 08:39am"
Newspaper,Big rally against govt begins in Bangkok,Student leaders reiterate their demands for reforming the monarchy “to adapt it to society”.,"20 Sep, 2020 08:59am"
Newspaper,"Trump casts doubt on peaceful transfer of power, splits Republicans",Says he expects his upcoming election battle with Democrat Joe Biden to be settled by the Supreme Court.,"25 Sep, 2020 09:52am"
Newspaper,Spotlight,Prince of Persia remake in January,"26 Sep, 2020 07:00am"
Newspaper,Opening up of petroleum sector stressed,SAPM says petroleum sector has the potential to increase the GDP growth rate by 2-3pc.,"30 Sep, 2020 10:31am"
Pakistan,11 killed in rockslide at marble mine in KP's Mohmand,More locals feared to be trapped under the debris; search operation underway.,"07 Sep, 2020 10:42pm"
Pakistan,CM asks LBs to work jointly to drain out stagnant water across Karachi,"""This is our city and we all have to work together,"" says Murad Ali Shah.","01 Sep, 2020 11:14am"
Newspaper,Rich nations have cornered half of future Covid-19 vaccine supply: Oxfam,The organisation analysed deals struck for five leading vaccine candidates currently in late-stage trials.,"18 Sep, 2020 09:54am"
Pakistan,"PPP slams hike in power tariff, prices of essential goods","“The govt has been dropping one inflation bomb after the other on the people,” says Senator Sherry Rehman.","26 Sep, 2020 09:08am"
Pakistan,Punjab cabinet speaks highly of govt’s two-year performance,Says govt has made record legislation besides initiating work on several mega projects.,"03 Sep, 2020 11:03am"
Pakistan,JUI-F chief's close aide Musa Khan handed over to NAB Peshawar on 6-day physical remand,"Musa Khan was arrested last night while he was on his way to Peshawar to appear before NAB, says son.","24 Sep, 2020 03:31pm"
Newspaper,Emerging role of  credit bureaus,Setting up collateral registries to keep a record of asset ownership will allow borrowers to prove their creditworthiness.,"28 Sep, 2020 10:56am"
Newspaper,Deep divisions as Afghan negotiators get down to details,"Chasm on ceasefire as well as on foundational issues, suggests major hurdles to hopes of binding the wounds of a ravaged country.","22 Sep, 2020 12:25pm"
World,There are no risk-free or cost-free policy options for Pakistan on Kashmir,An integrated and mutually reinforcing six-track Kashmir policy could render the seemingly impossible possible.,"26 Sep, 2020 07:50am"
Newspaper,Haaland draws blank as Dortmund slump at Augsburg,The 20-year-old has netted 18 goals in 21 games this year for Dortmund.,"28 Sep, 2020 10:56am"
Newspaper,PCB top brass meet for execution of five-year development plan,PCB Chairman Ehsan Mani presided over the meeting.,"19 Sep, 2020 11:09am"
World,"Will break all ties with Anurag if he's found guilty of sexual misconduct, says Tapsee Pannu",The filmmaker has been accused by actor Payal Ghosh who claims he made unwanted advances at her during Bombay Velvet’s shoot,"23 Sep, 2020 11:39am"
Pakistan,Rs425bn income tax collected from Karachi,FBR data shows Sindh topped the list of provinces/regions that contributed highest share of income tax — 44.91 per cent.,"20 Sep, 2020 11:46am"
Newspaper,FBR expanding its footprint,"In the first phase, five DTOs will be established at Gwadar, Loralai, Tharparkar, Ghotki and Mingora.","10 Sep, 2020 10:25am"
Newspaper,Philippines deports US Marine who killed transgender,A court had found Pemberton guilty of killing Jennifer Laude in a hotel in Olongapo six years ago.,"14 Sep, 2020 10:18am"
Newspaper,FICTION: APPREHENSIONS OF THE BALOCH,"A fictional Urdu novella reflects the sentiments and fears of the people of Gwadar 
about their future...","13 Sep, 2020 07:18am"
Pakistan,"Stringent law to curb child abuse, rape on the cards",Imran accuses opposition of blackmailing govt over FATF-related bills.,"17 Sep, 2020 08:08am"
Pakistan,Al Azizia case: IHC questions if court can take up a proclaimed offender's plea,Court observes that Nawaz Sharif has not been admitted to any hospital in the past seven months.,"10 Sep, 2020 03:54pm"
Pakistan,Buzdar govt faces NAB inquiry over army land allotment,"Buzdar admin accused of ratifying allotment of up to 25 acres of land, meant for families of martyred soldiers and war veterans.","10 Sep, 2020 08:47am"
World,Indian army chief says talks can resolve border row with China,"“The situation along the LAC is slightly tense,” says General Manoj Mukund Naravane.","04 Sep, 2020 02:14pm"
Pakistan,"PTV chairman, six directors, DRAP chief shown the door",Two IHC benches passed judgements against the appointments.,"18 Sep, 2020 12:08pm"
Newspaper,Millennial money: 6 great recession lessons that still apply,"Covid-19’s economic impact is largely out of your control, but your reaction isn’t.","01 Sep, 2020 10:23am"
Pakistan,Two army men injured in North Waziristan attack,Situation in North Waziristan and neighbouring South Waziristan tribal district deteriorating in the wake of frequent attacks.,"07 Sep, 2020 09:09am"
Newspaper,Story Time: Disobedience,"Once upon a time, there lived two friends, Mustafa and Ali. They were close friends.","19 Sep, 2020 07:05am"
Pakistan,IHC chief justice berates interior secy on failure to recover SECP official Sajid Gondal,"""How would you have acted if such a thing happened with a federal minister's son?"" Justice Minallah asks.","07 Sep, 2020 05:13pm"
Pakistan,"With crops gone and possessions lost, the flood-affected communities of Sindh need our immediate attention","In order to get back on their feet, these communities need more and sincere support in the coming months and perhaps even years.","19 Sep, 2020 04:50pm"
Newspaper,Protests in Madrid before widening of partial lockdown,The city with its surrounding region is at the epicentre of a second wave of infections sweeping Spain.,"28 Sep, 2020 10:03am"
Newspaper,"US charges five Chinese, two Malaysians with hacking",Charges do not indicate any direct political motivations behind the hackers’ activities.,"17 Sep, 2020 10:15am"
Pakistan,Editorial: The APS commission report is unlikely to be of substantial comfort to the families,"As the APS attack demonstrates, terrorists have to be lucky just once to negate the efforts of security forces.","28 Sep, 2020 10:22am"
Pakistan,Why Pakistan’s new plan to fix the bureaucracy won’t work,The new retirement rules are indicative of the priorities of the government or its desire to aim at low hanging fruit.,"10 Sep, 2020 01:49pm"
Newspaper,A new reform paradigm in Punjab,An effective public finance management system brings long-lasting benefits in the shape of inclusive institutions.,"14 Sep, 2020 10:46am"
Pakistan,Contractors suspend remaining BRT work over Rs1 billion fine,PDA chief says contractors failed to complete work on the project's off-corridor portions and buildings by the given deadline.,"24 Sep, 2020 10:52am"
Pakistan,Bajwa assures govt of support over plans to resolve Karachi’s issues,"“Our issue is not non availability of resources but setting priorities right,” says COAS.","02 Sep, 2020 08:28am"
Pakistan,Sarwar says delay in motorway deployment should be probed,"""Incidents like the one on the Lahore-Sialkot motorway can’t be stopped without executing the perpetrators,"" he says.","14 Sep, 2020 10:41am"
Pakistan,Shahbaz’s defamation suit: Court gives last chance to Imran to file reply,PML-N president criticises Imran for his continuous failure to respond to the court.,"13 Sep, 2020 11:33am"
Pakistan,"Armed forces kill terrorist commander Ihsan Sanray, three others, in 'breakthrough' operation",Ihsanullah recently carried out terrorist attacks in Shaktu which led to the martyrdom of several soldiers as well as officers.,"14 Sep, 2020 10:27am"
Newspaper,Stocks add 266 points amid high volume,"Analysts at Arif Habib Ltd calculate sectors contributing substantial points to index were cement, power, tech, chemical, textile.","02 Sep, 2020 10:22am"
Pakistan,Four siblings among 14 killed as rain wreaks havoc in Chakwal,Over a dozen mini-dams built by farmers collapse in different parts of district.,"05 Sep, 2020 09:56am"
Pakistan,Woman gang-raped at Taunsa village,"CM Punjab takes notice, directs RPO to submit a report on the incident within 24 hours.","12 Sep, 2020 10:11am"
Pakistan,ASI booked on charge of rape in Gujranwala,Inquiry launched after ‘conflicting statements’ of woman.,"22 Sep, 2020 10:57am"
World,Kim Kardashian is boycotting Facebook and Instagram to protest hate speech,"Kerry Washington, Jennifer Lawrence and Sacha Baron Cohen also tweeted in support of the 'Stop Hate for Profit' campaign","17 Sep, 2020 02:23pm"
Pakistan,"Punjab police, bureaucracy reshuffle again follows PM’s visit","The RPOs of Rawalpindi, Sahiwal and Dera Ghazi Khan were reshuffled as well as several DPOs.","03 Sep, 2020 11:10am"
Newspaper,Chinese bought a stake in PSX. What next?,"Four directors of the foreign consortium continue to be on the board, though their presence is scarcely felt outside.","14 Sep, 2020 10:39am"
Pakistan,"Asim Abbasi apologises for Churails plagiarism incident, calls it an oversight",A Twitter user pointed out striking similarities between the show's opening sequence and French illustrator Malika Favre's artwork,"19 Sep, 2020 04:14pm"
Pakistan,‘18th Amendment gave us freedom to deal with Covid crisis’,Sindh CM Murad Ali Shah warns of a second wave of the disease.,"25 Sep, 2020 10:59am"
Pakistan,Medical college in capital closed after 16 Covid-19 cases reported,"""Trend is very alarming as this institute is becoming a super spreader and a hotspot for Covid-19,"" states DHO in letter.","15 Sep, 2020 03:17pm"
Newspaper,Tesla sues US over Chinese tariffs,"Company says 25 per cent of the tariffs are “arbitrary, capricious, and an abuse of discretion”.","24 Sep, 2020 10:36am"
Pakistan,Senate body directs PMDC to issue provisional certificates to medical college’s students,"Students were admitted without being being registered which will set a precedent for others, argues PMDC.","11 Sep, 2020 10:07am"
Pakistan,Woman doctor found murdered in Bahadurabad home,Initial investigations suggest the victim was strangled.,"05 Sep, 2020 11:01am"
Pakistan,CTD launches probe into targeted killing of policeman in Korangi,Outlawed TTP has claimed responsibility for Friday’s attack.,"20 Sep, 2020 11:51am"
Newspaper,Sri Lanka seeks fresh currency swap facility with India,Modi tells Sri Lankan counterpart India will continue to  “give special priority to relations between the two countries”.,"27 Sep, 2020 10:26am"
Newspaper,Global banks seek to contain damage over $2tr of suspicious transfers,"Reports reveal broader problems with monitoring system at heart of global policing of money laundering, other criminal activity.","22 Sep, 2020 10:19am"
World,The Batman resumes production after positive Covid case on set,Robert Pattinson stars in the film which had been on hiatus for almost six months because of the coronavirus pandemic.,"18 Sep, 2020 11:59am"
Pakistan,Bilawal hopes PM will offer huge financial support for rain-hit Sindh,"""We need massive support from the federal government to pull Karachi out of this disastrous situation,” he says.","05 Sep, 2020 08:50am"
Pakistan,"Probe panel declares Hayatabad shops lease illegal, recommends cancellation",The Peshawar Development Authority had initially leased out 150 shops through an open auction between 1991 and 1996.,"08 Sep, 2020 10:38am"
